aaaa,jj,mm,jjmm,heure,PAR_corrige,Rd:PAR
2013,7,7,07/07,08:00,927,0.242748652
2013,7,7,07/07,08:30,1097,0.231554239
2013,7,7,07/07,09:00,1243,0.290649236
2013,7,7,07/07,09:30,1380,0.29612029
2013,7,7,07/07,10:00,1524,0.279009186
2013,7,7,07/07,10:30,1613,0.274509609
2013,7,7,07/07,11:00,1724,0.245528422
2013,7,7,07/07,11:30,1806,0.236505537
2013,7,7,07/07,12:00,1848,0.233863095
2013,7,7,07/07,12:30,1862,0.22706015
2013,7,7,07/07,13:00,1839,0.223309407
2013,7,7,07/07,13:30,1795,0.212184401
2013,7,7,07/07,14:00,1709,0.230603862
2013,7,7,07/07,14:30,1586,0.248742749
2013,7,7,07/07,15:00,1445,0.261062284
2013,7,7,07/07,15:30,1317,0.236050114
2013,7,7,07/07,16:00,1161,0.215484065
2013,7,7,07/07,16:30,992,0.231424395
2013,7,7,07/07,17:00,811,0.270993835
2013,7,7,07/07,17:30,627.9,0.340044593
2013,7,7,07/07,18:00,474.2,0.414479123
2013,7,7,07/07,18:30,321.2,0.561285803
2013,7,7,07/07,19:00,175.3,0.732869367
2013,7,7,07/07,19:30,65.35,0.903204285
2013,7,7,07/07,20:00,NA,NA
2013,7,7,07/07,20:30,NA,NA
2013,7,7,07/07,21:00,NA,NA
2013,7,7,07/07,21:30,NA,NA
2013,7,7,07/07,22:00,NA,NA
2013,7,7,07/07,22:30,NA,NA
2013,7,7,07/07,23:00,NA,NA
2013,7,7,07/07,23:30,NA,NA
2013,7,7,07/07,24:00:00,NA,NA
2013,8,7,08/07,00:30,NA,NA
2013,8,7,08/07,01:00,NA,NA
2013,8,7,08/07,01:30,NA,NA
2013,8,7,08/07,02:00,NA,NA
2013,8,7,08/07,02:30,NA,NA
2013,8,7,08/07,03:00,NA,NA
2013,8,7,08/07,03:30,NA,NA
2013,8,7,08/07,04:00,NA,NA
2013,8,7,08/07,04:30,NA,NA
2013,8,7,08/07,05:00,54.82,0.939067858
2013,8,7,08/07,05:30,136.7,0.843760059
2013,8,7,08/07,06:00,263.7,0.647671597
2013,8,7,08/07,06:30,416.8,0.499184261
2013,8,7,08/07,07:00,581.1,0.380292549
2013,8,7,08/07,07:30,753.3,0.304756405
2013,8,7,08/07,08:00,916,0.273449782
2013,8,7,08/07,08:30,1087,0.235356946
2013,8,7,08/07,09:00,1252,0.267746805
2013,8,7,08/07,09:30,1413,0.218368719
2013,8,7,08/07,10:00,1554,0.207914414
2013,8,7,08/07,10:30,1672,0.177897727
2013,8,7,08/07,11:00,1775,0.16239662
2013,8,7,08/07,11:30,1860,0.146830108
2013,8,7,08/07,12:00,1902,0.153677182
2013,8,7,08/07,12:30,1922,0.144773673
2013,8,7,08/07,13:00,1864,0.154209227
2013,8,7,08/07,13:30,1802,0.158898446
2013,8,7,08/07,14:00,1742,0.152195752
2013,8,7,08/07,14:30,1640,0.154640854
2013,8,7,08/07,15:00,1495,0.182002676
2013,8,7,08/07,15:30,1307,0.238397093
2013,8,7,08/07,16:00,1055,0.229188626
2013,8,7,08/07,16:30,1003,0.188506481
2013,8,7,08/07,17:00,832,0.207219952
2013,8,7,08/07,17:30,650.4,0.289148216
2013,8,7,08/07,18:00,475.2,0.395540825
2013,8,7,08/07,18:30,318.4,0.553850503
2013,8,7,08/07,19:00,180.5,0.720709141
2013,8,7,08/07,19:30,75.61,0.873347441
2013,8,7,08/07,20:00,NA,NA
2013,8,7,08/07,20:30,NA,NA
2013,8,7,08/07,21:00,NA,NA
2013,8,7,08/07,21:30,NA,NA
2013,8,7,08/07,22:00,NA,NA
2013,8,7,08/07,22:30,NA,NA
2013,8,7,08/07,23:00,NA,NA
2013,8,7,08/07,23:30,NA,NA
2013,8,7,08/07,24:00:00,NA,NA
2013,9,7,09/07,00:30,NA,NA
2013,9,7,09/07,01:00,NA,NA
2013,9,7,09/07,01:30,NA,NA
2013,9,7,09/07,02:00,NA,NA
2013,9,7,09/07,02:30,NA,NA
2013,9,7,09/07,03:00,NA,NA
2013,9,7,09/07,03:30,NA,NA
2013,9,7,09/07,04:00,NA,NA
2013,9,7,09/07,04:30,NA,NA
2013,9,7,09/07,05:00,51.82,0.938859514
2013,9,7,09/07,05:30,135.8,0.856789396
2013,9,7,09/07,06:00,264.2,0.657532173
2013,9,7,09/07,06:30,408.3,0.529118295
2013,9,7,09/07,07:00,563.6,0.435468417
2013,9,7,09/07,07:30,735.7,0.349388338
2013,9,7,09/07,08:00,908,0.290764317
2013,9,7,09/07,08:30,1078,0.253717996
2013,9,7,09/07,09:00,1241,0.278340048
2013,9,7,09/07,09:30,1399,0.216655468
2013,9,7,09/07,10:00,1537,0.207191282
2013,9,7,09/07,10:30,1663,0.17242273
2013,9,7,09/07,11:00,1764,0.162435941
2013,9,7,09/07,11:30,1839,0.162127243
2013,9,7,09/07,12:00,1889,0.163610376
2013,9,7,09/07,12:30,1900,0.167766316
2013,9,7,09/07,13:00,1867,0.179765935
2013,9,7,09/07,13:30,1763,0.204577992
2013,9,7,09/07,14:00,1717,0.190470588
2013,9,7,09/07,14:30,1615,0.204814241
2013,9,7,09/07,15:00,1467,0.231811179
2013,9,7,09/07,15:30,1320,0.235590152
2013,9,7,09/07,16:00,1150,0.232826957
2013,9,7,09/07,16:30,986,0.249017241
2013,9,7,09/07,17:00,796.2,0.305587792
2013,9,7,09/07,17:30,547.2,0.440213816
2013,9,7,09/07,18:00,449.7,0.510053369
2013,9,7,09/07,18:30,294,0.682952381
2013,9,7,09/07,19:00,170.3,0.811914269
2013,9,7,09/07,19:30,73.72,0.906150298
2013,9,7,09/07,20:00,NA,NA
2013,9,7,09/07,20:30,NA,NA
2013,9,7,09/07,21:00,NA,NA
2013,9,7,09/07,21:30,NA,NA
2013,9,7,09/07,22:00,NA,NA
2013,9,7,09/07,22:30,NA,NA
2013,9,7,09/07,23:00,NA,NA
2013,9,7,09/07,23:30,NA,NA
2013,9,7,09/07,24:00:00,NA,NA
2013,10,7,10/07,00:30,NA,NA
2013,10,7,10/07,01:00,NA,NA
2013,10,7,10/07,01:30,NA,NA
2013,10,7,10/07,02:00,NA,NA
2013,10,7,10/07,02:30,NA,NA
2013,10,7,10/07,03:00,NA,NA
2013,10,7,10/07,03:30,NA,NA
2013,10,7,10/07,04:00,NA,NA
2013,10,7,10/07,04:30,NA,NA
2013,10,7,10/07,05:00,48.48,0.942291667
2013,10,7,10/07,05:30,136.3,0.807703595
2013,10,7,10/07,06:00,270,0.584303704
2013,10,7,10/07,06:30,418.6,0.447816531
2013,10,7,10/07,07:00,575.1,0.360375587
2013,10,7,10/07,07:30,736.2,0.312109481
2013,10,7,10/07,08:00,905,0.276885083
2013,10,7,10/07,08:30,1081,0.24712766
2013,10,7,10/07,09:00,1247,0.277810746
2013,10,7,10/07,09:30,1395,0.228643728
2013,10,7,10/07,10:00,1542,0.206584955
2013,10,7,10/07,10:30,1664,0.178570913
2013,10,7,10/07,11:00,1777,0.154370287
2013,10,7,10/07,11:30,1841,0.152460076
2013,10,7,10/07,12:00,1848,0.167294913
2013,10,7,10/07,12:30,1926,0.171165109
2013,10,7,10/07,13:00,1760,0.19253125
2013,10,7,10/07,13:30,1702,0.204670388
2013,10,7,10/07,14:00,1490,0.261718792
2013,10,7,10/07,14:30,1474,0.265587517
2013,10,7,10/07,15:00,1371,0.272574763
2013,10,7,10/07,15:30,1323,0.219329554
2013,10,7,10/07,16:00,1109,0.248993688
2013,10,7,10/07,16:30,986,0.29746856
2013,10,7,10/07,17:00,790.4,0.381561235
2013,10,7,10/07,17:30,480.7,0.59146037
2013,10,7,10/07,18:00,459,0.577174292
2013,10,7,10/07,18:30,297.4,0.682616005
2013,10,7,10/07,19:00,169.3,0.821482575
2013,10,7,10/07,19:30,71.4,0.911263305
2013,10,7,10/07,20:00,NA,NA
2013,10,7,10/07,20:30,NA,NA
2013,10,7,10/07,21:00,NA,NA
2013,10,7,10/07,21:30,NA,NA
2013,10,7,10/07,22:00,NA,NA
2013,10,7,10/07,22:30,NA,NA
2013,10,7,10/07,23:00,NA,NA
2013,10,7,10/07,23:30,NA,NA
2013,10,7,10/07,24:00:00,NA,NA
2013,11,7,11/07,00:30,NA,NA
2013,11,7,11/07,01:00,NA,NA
2013,11,7,11/07,01:30,NA,NA
2013,11,7,11/07,02:00,NA,NA
2013,11,7,11/07,02:30,NA,NA
2013,11,7,11/07,03:00,NA,NA
2013,11,7,11/07,03:30,NA,NA
2013,11,7,11/07,04:00,NA,NA
2013,11,7,11/07,04:30,NA,NA
2013,11,7,11/07,05:00,40.71,0.904807173
2013,11,7,11/07,05:30,103.9,0.934177093
2013,11,7,11/07,06:00,175.2,0.935057078
2013,11,7,11/07,06:30,251,0.930326693
2013,11,7,11/07,07:00,376.4,0.909375664
2013,11,7,11/07,07:30,550.7,0.835400399
2013,11,7,11/07,08:00,591.7,0.900584756
2013,11,7,11/07,08:30,608.3,0.917185599
2013,11,7,11/07,09:00,894,0.863696868
2013,11,7,11/07,09:30,1111,0.837272727
2013,11,7,11/07,10:00,1371,0.57638512
2013,11,7,11/07,10:30,1652,0.297619855
2013,11,7,11/07,11:00,1746,0.225369989
2013,11,7,11/07,11:30,1825,0.202276712
2013,11,7,11/07,12:00,1870,0.214692513
2013,11,7,11/07,12:30,1872,0.208528312
2013,11,7,11/07,13:00,1848,0.209651515
2013,11,7,11/07,13:30,1798,0.207392659
2013,11,7,11/07,14:00,1687,0.257020154
2013,11,7,11/07,14:30,1559,0.303971777
2013,11,7,11/07,15:00,1419,0.337093728
2013,11,7,11/07,15:30,1274,0.325118524
2013,11,7,11/07,16:00,1133,0.293729038
2013,11,7,11/07,16:30,938,0.336271855
2013,11,7,11/07,17:00,774.6,0.369394526
2013,11,7,11/07,17:30,630.9,0.425355841
2013,11,7,11/07,18:00,438.3,0.553737166
2013,11,7,11/07,18:30,293.8,0.700605854
2013,11,7,11/07,19:00,164.3,0.843408399
2013,11,7,11/07,19:30,67.49,0.921256482
2013,11,7,11/07,20:00,NA,NA
2013,11,7,11/07,20:30,NA,NA
2013,11,7,11/07,21:00,NA,NA
2013,11,7,11/07,21:30,NA,NA
2013,11,7,11/07,22:00,NA,NA
2013,11,7,11/07,22:30,NA,NA
2013,11,7,11/07,23:00,NA,NA
2013,11,7,11/07,23:30,NA,NA
2013,11,7,11/07,24:00:00,NA,NA
2013,12,7,12/07,00:30,NA,NA
2013,12,7,12/07,01:00,NA,NA
2013,12,7,12/07,01:30,NA,NA
2013,12,7,12/07,02:00,NA,NA
2013,12,7,12/07,02:30,NA,NA
2013,12,7,12/07,03:00,NA,NA
2013,12,7,12/07,03:30,NA,NA
2013,12,7,12/07,04:00,NA,NA
2013,12,7,12/07,04:30,NA,NA
2013,12,7,12/07,05:00,47.95,0.947862357
2013,12,7,12/07,05:30,132,0.827128788
2013,12,7,12/07,06:00,266.4,0.591441441
2013,12,7,12/07,06:30,415.9,0.456794903
2013,12,7,12/07,07:00,582.4,0.351523008
2013,12,7,12/07,07:30,750.3,0.277975476
2013,12,7,12/07,08:00,919,0.240465724
2013,12,7,12/07,08:30,1089,0.213593205
2013,12,7,12/07,09:00,1254,0.234055821
2013,12,7,12/07,09:30,1400,0.20705
2013,12,7,12/07,10:00,1542,0.189227626
2013,12,7,12/07,10:30,1668,0.16821223
2013,12,7,12/07,11:00,1773,0.149249859
2013,12,7,12/07,11:30,1850,0.139980541
2013,12,7,12/07,12:00,1892,0.149791755
2013,12,7,12/07,12:30,1906,0.148267576
2013,12,7,12/07,13:00,1890,0.142735979
2013,12,7,12/07,13:30,1827,0.142737822
2013,12,7,12/07,14:00,1736,0.147543779
2013,12,7,12/07,14:30,1625,0.158616615
2013,12,7,12/07,15:00,1483,0.176596763
2013,12,7,12/07,15:30,1323,0.191312169
2013,12,7,12/07,16:00,1158,0.193278066
2013,12,7,12/07,16:30,980,0.224261224
2013,12,7,12/07,17:00,802,0.274538653
2013,12,7,12/07,17:30,629.4,0.342283127
2013,12,7,12/07,18:00,465.4,0.440545767
2013,12,7,12/07,18:30,297.7,0.631037958
2013,12,7,12/07,19:00,155.7,0.847180475
2013,12,7,12/07,19:30,65.03,0.919763186
2013,12,7,12/07,20:00,NA,NA
2013,12,7,12/07,20:30,NA,NA
2013,12,7,12/07,21:00,NA,NA
2013,12,7,12/07,21:30,NA,NA
2013,12,7,12/07,22:00,NA,NA
2013,12,7,12/07,22:30,NA,NA
2013,12,7,12/07,23:00,NA,NA
2013,12,7,12/07,23:30,NA,NA
2013,12,7,12/07,24:00:00,NA,NA
2013,13,7,13/07,00:30,NA,NA
2013,13,7,13/07,01:00,NA,NA
2013,13,7,13/07,01:30,NA,NA
2013,13,7,13/07,02:00,NA,NA
2013,13,7,13/07,02:30,NA,NA
2013,13,7,13/07,03:00,NA,NA
2013,13,7,13/07,03:30,NA,NA
2013,13,7,13/07,04:00,NA,NA
2013,13,7,13/07,04:30,NA,NA
2013,13,7,13/07,05:00,49.9,0.899284569
2013,13,7,13/07,05:30,117.5,0.936076596
2013,13,7,13/07,06:00,176.2,0.920005675
2013,13,7,13/07,06:30,304.3,0.824794611
2013,13,7,13/07,07:00,479.7,0.679228685
2013,13,7,13/07,07:30,686.8,0.588970588
2013,13,7,13/07,08:00,816,0.529507353
2013,13,7,13/07,08:30,1031,0.455038797
2013,13,7,13/07,09:00,1192,0.481020973
2013,13,7,13/07,09:30,1347,0.434967335
2013,13,7,13/07,10:00,1480,0.397243919
2013,13,7,13/07,10:30,1589,0.37876589
2013,13,7,13/07,11:00,1689,0.347729426
2013,13,7,13/07,11:30,1782,0.338593715
2013,13,7,13/07,12:00,1776,0.396663851
2013,13,7,13/07,12:30,1670,0.459701198
2013,13,7,13/07,13:00,1717,0.463941176
2013,13,7,13/07,13:30,1646,0.47622175
2013,13,7,13/07,14:00,1528,0.496340969
2013,13,7,13/07,14:30,1429,0.521538838
2013,13,7,13/07,15:00,1316,0.549206687
2013,13,7,13/07,15:30,1180,0.550107627
2013,13,7,13/07,16:00,998,0.566328657
2013,13,7,13/07,16:30,828,0.618929952
2013,13,7,13/07,17:00,660.1,0.674302378
2013,13,7,13/07,17:30,499.5,0.743093093
2013,13,7,13/07,18:00,357.8,0.80901621
2013,13,7,13/07,18:30,249.7,0.861149379
2013,13,7,13/07,19:00,133.2,0.933415916
2013,13,7,13/07,19:30,54.56,0.898744501
2013,13,7,13/07,20:00,NA,NA
2013,13,7,13/07,20:30,NA,NA
2013,13,7,13/07,21:00,NA,NA
2013,13,7,13/07,21:30,NA,NA
2013,13,7,13/07,22:00,NA,NA
2013,13,7,13/07,22:30,NA,NA
2013,13,7,13/07,23:00,NA,NA
2013,13,7,13/07,23:30,NA,NA
2013,13,7,13/07,24:00:00,NA,NA
2013,14,7,14/07,00:30,NA,NA
2013,14,7,14/07,01:00,NA,NA
2013,14,7,14/07,01:30,NA,NA
2013,14,7,14/07,02:00,NA,NA
2013,14,7,14/07,02:30,NA,NA
2013,14,7,14/07,03:00,NA,NA
2013,14,7,14/07,03:30,NA,NA
2013,14,7,14/07,04:00,NA,NA
2013,14,7,14/07,04:30,NA,NA
2013,14,7,14/07,05:00,43.23,0.911640065
2013,14,7,14/07,05:30,116.8,0.937363014
2013,14,7,14/07,06:00,229.1,0.792658228
2013,14,7,14/07,06:30,360.7,0.687147214
2013,14,7,14/07,07:00,503.8,0.605438666
2013,14,7,14/07,07:30,667.4,0.527851364
2013,14,7,14/07,08:00,844,0.463116114
2013,14,7,14/07,08:30,1013,0.423541955
2013,14,7,14/07,09:00,1189,0.432456686
2013,14,7,14/07,09:30,1325,0.423818868
2013,14,7,14/07,10:00,1457,0.39464173
2013,14,7,14/07,10:30,1590,0.33266478
2013,14,7,14/07,11:00,1739,0.239286947
2013,14,7,14/07,11:30,1820,0.209436264
2013,14,7,14/07,12:00,1866,0.216072883
2013,14,7,14/07,12:30,1871,0.225644041
2013,14,7,14/07,13:00,1850,0.22018
2013,14,7,14/07,13:30,1802,0.202056049
2013,14,7,14/07,14:00,1711,0.191551724
2013,14,7,14/07,14:30,1601,0.202126171
2013,14,7,14/07,15:00,1469,0.226545269
2013,14,7,14/07,15:30,1317,0.242031891
2013,14,7,14/07,16:00,1168,0.167583904
2013,14,7,14/07,16:30,1005,0.143309453
2013,14,7,14/07,17:00,827,0.173788392
2013,14,7,14/07,17:30,649,0.228456086
2013,14,7,14/07,18:00,479.9,0.29548656
2013,14,7,14/07,18:30,325.4,0.401641057
2013,14,7,14/07,19:00,178.9,0.586014533
2013,14,7,14/07,19:30,68.63,0.841936471
2013,14,7,14/07,20:00,NA,NA
2013,14,7,14/07,20:30,NA,NA
2013,14,7,14/07,21:00,NA,NA
2013,14,7,14/07,21:30,NA,NA
2013,14,7,14/07,22:00,NA,NA
2013,14,7,14/07,22:30,NA,NA
2013,14,7,14/07,23:00,NA,NA
2013,14,7,14/07,23:30,NA,NA
2013,14,7,14/07,24:00:00,NA,NA
2013,15,7,15/07,00:30,NA,NA
2013,15,7,15/07,01:00,NA,NA
2013,15,7,15/07,01:30,NA,NA
2013,15,7,15/07,02:00,NA,NA
2013,15,7,15/07,02:30,NA,NA
2013,15,7,15/07,03:00,NA,NA
2013,15,7,15/07,03:30,NA,NA
2013,15,7,15/07,04:00,NA,NA
2013,15,7,15/07,04:30,NA,NA
2013,15,7,15/07,05:00,43.65,0.92207331
2013,15,7,15/07,05:30,125,0.810424
2013,15,7,15/07,06:00,255.3,0.589858989
2013,15,7,15/07,06:30,397.3,0.444877926
2013,15,7,15/07,07:00,553.5,0.349622403
2013,15,7,15/07,07:30,732,0.27029918
2013,15,7,15/07,08:00,903,0.226383167
2013,15,7,15/07,08:30,1076,0.186887546
2013,15,7,15/07,09:00,1245,0.226905221
2013,15,7,15/07,09:30,1395,0.163916846
2013,15,7,15/07,10:00,1546,0.165284605
2013,15,7,15/07,10:30,1675,0.132958209
2013,15,7,15/07,11:00,1778,0.117928009
2013,15,7,15/07,11:30,1855,0.104103504
2013,15,7,15/07,12:00,1909,0.114544264
2013,15,7,15/07,12:30,1912,0.124084205
2013,15,7,15/07,13:00,1917,0.144729786
2013,15,7,15/07,13:30,1545,0.235339806
2013,15,7,15/07,14:00,1733,0.202466244
2013,15,7,15/07,14:30,1569,0.235087317
2013,15,7,15/07,15:00,1120,0.399130357
2013,15,7,15/07,15:30,1316,0.285271277
2013,15,7,15/07,16:00,936,0.345299145
2013,15,7,15/07,16:30,859,0.327456345
2013,15,7,15/07,17:00,581.9,0.435485479
2013,15,7,15/07,17:30,557.8,0.41301721
2013,15,7,15/07,18:00,390.1,0.537492951
2013,15,7,15/07,18:30,301.6,0.610822281
2013,15,7,15/07,19:00,185,0.762140541
2013,15,7,15/07,19:30,76.78,0.889505079
2013,15,7,15/07,20:00,NA,NA
2013,15,7,15/07,20:30,NA,NA
2013,15,7,15/07,21:00,NA,NA
2013,15,7,15/07,21:30,NA,NA
2013,15,7,15/07,22:00,NA,NA
2013,15,7,15/07,22:30,NA,NA
2013,15,7,15/07,23:00,NA,NA
2013,15,7,15/07,23:30,NA,NA
2013,15,7,15/07,24:00:00,NA,NA
2013,16,7,16/07,00:30,NA,NA
2013,16,7,16/07,01:00,NA,NA
2013,16,7,16/07,01:30,NA,NA
2013,16,7,16/07,02:00,NA,NA
2013,16,7,16/07,02:30,NA,NA
2013,16,7,16/07,03:00,NA,NA
2013,16,7,16/07,03:30,NA,NA
2013,16,7,16/07,04:00,NA,NA
2013,16,7,16/07,04:30,NA,NA
2013,16,7,16/07,05:00,26.73,0.883797232
2013,16,7,16/07,05:30,70.82,0.888634567
2013,16,7,16/07,06:00,130,0.853838462
2013,16,7,16/07,06:30,284.8,0.594367978
2013,16,7,16/07,07:00,478.6,0.462793565
2013,16,7,16/07,07:30,620.6,0.467405736
2013,16,7,16/07,08:00,626.6,0.558675391
2013,16,7,16/07,08:30,1074,0.345036313
2013,16,7,16/07,09:00,1214,0.38569687
2013,16,7,16/07,09:30,1360,0.310797794
2013,16,7,16/07,10:00,1496,0.317785428
2013,16,7,16/07,10:30,1618,0.324972806
2013,16,7,16/07,11:00,1708,0.26249356
2013,16,7,16/07,11:30,1783,0.238536736
2013,16,7,16/07,12:00,1833,0.252362248
2013,16,7,16/07,12:30,1728,0.309546296
2013,16,7,16/07,13:00,1935,0.274135401
2013,16,7,16/07,13:30,1134,0.453520282
2013,16,7,16/07,14:00,1488,0.334223118
2013,16,7,16/07,14:30,1303,0.503139678
2013,16,7,16/07,15:00,1112,0.609178957
2013,16,7,16/07,15:30,1109,0.493160505
2013,16,7,16/07,16:00,925,0.49692
2013,16,7,16/07,16:30,616.6,0.614255595
2013,16,7,16/07,17:00,595.5,0.660443325
2013,16,7,16/07,17:30,457.8,0.661861075
2013,16,7,16/07,18:00,256.8,0.830654206
2013,16,7,16/07,18:30,261.2,0.800034456
2013,16,7,16/07,19:00,139,0.901007194
2013,16,7,16/07,19:30,46.76,0.900273738
2013,16,7,16/07,20:00,NA,NA
2013,16,7,16/07,20:30,NA,NA
2013,16,7,16/07,21:00,NA,NA
2013,16,7,16/07,21:30,NA,NA
2013,16,7,16/07,22:00,NA,NA
2013,16,7,16/07,22:30,NA,NA
2013,16,7,16/07,23:00,NA,NA
2013,16,7,16/07,23:30,NA,NA
2013,16,7,16/07,24:00:00,NA,NA
2013,17,7,17/07,00:30,NA,NA
2013,17,7,17/07,01:00,NA,NA
2013,17,7,17/07,01:30,NA,NA
2013,17,7,17/07,02:00,NA,NA
2013,17,7,17/07,02:30,NA,NA
2013,17,7,17/07,03:00,NA,NA
2013,17,7,17/07,03:30,NA,NA
2013,17,7,17/07,04:00,NA,NA
2013,17,7,17/07,04:30,NA,NA
2013,17,7,17/07,05:00,39.41,0.870839888
2013,17,7,17/07,05:30,111.1,0.905454545
2013,17,7,17/07,06:00,223.8,0.781193029
2013,17,7,17/07,06:30,374.1,0.622576851
2013,17,7,17/07,07:00,535.6,0.498965646
2013,17,7,17/07,07:30,707.6,0.394379593
2013,17,7,17/07,08:00,868,0.351870968
2013,17,7,17/07,08:30,1061,0.310805844
2013,17,7,17/07,09:00,1171,0.320163962
2013,17,7,17/07,09:30,1148,0.319188153
2013,17,7,17/07,10:00,1535,0.240689251
2013,17,7,17/07,10:30,1537,0.252072869
2013,17,7,17/07,11:00,1410,0.295621986
2013,17,7,17/07,11:30,1825,0.248266301
2013,17,7,17/07,12:00,1648,0.32892415
2013,17,7,17/07,12:30,1951,0.250455151
2013,17,7,17/07,13:00,1936,0.269402893
2013,17,7,17/07,13:30,1737,0.313757052
2013,17,7,17/07,14:00,1480,0.356366216
2013,17,7,17/07,14:30,1433,0.404634334
2013,17,7,17/07,15:00,1363,0.452091709
2013,17,7,17/07,15:30,1071,0.417485528
2013,17,7,17/07,16:00,873,0.431534937
2013,17,7,17/07,16:30,612.2,0.538325711
2013,17,7,17/07,17:00,449.5,0.655432703
2013,17,7,17/07,17:30,611.3,0.475342712
2013,17,7,17/07,18:00,459.3,0.593729589
2013,17,7,17/07,18:30,297.9,0.742158442
2013,17,7,17/07,19:00,155.6,0.880179949
2013,17,7,17/07,19:30,60.16,0.908429189
2013,17,7,17/07,20:00,NA,NA
2013,17,7,17/07,20:30,NA,NA
2013,17,7,17/07,21:00,NA,NA
2013,17,7,17/07,21:30,NA,NA
2013,17,7,17/07,22:00,NA,NA
2013,17,7,17/07,22:30,NA,NA
2013,17,7,17/07,23:00,NA,NA
2013,17,7,17/07,23:30,NA,NA
2013,17,7,17/07,24:00:00,NA,NA
2013,18,7,18/07,00:30,NA,NA
2013,18,7,18/07,01:00,NA,NA
2013,18,7,18/07,01:30,NA,NA
2013,18,7,18/07,02:00,NA,NA
2013,18,7,18/07,02:30,NA,NA
2013,18,7,18/07,03:00,NA,NA
2013,18,7,18/07,03:30,NA,NA
2013,18,7,18/07,04:00,NA,NA
2013,18,7,18/07,04:30,NA,NA
2013,18,7,18/07,05:00,28.91,0.867461086
2013,18,7,18/07,05:30,90.6,0.945342163
2013,18,7,18/07,06:00,214.1,0.871779542
2013,18,7,18/07,06:30,362.4,0.7575
2013,18,7,18/07,07:00,508.9,0.674590293
2013,18,7,18/07,07:30,608.3,0.580629624
2013,18,7,18/07,08:00,800,0.5047475
2013,18,7,18/07,08:30,1000,0.452985
2013,18,7,18/07,09:00,1066,0.525560038
2013,18,7,18/07,09:30,1330,0.417972932
2013,18,7,18/07,10:00,1469,0.343771273
2013,18,7,18/07,10:30,1612,0.272862903
2013,18,7,18/07,11:00,1725,0.221673043
2013,18,7,18/07,11:30,1802,0.21018313
2013,18,7,18/07,12:00,1741,0.22004193
2013,18,7,18/07,12:30,1382,0.346191751
2013,18,7,18/07,13:00,1538,0.316987646
2013,18,7,18/07,13:30,1886,0.256248674
2013,18,7,18/07,14:00,1348,0.415538576
2013,18,7,18/07,14:30,1184,0.484185811
2013,18,7,18/07,15:00,1001,0.508733267
2013,18,7,18/07,15:30,1032,0.459784884
2013,18,7,18/07,16:00,801,0.531101124
2013,18,7,18/07,16:30,828,0.481823671
2013,18,7,18/07,17:00,903,0.583406423
2013,18,7,18/07,17:30,615.6,0.681208577
2013,18,7,18/07,18:00,322.9,0.811378136
2013,18,7,18/07,18:30,161.8,0.858312732
2013,18,7,18/07,19:00,86.3,0.929246813
2013,18,7,18/07,19:30,42.26,0.896954567
2013,18,7,18/07,20:00,NA,NA
2013,18,7,18/07,20:30,NA,NA
2013,18,7,18/07,21:00,NA,NA
2013,18,7,18/07,21:30,NA,NA
2013,18,7,18/07,22:00,NA,NA
2013,18,7,18/07,22:30,NA,NA
2013,18,7,18/07,23:00,NA,NA
2013,18,7,18/07,23:30,NA,NA
2013,18,7,18/07,24:00:00,NA,NA
2013,19,7,19/07,00:30,NA,NA
2013,19,7,19/07,01:00,NA,NA
2013,19,7,19/07,01:30,NA,NA
2013,19,7,19/07,02:00,NA,NA
2013,19,7,19/07,02:30,NA,NA
2013,19,7,19/07,03:00,NA,NA
2013,19,7,19/07,03:30,NA,NA
2013,19,7,19/07,04:00,NA,NA
2013,19,7,19/07,04:30,NA,NA
2013,19,7,19/07,05:00,9.82,0.678201629
2013,19,7,19/07,05:30,36.15,0.834262794
2013,19,7,19/07,06:00,53.52,0.867520553
2013,19,7,19/07,06:30,118.8,0.887575758
2013,19,7,19/07,07:00,223.6,0.90068873
2013,19,7,19/07,07:30,291,0.89824055
2013,19,7,19/07,08:00,370.3,0.901717526
2013,19,7,19/07,08:30,527.9,0.899988634
2013,19,7,19/07,09:00,279.9,0.90030368
2013,19,7,19/07,09:30,144.3,0.895211365
2013,19,7,19/07,10:00,369.1,0.890693579
2013,19,7,19/07,10:30,553.5,0.903252033
2013,19,7,19/07,11:00,514.7,0.905212745
2013,19,7,19/07,11:30,1067,0.769568885
2013,19,7,19/07,12:00,115.4,0.91635182
2013,19,7,19/07,12:30,326,0.892889571
2013,19,7,19/07,13:00,789.5,0.894863838
2013,19,7,19/07,13:30,1323,0.70005291
2013,19,7,19/07,14:00,1277,0.584249804
2013,19,7,19/07,14:30,1518,0.40047365
2013,19,7,19/07,15:00,1150,0.39144087
2013,19,7,19/07,15:30,598.6,0.752185099
2013,19,7,19/07,16:00,958,0.575742171
2013,19,7,19/07,16:30,779.7,0.566206233
2013,19,7,19/07,17:00,715.8,0.425560212
2013,19,7,19/07,17:30,723.2,0.412547013
2013,19,7,19/07,18:00,514.3,0.496260937
2013,19,7,19/07,18:30,336.6,0.657730244
2013,19,7,19/07,19:00,163.6,0.747622249
2013,19,7,19/07,19:30,54.08,0.931560651
2013,19,7,19/07,20:00,NA,NA
2013,19,7,19/07,20:30,NA,NA
2013,19,7,19/07,21:00,NA,NA
2013,19,7,19/07,21:30,NA,NA
