,area,axis,height,metamer,organ,plant,species
7898,34.0,MS,49.3652139021,3,blade,608,Soissons
7896,0.292168116784,MS,26.25,3,internode,608,Soissons
7897,15.8336269741,MS,33.4,3,sheath,608,Soissons
7901,34.6,MS,58.9115635031,4,blade,608,Soissons
7899,3.75734481369,MS,42.7,4,internode,608,Soissons
7900,18.6767683256,MS,52.25,4,sheath,608,Soissons
7902,8.1367249728,MS,63.2,5,internode,608,Soissons
7903,47.1238898038,MS,71.4,6,internode,608,Soissons
7906,16.0,MS,22.8021892111,1,blade,609,Soissons
7904,3.14159265359,MS,2.5,1,internode,609,Soissons
7905,6.22035345411,MS,10.5,1,sheath,609,Soissons
7908,22.8,MS,37.0078279864,2,blade,609,Soissons
7907,10.1536274564,MS,21.05,2,sheath,609,Soissons
7911,34.0,MS,51.3199432164,3,blade,609,Soissons
7909,0.292168116784,MS,26.25,3,internode,609,Soissons
7910,15.8336269741,MS,33.4,3,sheath,609,Soissons
7914,34.6,MS,66.9804811676,4,blade,609,Soissons
7912,3.75734481369,MS,42.7,4,internode,609,Soissons
7913,18.6767683256,MS,52.25,4,sheath,609,Soissons
7915,8.1367249728,MS,63.2,5,internode,609,Soissons
7916,47.1238898038,MS,71.4,6,internode,609,Soissons
7919,16.0,MS,23.8788511329,1,blade,610,Soissons
7917,3.14159265359,MS,2.5,1,internode,610,Soissons
7918,6.22035345411,MS,10.5,1,sheath,610,Soissons
7921,22.8,MS,29.3869495669,2,blade,610,Soissons
7920,10.1536274564,MS,21.05,2,sheath,610,Soissons
7924,34.0,MS,49.3652139021,3,blade,610,Soissons
7922,0.292168116784,MS,26.25,3,internode,610,Soissons
7923,15.8336269741,MS,33.4,3,sheath,610,Soissons
7927,34.6,MS,66.1988597543,4,blade,610,Soissons
7925,3.75734481369,MS,42.7,4,internode,610,Soissons
7926,18.6767683256,MS,52.25,4,sheath,610,Soissons
7928,8.1367249728,MS,63.2,5,internode,610,Soissons
7929,47.1238898038,MS,71.4,6,internode,610,Soissons
7932,16.0,MS,24.1337857544,1,blade,611,Soissons
7930,3.14159265359,MS,2.5,1,internode,611,Soissons
7931,6.22035345411,MS,10.5,1,sheath,611,Soissons
7934,22.8,MS,30.771457565,2,blade,611,Soissons
7933,10.1536274564,MS,21.05,2,sheath,611,Soissons
7937,34.0,MS,50.9464911537,3,blade,611,Soissons
7935,0.292168116784,MS,26.25,3,internode,611,Soissons
7936,15.8336269741,MS,33.4,3,sheath,611,Soissons
7940,34.6,MS,66.9542846314,4,blade,611,Soissons
7938,3.75734481369,MS,42.7,4,internode,611,Soissons
7939,18.6767683256,MS,52.25,4,sheath,611,Soissons
7941,8.1367249728,MS,63.2,5,internode,611,Soissons
7942,47.1238898038,MS,71.4,6,internode,611,Soissons
7945,16.0,MS,24.7142884214,1,blade,612,Soissons
7943,3.14159265359,MS,2.5,1,internode,612,Soissons
7944,6.22035345411,MS,10.5,1,sheath,612,Soissons
7947,22.8,MS,24.2379240015,2,blade,612,Soissons
7946,10.1536274564,MS,21.05,2,sheath,612,Soissons
7950,34.0,MS,40.6633120358,3,blade,612,Soissons
7948,0.292168116784,MS,26.25,3,internode,612,Soissons
7949,15.8336269741,MS,33.4,3,sheath,612,Soissons
7953,34.6,MS,66.9804811676,4,blade,612,Soissons
7951,3.75734481369,MS,42.7,4,internode,612,Soissons
7952,18.6767683256,MS,52.25,4,sheath,612,Soissons
7954,8.1367249728,MS,63.2,5,internode,612,Soissons
7955,47.1238898038,MS,71.4,6,internode,612,Soissons
7958,16.0,MS,25.0132965216,1,blade,613,Soissons
7956,3.14159265359,MS,2.5,1,internode,613,Soissons
7957,6.22035345411,MS,10.5,1,sheath,613,Soissons
7960,22.8,MS,36.4290910639,2,blade,613,Soissons
7959,10.1536274564,MS,21.05,2,sheath,613,Soissons
7963,34.0,MS,49.3652139021,3,blade,613,Soissons
7961,0.292168116784,MS,26.25,3,internode,613,Soissons
7962,15.8336269741,MS,33.4,3,sheath,613,Soissons
7966,34.6,MS,61.5847214771,4,blade,613,Soissons
7964,3.75734481369,MS,42.7,4,internode,613,Soissons
7965,18.6767683256,MS,52.25,4,sheath,613,Soissons
7967,8.1367249728,MS,63.2,5,internode,613,Soissons
7968,47.1238898038,MS,71.4,6,internode,613,Soissons
7971,16.0,MS,15.8522169115,1,blade,614,Soissons
7969,3.14159265359,MS,2.5,1,internode,614,Soissons
7970,6.22035345411,MS,10.5,1,sheath,614,Soissons
7973,22.8,MS,29.3869495669,2,blade,614,Soissons
7972,10.1536274564,MS,21.05,2,sheath,614,Soissons
7976,34.0,MS,40.6633120358,3,blade,614,Soissons
7974,0.292168116784,MS,26.25,3,internode,614,Soissons
7975,15.8336269741,MS,33.4,3,sheath,614,Soissons
7979,34.6,MS,63.3348996245,4,blade,614,Soissons
7977,3.75734481369,MS,42.7,4,internode,614,Soissons
7978,18.6767683256,MS,52.25,4,sheath,614,Soissons
7980,8.1367249728,MS,63.2,5,internode,614,Soissons
7981,47.1238898038,MS,71.4,6,internode,614,Soissons
7984,16.0,MS,24.0935920453,1,blade,615,Soissons
7982,3.14159265359,MS,2.5,1,internode,615,Soissons
7983,6.22035345411,MS,10.5,1,sheath,615,Soissons
7986,22.8,MS,37.0078279864,2,blade,615,Soissons
7985,10.1536274564,MS,21.05,2,sheath,615,Soissons
7989,34.0,MS,51.779545412,3,blade,615,Soissons
7987,0.292168116784,MS,26.25,3,internode,615,Soissons
7988,15.8336269741,MS,33.4,3,sheath,615,Soissons
7992,34.6,MS,67.7061824855,4,blade,615,Soissons
7990,3.75734481369,MS,42.7,4,internode,615,Soissons
7991,18.6767683256,MS,52.25,4,sheath,615,Soissons
7993,8.1367249728,MS,63.2,5,internode,615,Soissons
7994,47.1238898038,MS,71.4,6,internode,615,Soissons
7997,16.0,MS,23.5698823711,1,blade,616,Soissons
7995,3.14159265359,MS,2.5,1,internode,616,Soissons
7996,6.22035345411,MS,10.5,1,sheath,616,Soissons
7999,22.8,MS,35.5388411642,2,blade,616,Soissons
7998,10.1536274564,MS,21.05,2,sheath,616,Soissons
8002,34.0,MS,47.1352222041,3,blade,616,Soissons
8000,0.292168116784,MS,26.25,3,internode,616,Soissons
8001,15.8336269741,MS,33.4,3,sheath,616,Soissons
8005,34.6,MS,66.2101883856,4,blade,616,Soissons
8003,3.75734481369,MS,42.7,4,internode,616,Soissons
8004,18.6767683256,MS,52.25,4,sheath,616,Soissons
8006,8.1367249728,MS,63.2,5,internode,616,Soissons
8007,47.1238898038,MS,71.4,6,internode,616,Soissons
8010,16.0,MS,24.3026618089,1,blade,617,Soissons
8008,3.14159265359,MS,2.5,1,internode,617,Soissons
8009,6.22035345411,MS,10.5,1,sheath,617,Soissons
8012,22.8,MS,37.4894223497,2,blade,617,Soissons
8011,10.1536274564,MS,21.05,2,sheath,617,Soissons
8015,34.0,MS,49.6296353898,3,blade,617,Soissons
8013,0.292168116784,MS,26.25,3,internode,617,Soissons
8014,15.8336269741,MS,33.4,3,sheath,617,Soissons
8018,34.6,MS,66.1988597543,4,blade,617,Soissons
8016,3.75734481369,MS,42.7,4,internode,617,Soissons
8017,18.6767683256,MS,52.25,4,sheath,617,Soissons
8019,8.1367249728,MS,63.2,5,internode,617,Soissons
8020,47.1238898038,MS,71.4,6,internode,617,Soissons
8023,16.0,MS,25.157729273,1,blade,618,Soissons
8021,3.14159265359,MS,2.5,1,internode,618,Soissons
8022,6.22035345411,MS,10.5,1,sheath,618,Soissons
8025,22.8,MS,34.8077422808,2,blade,618,Soissons
8024,10.1536274564,MS,21.05,2,sheath,618,Soissons
8028,34.0,MS,47.9498926896,3,blade,618,Soissons
8026,0.292168116784,MS,26.25,3,internode,618,Soissons
8027,15.8336269741,MS,33.4,3,sheath,618,Soissons
8031,34.6,MS,66.1988597543,4,blade,618,Soissons
8029,3.75734481369,MS,42.7,4,internode,618,Soissons
8030,18.6767683256,MS,52.25,4,sheath,618,Soissons
8032,8.1367249728,MS,63.2,5,internode,618,Soissons
8033,47.1238898038,MS,71.4,6,internode,618,Soissons
8036,16.0,MS,23.6559231177,1,blade,619,Soissons
8034,3.14159265359,MS,2.5,1,internode,619,Soissons
8035,6.22035345411,MS,10.5,1,sheath,619,Soissons
8038,22.8,MS,30.5641315331,2,blade,619,Soissons
8037,10.1536274564,MS,21.05,2,sheath,619,Soissons
8041,34.0,MS,49.9691195119,3,blade,619,Soissons
8039,0.292168116784,MS,26.25,3,internode,619,Soissons
8040,15.8336269741,MS,33.4,3,sheath,619,Soissons
8044,34.6,MS,62.0827321211,4,blade,619,Soissons
8042,3.75734481369,MS,42.7,4,internode,619,Soissons
8043,18.6767683256,MS,52.25,4,sheath,619,Soissons
8045,8.1367249728,MS,63.2,5,internode,619,Soissons
8046,47.1238898038,MS,71.4,6,internode,619,Soissons
8049,16.0,MS,24.8089628103,1,blade,620,Soissons
8047,3.14159265359,MS,2.5,1,internode,620,Soissons
8048,6.22035345411,MS,10.5,1,sheath,620,Soissons
8051,22.8,MS,29.3869495669,2,blade,620,Soissons
8050,10.1536274564,MS,21.05,2,sheath,620,Soissons
8054,34.0,MS,49.5032848884,3,blade,620,Soissons
8052,0.292168116784,MS,26.25,3,internode,620,Soissons
8053,15.8336269741,MS,33.4,3,sheath,620,Soissons
8057,34.6,MS,59.8488063484,4,blade,620,Soissons
8055,3.75734481369,MS,42.7,4,internode,620,Soissons
8056,18.6767683256,MS,52.25,4,sheath,620,Soissons
8058,8.1367249728,MS,63.2,5,internode,620,Soissons
8059,47.1238898038,MS,71.4,6,internode,620,Soissons
8062,16.0,MS,24.4667996798,1,blade,621,Soissons
8060,3.14159265359,MS,2.5,1,internode,621,Soissons
8061,6.22035345411,MS,10.5,1,sheath,621,Soissons
8064,22.8,MS,33.7770384667,2,blade,621,Soissons
8063,10.1536274564,MS,21.05,2,sheath,621,Soissons
8067,34.0,MS,47.9498926896,3,blade,621,Soissons
8065,0.292168116784,MS,26.25,3,internode,621,Soissons
8066,15.8336269741,MS,33.4,3,sheath,621,Soissons
8070,34.6,MS,67.1671821531,4,blade,621,Soissons
8068,3.75734481369,MS,42.7,4,internode,621,Soissons
8069,18.6767683256,MS,52.25,4,sheath,621,Soissons
8071,8.1367249728,MS,63.2,5,internode,621,Soissons
8072,47.1238898038,MS,71.4,6,internode,621,Soissons
8075,16.0,MS,22.7876168772,1,blade,622,Soissons
8073,3.14159265359,MS,2.5,1,internode,622,Soissons
8074,6.22035345411,MS,10.5,1,sheath,622,Soissons
8077,22.8,MS,36.0717814967,2,blade,622,Soissons
8076,10.1536274564,MS,21.05,2,sheath,622,Soissons
8080,34.0,MS,49.2657236946,3,blade,622,Soissons
8078,0.292168116784,MS,26.25,3,internode,622,Soissons
8079,15.8336269741,MS,33.4,3,sheath,622,Soissons
8083,34.6,MS,67.7183142731,4,blade,622,Soissons
8081,3.75734481369,MS,42.7,4,internode,622,Soissons
8082,18.6767683256,MS,52.25,4,sheath,622,Soissons
8084,8.1367249728,MS,63.2,5,internode,622,Soissons
8085,47.1238898038,MS,71.4,6,internode,622,Soissons
8088,16.0,MS,22.7876168772,1,blade,623,Soissons
8086,3.14159265359,MS,2.5,1,internode,623,Soissons
8087,6.22035345411,MS,10.5,1,sheath,623,Soissons
8090,22.8,MS,30.771457565,2,blade,623,Soissons
8089,10.1536274564,MS,21.05,2,sheath,623,Soissons
8093,34.0,MS,46.7509907978,3,blade,623,Soissons
8091,0.292168116784,MS,26.25,3,internode,623,Soissons
8092,15.8336269741,MS,33.4,3,sheath,623,Soissons
8096,34.6,MS,68.5515776005,4,blade,623,Soissons
8094,3.75734481369,MS,42.7,4,internode,623,Soissons
8095,18.6767683256,MS,52.25,4,sheath,623,Soissons
8097,8.1367249728,MS,63.2,5,internode,623,Soissons
8098,47.1238898038,MS,71.4,6,internode,623,Soissons
8101,16.0,MS,22.194383965,1,blade,624,Soissons
8099,3.14159265359,MS,2.5,1,internode,624,Soissons
8100,6.22035345411,MS,10.5,1,sheath,624,Soissons
8103,22.8,MS,34.5610070054,2,blade,624,Soissons
8102,10.1536274564,MS,21.05,2,sheath,624,Soissons
8106,34.0,MS,47.9498926896,3,blade,624,Soissons
8104,0.292168116784,MS,26.25,3,internode,624,Soissons
8105,15.8336269741,MS,33.4,3,sheath,624,Soissons
8109,34.6,MS,57.5197632462,4,blade,624,Soissons
8107,3.75734481369,MS,42.7,4,internode,624,Soissons
8108,18.6767683256,MS,52.25,4,sheath,624,Soissons
8110,8.1367249728,MS,63.2,5,internode,624,Soissons
8111,47.1238898038,MS,71.4,6,internode,624,Soissons
8114,16.0,MS,24.8129491893,1,blade,625,Soissons
8112,3.14159265359,MS,2.5,1,internode,625,Soissons
8113,6.22035345411,MS,10.5,1,sheath,625,Soissons
8116,22.8,MS,30.771457565,2,blade,625,Soissons
8115,10.1536274564,MS,21.05,2,sheath,625,Soissons
8119,34.0,MS,49.5032848884,3,blade,625,Soissons
8117,0.292168116784,MS,26.25,3,internode,625,Soissons
8118,15.8336269741,MS,33.4,3,sheath,625,Soissons
8122,34.6,MS,66.2101883856,4,blade,625,Soissons
8120,3.75734481369,MS,42.7,4,internode,625,Soissons
8121,18.6767683256,MS,52.25,4,sheath,625,Soissons
8123,8.1367249728,MS,63.2,5,internode,625,Soissons
8124,47.1238898038,MS,71.4,6,internode,625,Soissons
8127,16.0,MS,24.412135298,1,blade,626,Soissons
8125,3.14159265359,MS,2.5,1,internode,626,Soissons
8126,6.22035345411,MS,10.5,1,sheath,626,Soissons
8129,22.8,MS,36.0717814967,2,blade,626,Soissons
8128,10.1536274564,MS,21.05,2,sheath,626,Soissons
8132,34.0,MS,49.6296353898,3,blade,626,Soissons
8130,0.292168116784,MS,26.25,3,internode,626,Soissons
8131,15.8336269741,MS,33.4,3,sheath,626,Soissons
8135,34.6,MS,57.5197632462,4,blade,626,Soissons
8133,3.75734481369,MS,42.7,4,internode,626,Soissons
8134,18.6767683256,MS,52.25,4,sheath,626,Soissons
8136,8.1367249728,MS,63.2,5,internode,626,Soissons
8137,47.1238898038,MS,71.4,6,internode,626,Soissons
8140,16.0,MS,24.3026618089,1,blade,627,Soissons
8138,3.14159265359,MS,2.5,1,internode,627,Soissons
8139,6.22035345411,MS,10.5,1,sheath,627,Soissons
8142,22.8,MS,33.7770384667,2,blade,627,Soissons
8141,10.1536274564,MS,21.05,2,sheath,627,Soissons
8145,34.0,MS,52.3358386849,3,blade,627,Soissons
8143,0.292168116784,MS,26.25,3,internode,627,Soissons
8144,15.8336269741,MS,33.4,3,sheath,627,Soissons
8148,34.6,MS,67.7061824855,4,blade,627,Soissons
8146,3.75734481369,MS,42.7,4,internode,627,Soissons
8147,18.6767683256,MS,52.25,4,sheath,627,Soissons
8149,8.1367249728,MS,63.2,5,internode,627,Soissons
8150,47.1238898038,MS,71.4,6,internode,627,Soissons
8153,16.0,MS,23.6483487184,1,blade,628,Soissons
8151,3.14159265359,MS,2.5,1,internode,628,Soissons
8152,6.22035345411,MS,10.5,1,sheath,628,Soissons
8155,22.8,MS,30.5641315331,2,blade,628,Soissons
8154,10.1536274564,MS,21.05,2,sheath,628,Soissons
8158,34.0,MS,49.3652139021,3,blade,628,Soissons
8156,0.292168116784,MS,26.25,3,internode,628,Soissons
8157,15.8336269741,MS,33.4,3,sheath,628,Soissons
8161,34.6,MS,66.9542846314,4,blade,628,Soissons
8159,3.75734481369,MS,42.7,4,internode,628,Soissons
8160,18.6767683256,MS,52.25,4,sheath,628,Soissons
8162,8.1367249728,MS,63.2,5,internode,628,Soissons
8163,47.1238898038,MS,71.4,6,internode,628,Soissons
8166,16.0,MS,22.8021892111,1,blade,629,Soissons
8164,3.14159265359,MS,2.5,1,internode,629,Soissons
8165,6.22035345411,MS,10.5,1,sheath,629,Soissons
8168,22.8,MS,36.4290910639,2,blade,629,Soissons
8167,10.1536274564,MS,21.05,2,sheath,629,Soissons
8171,34.0,MS,49.9691195119,3,blade,629,Soissons
8169,0.292168116784,MS,26.25,3,internode,629,Soissons
8170,15.8336269741,MS,33.4,3,sheath,629,Soissons
8174,34.6,MS,63.3348996245,4,blade,629,Soissons
8172,3.75734481369,MS,42.7,4,internode,629,Soissons
8173,18.6767683256,MS,52.25,4,sheath,629,Soissons
8175,8.1367249728,MS,63.2,5,internode,629,Soissons
8176,47.1238898038,MS,71.4,6,internode,629,Soissons
8179,16.0,MS,22.0071477952,1,blade,630,Soissons
8177,3.14159265359,MS,2.5,1,internode,630,Soissons
8178,6.22035345411,MS,10.5,1,sheath,630,Soissons
8181,22.8,MS,35.2464212503,2,blade,630,Soissons
8180,10.1536274564,MS,21.05,2,sheath,630,Soissons
8184,34.0,MS,38.760353583,3,blade,630,Soissons
8182,0.292168116784,MS,26.25,3,internode,630,Soissons
8183,15.8336269741,MS,33.4,3,sheath,630,Soissons
8187,34.6,MS,66.1988597543,4,blade,630,Soissons
8185,3.75734481369,MS,42.7,4,internode,630,Soissons
8186,18.6767683256,MS,52.25,4,sheath,630,Soissons
8188,8.1367249728,MS,63.2,5,internode,630,Soissons
8189,47.1238898038,MS,71.4,6,internode,630,Soissons
8192,16.0,MS,24.0638720158,1,blade,631,Soissons
8190,3.14159265359,MS,2.5,1,internode,631,Soissons
8191,6.22035345411,MS,10.5,1,sheath,631,Soissons
8194,22.8,MS,36.0589670434,2,blade,631,Soissons
8193,10.1536274564,MS,21.05,2,sheath,631,Soissons
8197,34.0,MS,40.6633120358,3,blade,631,Soissons
8195,0.292168116784,MS,26.25,3,internode,631,Soissons
8196,15.8336269741,MS,33.4,3,sheath,631,Soissons
8200,34.6,MS,67.0060920447,4,blade,631,Soissons
8198,3.75734481369,MS,42.7,4,internode,631,Soissons
8199,18.6767683256,MS,52.25,4,sheath,631,Soissons
8201,8.1367249728,MS,63.2,5,internode,631,Soissons
8202,47.1238898038,MS,71.4,6,internode,631,Soissons
8205,16.0,MS,25.7483203047,1,blade,632,Soissons
8203,3.14159265359,MS,2.5,1,internode,632,Soissons
8204,6.22035345411,MS,10.5,1,sheath,632,Soissons
8207,22.8,MS,34.8468921383,2,blade,632,Soissons
8206,10.1536274564,MS,21.05,2,sheath,632,Soissons
8210,34.0,MS,46.8821286358,3,blade,632,Soissons
8208,0.292168116784,MS,26.25,3,internode,632,Soissons
8209,15.8336269741,MS,33.4,3,sheath,632,Soissons
8213,34.6,MS,62.0827321211,4,blade,632,Soissons
8211,3.75734481369,MS,42.7,4,internode,632,Soissons
8212,18.6767683256,MS,52.25,4,sheath,632,Soissons
8214,8.1367249728,MS,63.2,5,internode,632,Soissons
8215,47.1238898038,MS,71.4,6,internode,632,Soissons
8218,16.0,MS,21.0231491949,1,blade,633,Soissons
8216,3.14159265359,MS,2.5,1,internode,633,Soissons
8217,6.22035345411,MS,10.5,1,sheath,633,Soissons
8220,22.8,MS,34.5610070054,2,blade,633,Soissons
8219,10.1536274564,MS,21.05,2,sheath,633,Soissons
8223,34.0,MS,49.6296353898,3,blade,633,Soissons
8221,0.292168116784,MS,26.25,3,internode,633,Soissons
8222,15.8336269741,MS,33.4,3,sheath,633,Soissons
8226,34.6,MS,67.7183142731,4,blade,633,Soissons
8224,3.75734481369,MS,42.7,4,internode,633,Soissons
8225,18.6767683256,MS,52.25,4,sheath,633,Soissons
8227,8.1367249728,MS,63.2,5,internode,633,Soissons
8228,47.1238898038,MS,71.4,6,internode,633,Soissons
8231,16.0,MS,18.6911561116,1,blade,634,Soissons
8229,3.14159265359,MS,2.5,1,internode,634,Soissons
8230,6.22035345411,MS,10.5,1,sheath,634,Soissons
8233,22.8,MS,30.5218428592,2,blade,634,Soissons
8232,10.1536274564,MS,21.05,2,sheath,634,Soissons
8236,34.0,MS,46.8821286358,3,blade,634,Soissons
8234,0.292168116784,MS,26.25,3,internode,634,Soissons
8235,15.8336269741,MS,33.4,3,sheath,634,Soissons
8239,34.6,MS,61.5847214771,4,blade,634,Soissons
8237,3.75734481369,MS,42.7,4,internode,634,Soissons
8238,18.6767683256,MS,52.25,4,sheath,634,Soissons
8240,8.1367249728,MS,63.2,5,internode,634,Soissons
8241,47.1238898038,MS,71.4,6,internode,634,Soissons
8244,16.0,MS,24.2963155489,1,blade,635,Soissons
8242,3.14159265359,MS,2.5,1,internode,635,Soissons
8243,6.22035345411,MS,10.5,1,sheath,635,Soissons
8246,22.8,MS,36.4290910639,2,blade,635,Soissons
8245,10.1536274564,MS,21.05,2,sheath,635,Soissons
8249,34.0,MS,40.6633120358,3,blade,635,Soissons
8247,0.292168116784,MS,26.25,3,internode,635,Soissons
8248,15.8336269741,MS,33.4,3,sheath,635,Soissons
8252,34.6,MS,62.0827321211,4,blade,635,Soissons
8250,3.75734481369,MS,42.7,4,internode,635,Soissons
8251,18.6767683256,MS,52.25,4,sheath,635,Soissons
8253,8.1367249728,MS,63.2,5,internode,635,Soissons
8254,47.1238898038,MS,71.4,6,internode,635,Soissons
8257,16.0,MS,24.8129491893,1,blade,636,Soissons
8255,3.14159265359,MS,2.5,1,internode,636,Soissons
8256,6.22035345411,MS,10.5,1,sheath,636,Soissons
8259,22.8,MS,30.5641315331,2,blade,636,Soissons
8258,10.1536274564,MS,21.05,2,sheath,636,Soissons
8262,34.0,MS,49.9999484258,3,blade,636,Soissons
8260,0.292168116784,MS,26.25,3,internode,636,Soissons
8261,15.8336269741,MS,33.4,3,sheath,636,Soissons
8265,34.6,MS,67.7061824855,4,blade,636,Soissons
8263,3.75734481369,MS,42.7,4,internode,636,Soissons
8264,18.6767683256,MS,52.25,4,sheath,636,Soissons
8266,8.1367249728,MS,63.2,5,internode,636,Soissons
8267,47.1238898038,MS,71.4,6,internode,636,Soissons
8270,16.0,MS,24.7142884214,1,blade,637,Soissons
8268,3.14159265359,MS,2.5,1,internode,637,Soissons
8269,6.22035345411,MS,10.5,1,sheath,637,Soissons
8272,22.8,MS,24.2379240015,2,blade,637,Soissons
8271,10.1536274564,MS,21.05,2,sheath,637,Soissons
8275,34.0,MS,49.6296353898,3,blade,637,Soissons
8273,0.292168116784,MS,26.25,3,internode,637,Soissons
8274,15.8336269741,MS,33.4,3,sheath,637,Soissons
8278,34.6,MS,66.9542846314,4,blade,637,Soissons
8276,3.75734481369,MS,42.7,4,internode,637,Soissons
8277,18.6767683256,MS,52.25,4,sheath,637,Soissons
8279,8.1367249728,MS,63.2,5,internode,637,Soissons
8280,47.1238898038,MS,71.4,6,internode,637,Soissons
8283,16.0,MS,24.247791242,1,blade,638,Soissons
8281,3.14159265359,MS,2.5,1,internode,638,Soissons
8282,6.22035345411,MS,10.5,1,sheath,638,Soissons
8285,22.8,MS,34.3084936023,2,blade,638,Soissons
8284,10.1536274564,MS,21.05,2,sheath,638,Soissons
8288,34.0,MS,46.7509907978,3,blade,638,Soissons
8286,0.292168116784,MS,26.25,3,internode,638,Soissons
8287,15.8336269741,MS,33.4,3,sheath,638,Soissons
8291,34.6,MS,68.5515776005,4,blade,638,Soissons
8289,3.75734481369,MS,42.7,4,internode,638,Soissons
8290,18.6767683256,MS,52.25,4,sheath,638,Soissons
8292,8.1367249728,MS,63.2,5,internode,638,Soissons
8293,47.1238898038,MS,71.4,6,internode,638,Soissons
8296,16.0,MS,24.7789122834,1,blade,639,Soissons
8294,3.14159265359,MS,2.5,1,internode,639,Soissons
8295,6.22035345411,MS,10.5,1,sheath,639,Soissons
8298,22.8,MS,36.0589670434,2,blade,639,Soissons
8297,10.1536274564,MS,21.05,2,sheath,639,Soissons
8301,34.0,MS,49.2657236946,3,blade,639,Soissons
8299,0.292168116784,MS,26.25,3,internode,639,Soissons
8300,15.8336269741,MS,33.4,3,sheath,639,Soissons
