Cont_WSC_DM,mstruct,S_Fructan,S_Sucrose,nitrates,SLN,is_growing,organ,Tr,Nitrates_import,Regul_S_Fructan,PARa,starch,Ts,Conc_Starch,axis,Photosynthesis,Conc_Nitrates,Cont_Fructan_DM,N_tot,Conc_Proteins,cytokinins,element,R_residual,Conc_Amino_Acids,R_phloem_loading,Conc_cytokinins,S_Proteins,plant,Transpiration,sum_dry_mass,SLN_nonstruct,amino_acids,Amino_Acids_import,Ag,Conc_Fructan,Surfacic_NS,D_Proteins,S_Starch,sum_respi,Loading_Sucrose,R_Nnit_red,metamer,green_area,length,sucrose,cytokinins_import,Conc_TriosesP,S_Amino_Acids,fructan,Total_Organic_Nitrogen,N_content,Photosynthetic_efficiency,Nstruct,D_Fructan,senesced_mstruct,NS,triosesP,D_Starch,N_content_total_DM,t,D_cytokinins,nb_replications,Conc_Sucrose,SLA,Loading_Amino_Acids,proteins
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001240,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,48.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00006200,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,48.00000000,NA,NA,NA,NA,NA,0.00000000
8.94122564,0.00410677,0.00000017,1567.46816470,0.00012747,1.34217585,False,blade,1.34644161,0.13502231,0.00000000,343.14063953,0.91560227,11.20234420,37.15826619,MS,7.45727479,0.03103985,0.01340371,0.00026217,0.41585514,0.20277907,LeafElement1,0.11028398,154.63654468,0.00014594,49.37680099,2.89375574,1,0.00026300,0.00647595,1.23722680,0.79382052,0.09676919,10.60479637,1.23294897,12.12893485,5.98569808,139.22691586,0.24410202,5.92291386,0.13367209,1,0.00019533,0.08200000,19.31807333,0.01731323,0.07961168,32.87799920,0.03038061,18.72637612,4.04838131,0.03090510,0.00002050,0.03038061,0.00000000,36.58429183,0.00098084,131.51866413,4.04838131,49.00000000,1.09228235,1.00000000,391.99668543,30.16282326,0.15585891,16.46826989
7.54635810,0.00171000,0.00004871,426.51554803,0.00022251,0.15012616,False,sheath,0.62212595,0.08579007,0.00000009,138.48834130,0.08782185,10.34383311,8.55963463,MS,1.06591940,0.13012301,0.09240330,0.00004032,0.11564970,0.06506728,StemElement,0.01398759,169.55606548,0.00000354,38.05104211,3.04485219,1,0.00016711,0.00210415,0.11829517,0.36242609,0.06148492,1.10231541,6.63260286,1.46737447,2.95666652,30.26613296,0.09892169,0.34486433,0.08493056,1,0.00026861,0.02850000,5.40147502,0.01100043,0.01714630,50.16868222,0.06805051,2.88012132,1.91644576,0.00795963,0.00000855,0.06805051,0.00000000,18.73186885,0.00008796,30.29613131,1.91644576,49.00000000,0.84174107,1.00000000,263.22977687,127.65568189,0.11046072,1.90698095
8.89769432,0.00483764,0.00000012,1714.50431496,0.00014144,1.50127387,False,blade,1.27934779,0.15833367,0.00000000,320.38027727,1.21780158,10.91117647,41.95574785,MS,9.58123645,0.02923750,0.01655042,0.00036191,0.49685483,0.26939847,LeafElement1,0.15106122,156.18308779,0.00022487,55.68795995,2.91000630,1,0.00030841,0.00805600,1.40088781,0.94444753,0.11347622,11.04020367,1.60772313,13.35033230,5.81013510,157.39253523,0.30803644,7.74727391,0.15675034,2,0.00024107,0.09200000,23.82085149,0.02030233,0.09013945,32.72950915,0.04666554,25.85065102,4.49244229,0.03445969,0.00002420,0.04666554,0.00000000,39.94980446,0.00130819,148.49896069,4.49244229,49.00000000,1.23189381,1.00000000,410.33845571,29.92420231,0.17847720,23.17763207
11.60168527,0.00228000,7.33388652,0.00000000,0.00000000,0.25578541,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,6.75600000,0.00000000,MS,0.00000000,0.00000000,6.24431806,0.00006343,0.15997162,0.03167066,HiddenElement,0.01597774,70.06311647,0.00000000,13.89063953,1.72169967,1,0.00000000,0.00301526,0.20981767,0.19967988,0.00000000,0.00000000,481.71741785,2.96477543,5.64869374,0.00000000,0.01597774,-0.52704728,0.00000000,2,0.00024800,0.02850000,5.65385735,0.00000000,0.00000000,0.00000000,6.58989428,4.53105587,2.10378845,NA,0.00001140,4.00165004,0.00000000,24.38473817,0.00000000,0.00000000,2.10378845,49.00000000,0.30727994,1.00000000,206.64683287,82.24817954,0.00466345,3.51709027
6.95216942,0.00004000,0.00004696,456.89455857,0.00000284,0.24182776,False,sheath,0.48864402,0.00118216,0.00000009,71.75866704,0.00212262,9.06695036,8.84425700,MS,0.02350441,0.07091664,0.12669618,0.00000114,0.16139316,0.00125521,StemElement,0.00035776,97.17673365,0.00000000,31.38031475,2.17010482,1,0.00000230,0.00005047,0.19938644,0.00485884,0.00084724,1.38549739,9.32481237,2.22146963,4.41495827,32.59639836,0.00152809,0.00805782,0.00117033,2,0.00000471,0.00050000,0.11843776,0.00015158,0.01847010,29.55376950,0.00223795,0.08139620,2.25801853,0.01930774,0.00000020,0.00223795,0.00000000,20.74252997,0.00000222,31.30352906,2.25801853,49.00000000,0.69417547,1.00000000,246.74534299,93.37300710,0.00172881,0.06225165
5.73567521,0.00476413,0.00000011,1680.31045926,0.00012289,NA,True,blade,1.22391954,0.13606820,0.00000000,299.24525118,1.16252747,10.75437515,40.66944261,MS,9.18616555,0.02579555,0.30847644,0.00038007,0.54591147,0.32807319,LeafElement1,0.13367472,61.14390399,0.00020529,68.86316639,1.55384070,1,0.00026504,0.00785312,NA,0.36412201,0.09751877,11.78340198,29.66179791,14.26447256,4.65908670,153.06019632,0.26858753,7.18161922,0.13470752,3,0.00021655,0.07234828,13.75212993,0.01744734,0.08762569,28.56096670,0.84787626,27.14796574,4.83977147,0.03937707,0.00002387,0.84787626,0.00000000,39.33456507,0.00125238,143.94618778,4.83977147,49.00000000,1.52334739,1.00000000,240.54978149,NA,0.21695447,25.07908600
4.17197590,0.00004525,8.07370872,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,6.75600000,0.00000000,MS,0.00000000,0.00000000,0.11183592,0.00000596,0.92997528,0.00711625,LeafElement1,0.00158482,60.83275073,0.00000000,157.25433000,1.54777758,1,0.00000000,0.00009151,NA,0.00344109,0.00000000,0.00000000,13.19253313,18.69545150,1.46136907,0.00000000,0.00158482,-0.01376560,0.00000000,4,0.00000247,0.00369815,0.13004325,0.00000000,0.00000000,0.00000000,0.00358202,0.42541577,6.50822976,NA,0.00000023,0.00358202,0.00000000,50.54958852,0.00000000,0.00000000,6.50822976,49.00000000,3.47868078,1.50000000,239.47373920,NA,-0.00030290,0.40581285
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001246,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,49.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00006230,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,49.00000000,NA,NA,NA,NA,NA,0.00000000
8.86469860,0.00410677,0.00000024,1242.10444115,0.00012865,1.34432064,False,blade,0.93808901,0.11624474,0.00000000,218.36222513,0.83914709,9.89774248,34.05545381,MS,5.91246174,0.03132710,0.01335298,0.00026259,0.41556432,0.21335837,LeafElement1,0.10112961,162.70915481,0.00012754,51.95286752,2.90364673,1,0.00018324,0.00647391,1.23937158,0.83526094,0.07633901,8.40795794,1.22789661,12.11852803,5.52821814,103.60809502,0.21633945,5.17612005,0.11508230,1,0.00019533,0.08200000,19.21536036,0.01507612,0.06057071,28.30565278,0.03025612,18.75629970,4.05612380,0.03850464,0.00002050,0.03025612,0.00000000,36.56437945,0.00074625,117.56436565,4.05612380,50.00000000,1.12093021,1.00000000,389.91246405,30.17229432,0.16860940,16.45675305
7.86580118,0.00171000,0.00006013,381.05885864,0.00023646,0.15118378,False,sheath,0.48252987,0.08222316,0.00000010,88.12894445,0.08436694,9.22653155,8.22289820,MS,0.97054066,0.13827997,0.09182752,0.00004061,0.11568017,0.07422187,StemElement,0.01339527,178.80760800,0.00000330,43.40460391,3.05532635,1,0.00012961,0.00211372,0.11935279,0.38220126,0.05399672,1.00367994,6.62127977,1.50303524,2.58744233,26.87080782,0.09479933,0.32193644,0.08140076,1,0.00026861,0.02850000,5.66668659,0.01066376,0.01560404,48.08362164,0.06793433,2.90039894,1.92120093,0.01138877,0.00000855,0.06793433,0.00000000,19.10014923,0.00008005,28.38663715,1.92120093,50.00000000,0.93649367,1.00000000,276.15431717,127.07718842,0.12044382,1.90748339
8.75950499,0.00483764,0.00000019,1330.61016726,0.00014416,1.50353807,False,blade,0.89178330,0.13638144,0.00000000,203.87835824,1.10199170,9.72371965,37.96586138,MS,7.43702425,0.02979921,0.01648646,0.00036246,0.49658211,0.28113864,LeafElement1,0.13931449,164.73385275,0.00019391,58.11479666,2.92345953,1,0.00021498,0.00804823,1.40315201,0.99615446,0.08956296,8.56948503,1.59996553,13.31810054,5.38442517,113.11722809,0.27452605,6.68063432,0.13501765,2,0.00024107,0.09200000,23.52412152,0.01768771,0.06618507,28.19171817,0.04644037,25.88963610,4.50356146,0.04203234,0.00002420,0.04644037,0.00000000,39.89182955,0.00096054,131.06365972,4.50356146,50.00000000,1.25387942,1.00000000,405.22697940,29.95309236,0.19437231,23.16491021
12.01224829,0.00228000,7.54968362,0.00000000,0.00000000,0.25556495,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.07500000,0.00000000,MS,0.00000000,0.00000000,6.22404646,0.00006338,0.15957574,0.03099510,HiddenElement,0.01684803,71.74677181,0.00000000,13.59434404,1.70894575,1,0.00000000,0.00302887,0.20959721,0.20447830,0.00000000,0.00000000,482.32073436,3.01965188,5.51408020,0.00000000,0.01684803,-0.51828152,0.00000000,2,0.00024800,0.02850000,6.13610623,0.00000000,0.00000000,0.00000000,6.59814765,4.52715060,2.09253060,NA,0.00001140,3.60722521,0.00000000,24.72449326,0.00000000,0.00000000,2.09253060,50.00000000,0.29331030,1.00000000,224.27288862,81.87862137,0.00319213,3.50838659
7.28276833,0.00004000,0.00009879,360.57034596,0.00000348,0.24231145,False,sheath,0.39172115,0.00117104,0.00000018,45.66460629,0.00196575,8.46359301,8.19063715,MS,0.01932400,0.08689147,0.12619580,0.00000114,0.16118374,0.00137859,StemElement,0.00035188,102.03560239,0.00000000,34.46467666,2.18667329,1,0.00000185,0.00005067,0.19987013,0.00510178,0.00076903,1.13907767,9.32444854,2.26351503,4.06024905,25.33283405,0.00151113,0.00630581,0.00115925,2,0.00000471,0.00050000,0.12494034,0.00015188,0.01470896,29.27393746,0.00223787,0.08155837,2.25368710,0.02494443,0.00000020,0.00223787,0.00000000,21.05247047,0.00000177,28.27526733,2.25368710,50.00000000,0.74360664,1.00000000,260.29238362,93.00786705,0.00181021,0.06217087
5.98526481,0.00478048,0.00000025,1263.71916788,0.00012748,NA,True,blade,0.84654685,0.11669530,0.00000000,190.42879618,1.03978960,9.63766844,36.25126145,MS,6.93484630,0.02666669,0.30527249,0.00038150,0.54549831,0.33923672,LeafElement1,0.12692826,65.76069007,0.00015740,70.96296496,1.60164375,1,0.00018395,0.00790193,NA,0.39295921,0.07663490,8.86514664,29.43515918,14.36508494,4.35467723,105.89725163,0.24261407,5.48751118,0.11552841,3,0.00021729,0.07254048,14.66744426,0.01513456,0.06192141,24.41082799,0.84428434,27.24963096,4.82789338,0.04655360,0.00002395,0.84428434,0.00000000,39.50240998,0.00088804,125.14461207,4.82789338,50.00000000,1.53109029,1.00000000,255.68314751,NA,0.17725801,25.14607693
4.43325466,0.00004774,8.18839646,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.07500000,0.00000000,MS,0.00000000,0.00000000,0.11710801,0.00000626,0.92619973,0.00745179,LeafElement1,0.00174244,65.50430967,0.00000000,156.08160676,1.59694002,1,0.00000000,0.00009665,NA,0.00390921,0.00000000,0.00000000,13.82955556,18.73590161,1.44366397,0.00000000,0.00174244,-0.01124232,0.00000000,4,0.00000261,0.00384425,0.14600837,0.00000000,0.00000000,0.00000000,0.00396158,0.44736207,6.47998041,NA,0.00000024,0.00396158,0.00000000,50.60361375,0.00000000,0.00000000,6.47998041,50.00000000,3.36760215,1.50000000,254.85186290,NA,-0.00029928,0.42640184
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001252,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,50.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00006261,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,50.00000000,NA,NA,NA,NA,NA,0.00000000
8.66337738,0.00410677,0.00000040,978.47531788,0.00010553,1.34236939,False,blade,0.70611635,0.07999703,0.00000000,148.17436705,0.72997220,8.83632097,29.62476421,MS,4.60405738,0.02569696,0.01333402,0.00026221,0.41531031,0.21933320,LeafElement1,0.09358431,159.36984276,0.00010644,53.40774117,2.75315305,1,0.00013793,0.00645656,1.23742033,0.81811871,0.05091970,6.54731015,1.22286494,12.02965627,5.14065556,77.94358451,0.17288792,4.31977371,0.07919716,1,0.00019533,0.08200000,18.81617825,0.01045580,0.04741587,19.47934107,0.03013214,18.72909836,4.06112621,0.04418652,0.00002050,0.03013214,0.00000000,36.39382170,0.00058418,98.08881102,4.06112621,51.00000000,1.10522015,1.00000000,381.81237756,30.25341780,0.15148954,16.44669394
8.16168946,0.00171000,0.00004563,360.10867140,0.00019089,0.15072712,False,sheath,0.40687893,0.06338748,0.00000008,59.80178373,0.08193423,8.25831601,7.98579211,MS,0.86961144,0.11162900,0.09141891,0.00004049,0.11573499,0.08089738,StemElement,0.01278674,174.30710820,0.00000360,47.30840753,2.89103176,1,0.00010929,0.00211955,0.11889613,0.37258144,0.04034739,0.89930447,6.60997541,1.52471331,2.28921956,25.36795427,0.07554366,0.35093177,0.06275332,1,0.00026861,0.02850000,5.90477055,0.00828489,0.01535855,37.06853261,0.06781835,2.89168306,1.91013587,0.01503809,0.00000855,0.06781835,0.00000000,19.32239898,0.00007879,26.44128567,1.91013587,51.00000000,0.97900050,1.00000000,287.75684966,126.72807933,0.10767590,1.90838733
8.49588329,0.00483764,0.00000032,1028.22489426,0.00011945,1.50182469,False,blade,0.67087697,0.09380093,0.00000000,138.34602880,0.94341775,8.72899957,32.50266542,MS,5.68605199,0.02469157,0.01646117,0.00036204,0.49634345,0.28751065,LeafElement1,0.12927147,161.70016128,0.00015911,59.43197027,2.77541282,1,0.00016173,0.00802170,1.40143863,0.97780957,0.05970615,6.55188631,1.59224533,13.20805216,5.02297520,82.77751287,0.22229359,5.48149858,0.09286302,2,0.00024107,0.09200000,22.86190124,0.01226000,0.05037875,19.38982067,0.04621629,25.86015778,4.51330653,0.04735869,0.00002420,0.04621629,0.00000000,39.69304036,0.00073114,107.61766014,4.51330653,51.00000000,1.22988559,1.00000000,393.81955972,30.05215295,0.17586417,23.15377678
12.37651122,0.00228000,7.56306820,0.00000000,0.00000000,0.25540802,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.19500000,0.00000000,MS,0.00000000,0.00000000,6.20767558,0.00006334,0.15919880,0.03036067,HiddenElement,0.01741069,73.67914602,0.00000000,13.31608387,1.67135505,1,0.00000000,0.00304114,0.20944028,0.20998557,0.00000000,0.00000000,482.99964915,3.06909717,5.29245638,0.00000000,0.01741069,-0.43859213,0.00000000,2,0.00024800,0.02850000,6.56609407,0.00000000,0.00000000,0.00000000,6.60743520,4.52437065,2.08281336,NA,0.00001140,3.24081811,0.00000000,25.02801830,0.00000000,0.00000000,2.08281336,51.00000000,0.27556313,1.00000000,239.98881846,81.54847133,0.00240433,3.50009937
7.51539334,0.00004000,0.00013367,286.25282277,0.00000332,0.24188843,False,sheath,0.33225665,0.00090811,0.00000025,30.98669713,0.00174494,7.80558552,7.27056950,MS,0.01526064,0.08293293,0.12591391,0.00000114,0.16100517,0.00146777,StemElement,0.00034112,100.56860148,0.00000000,36.69422961,2.07723026,1,0.00000157,0.00005078,0.19944711,0.00502843,0.00057803,0.89955816,9.32409048,2.28717225,3.72623224,19.89040125,0.00124015,0.00566437,0.00089903,2,0.00000471,0.00050000,0.12958034,0.00011869,0.01203628,22.70270519,0.00223778,0.08141614,2.24481342,0.02903046,0.00000020,0.00223778,0.00000000,21.22579800,0.00000144,24.07315423,2.24481342,51.00000000,0.75935063,1.00000000,269.95903590,92.80367037,0.00152018,0.06210199
6.12476766,0.00479676,0.00000055,954.60411731,0.00010747,NA,True,blade,0.63364637,0.08012985,0.00000000,129.21954026,0.87877292,8.68496506,30.53357581,MS,5.20795816,0.02240416,0.30247383,0.00038284,0.54511900,0.34584184,LeafElement1,0.12088710,69.20460665,0.00012187,72.09909070,1.59594661,1,0.00013816,0.00794096,NA,0.41494713,0.05100424,6.63498464,29.20990293,14.42069209,4.08155712,75.66006752,0.20033768,4.23456513,0.07932871,3,0.00021803,0.07273216,15.30202284,0.01047316,0.04601714,16.70503835,0.84067689,27.34553395,4.82106395,0.05134660,0.00002403,0.84067689,0.00000000,39.59477776,0.00066220,101.09792356,4.82106395,51.00000000,1.49201907,1.00000000,265.83971029,NA,0.12286642,25.21417707
4.61253822,0.00005029,8.04833091,0.00000000,0.00000000,NA,True,blade,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.19500000,0.00000000,MS,0.00000000,0.00000000,0.12225391,0.00000658,0.92250123,0.00779806,LeafElement1,0.00187054,69.02391035,0.00000000,155.06485702,1.59284867,1,0.00000000,0.00010183,NA,0.00433893,0.00000000,0.00000000,14.44014166,18.74332608,1.39990910,0.00000000,0.00187054,-0.00890142,0.00000000,4,0.00000275,0.00399054,0.16003198,0.00000000,0.00000000,0.00000000,0.00435708,0.46964747,6.45706456,NA,0.00000025,0.00435708,0.00000000,50.61351706,0.00000000,0.00000000,6.45706456,51.00000000,3.20891319,1.50000000,265.18718879,NA,-0.00022100,0.44734818
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001258,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,51.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00006292,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,51.00000000,NA,NA,NA,NA,NA,0.00000000
7.46694527,0.00410677,0.00000357,33.77620412,0.00164694,1.33883714,False,blade,0.17230053,0.05319544,0.00000001,7.79397793,0.43720455,7.32606997,17.74325343,MS,0.32452686,0.40103011,0.01346514,0.00026152,0.41507197,0.22194681,LeafElement1,0.08064134,151.30781048,0.00004909,54.04415637,2.56418059,1,0.00003366,0.00636748,1.23388809,0.77673259,0.03386765,0.46150119,1.21785347,11.57363233,4.86261258,2.24307337,0.13335247,1.99205421,0.05266204,1,0.00019533,0.08200000,16.17371726,0.00699232,0.00141316,12.95276022,0.03000865,18.67827381,4.10710270,0.05921254,0.00002050,0.03000865,0.00000000,35.50401689,0.00001741,56.33872971,4.10710270,52.00000000,1.07251297,1.00000000,328.19233324,30.67664142,0.12579190,16.43725550
7.81830901,0.00171000,0.00042431,6.17515799,0.03724051,0.15145396,False,sheath,0.15674743,0.06654706,0.00000081,3.14566774,0.04893167,7.11378173,4.76916872,MS,0.11272900,21.77807351,0.09161096,0.00004068,0.11579851,0.08796890,StemElement,0.01161321,163.00799702,0.00000167,51.44380278,2.67342365,1,0.00004210,0.00211150,0.11962297,0.34842959,0.04236816,0.11657815,6.59871025,1.49475061,2.01382519,0.40802083,0.04185485,0.16319616,0.03023996,1,0.00026861,0.02850000,5.66128666,0.00874734,0.00025701,17.86281616,0.06770277,2.86857858,1.92666265,0.03705991,0.00000855,0.06770277,0.00000000,19.01488912,0.00000132,15.14315899,1.92666265,52.00000000,1.02090863,1.00000000,275.89116283,127.21111470,0.08661839,1.90943471
7.25962607,0.00483764,0.00000285,32.70177540,0.00208853,1.49871468,False,blade,0.16995776,0.06475830,0.00000000,7.27628250,0.56395225,7.33064869,19.42930521,MS,0.38369580,0.43172493,0.01661581,0.00036129,0.49611895,0.29028952,LeafElement1,0.11212232,154.25047080,0.00007372,60.00639569,2.59233503,1,0.00004097,0.00790869,1.39832862,0.93276089,0.04122932,0.44212246,1.58456142,12.73926218,4.75845530,2.17129176,0.17630517,2.53970038,0.06410913,2,0.00024107,0.09200000,19.48495717,0.00851221,0.00136793,13.38600190,0.04599325,25.80463670,4.56831944,0.06076213,0.00002420,0.04599325,0.00000000,38.83128646,0.00001985,61.69231474,4.56831944,52.00000000,1.19083435,1.00000000,335.64825489,30.48158199,0.14829549,23.14330438
12.62580585,0.00228000,7.45461618,0.00000000,0.00000000,0.25527496,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,7.13500000,0.00000000,MS,0.00000000,0.00000000,6.19982210,0.00006331,0.15884011,0.02976410,HiddenElement,0.01760343,75.61914014,0.00000000,13.05442912,1.63341834,1,0.00000000,0.00304953,0.20930721,0.21551455,0.00000000,0.00000000,483.72056170,3.10295667,5.07837323,0.00000000,0.01760343,-0.24209771,0.00000000,2,0.00024800,0.02850000,6.85868789,0.00000000,0.00000000,0.00000000,6.61729728,4.52201352,2.07599603,NA,0.00001140,2.97955999,0.00000000,25.23446014,0.00000000,0.00000000,2.07599603,52.00000000,0.25906676,1.00000000,250.68303684,81.32392055,0.00228932,3.49221325
7.35937441,0.00004000,0.12149280,2.52315359,0.00080036,0.24336094,False,sheath,0.14433548,0.00107505,0.00023605,1.62967959,0.00103423,7.16575852,4.30928019,MS,0.00106886,20.00904164,0.12613896,0.00000115,0.16084707,0.00157885,StemElement,0.00032382,95.76023357,0.00000000,39.47114189,1.92761583,1,0.00000068,0.00005071,0.20091962,0.00478801,0.00068444,0.06300560,9.32845197,2.27297857,3.37870669,0.16660495,0.00061024,0.00057160,0.00028642,2,0.00000471,0.00050000,0.12734776,0.00014131,0.00010494,7.23284901,0.00223883,0.08111474,2.26145771,0.03866134,0.00000020,0.00223883,0.00000000,21.12189775,0.00000001,13.68291181,2.26145771,52.00000000,0.78330970,1.00000000,265.30783690,92.92607496,0.00110985,0.06204101
