Cont_WSC_DM,mstruct,S_Fructan,internode_L,Unloading_Sucrose,Respi_growth,AA_consumption_mstruct,Cont_Fructan_DM,axis,Conc_Proteins,leaf_pseudostem_length,sucrose_consumption_mstruct,ratio_DZ,Conc_Amino_Acids,RER,leaf_L,S_Proteins,plant,sum_dry_mass,amino_acids,Conc_Fructan,D_Proteins,delta_leaf_L,metamer,sucrose,N_content,fructan,Nstruct,D_Fructan,Unloading_Amino_Acids,leaf_is_emerged,t,nb_replications,Conc_Sucrose,Cont_Proteins_DM,proteins
4.03065445,0.00000053,72.47751130,0.00000000,0.00006945,0.00002392,0.00000072,1.88016293,MS,2.09932432,0.02900000,0.00007175,1.00000000,56.02330242,0.00000085,0.00017647,111.33430729,1,0.00000171,0.00003705,355.02849375,7.46355923,0.00000054,8,0.00128910,8.93958158,0.00112706,0.00000000,0.00112706,0.00005436,False,35.00000000,3.00000000,203.03712898,57.98096331,0.01071066
4.00295125,0.00000020,72.47759685,0.00000000,0.00002650,0.00000807,0.00000024,1.87286894,MS,2.13000034,0.02900000,0.00002422,1.00000000,56.02605333,0.00000083,0.00007708,111.33857782,1,0.00000065,0.00001401,357.04028633,7.57261921,0.00000023,9,0.00048743,8.98204001,0.00042857,0.00000000,0.00042857,0.00002053,False,35.00000000,3.00000000,203.03748542,58.26978974,0.00410901
3.98197858,0.00000014,72.47762183,0.00000000,0.00001849,0.00000472,0.00000014,1.87054775,MS,2.15840656,0.02900000,0.00001417,1.00000000,56.02688616,0.00000076,0.00005462,111.33987069,1,0.00000046,0.00000970,359.74799836,7.67360958,0.00000015,10,0.00033730,9.01917945,0.00029882,0.00000000,0.00029882,0.00001419,False,35.00000000,3.00000000,203.03758949,58.52983242,0.00288135
10.27335779,0.00211382,71.48219340,0.00005000,0.16457628,0.22676699,0.00678401,6.28459832,MS,0.52704602,0.02895000,0.68030096,0.00000000,54.86915084,0.00000056,0.09894148,35.71775840,1,0.00361424,0.14497938,626.82049321,1.87376441,0.00019880,3,5.04571527,4.50854763,7.94991372,0.00001052,4.15088510,0.04364528,True,36.00000000,1.00000000,198.91773948,27.55855812,10.74291771
12.41076195,0.00063392,71.48309065,0.00001172,0.05182214,0.09596591,0.00287094,9.33047683,MS,0.93223274,0.02893834,0.28789773,0.25086397,54.84973832,0.00000129,0.03089074,54.22065010,1,0.00140359,0.04346324,1205.10388370,3.31429221,0.00014346,4,1.51321408,5.95317639,4.58366950,0.00000317,4.15081122,0.03156743,True,36.00000000,1.50000000,198.92142832,37.64240102,5.69859302
4.35635863,0.00001607,71.48434019,0.00005859,0.00183861,0.00296998,0.00008885,1.94095811,MS,1.69356602,0.02888005,0.00890994,1.00000000,54.86992386,0.00000293,0.00257144,109.53567002,1,0.00004539,0.00110242,319.70526425,6.02099932,0.00002714,5,0.03836866,8.30776447,0.03083214,0.00000008,0.03083214,0.00164641,False,36.00000000,2.00000000,198.92656563,53.62189048,0.26248862
4.08099266,0.00000356,71.48462065,0.00000000,0.00045694,0.00019607,0.00000587,1.94219699,MS,2.05163492,0.02900000,0.00058820,1.00000000,54.88232188,0.00000097,0.00080849,109.55509068,1,0.00001136,0.00024446,361.28445651,7.29401296,0.00000283,6,0.00850627,8.87196923,0.00772437,0.00000002,0.00772437,0.00036054,False,36.00000000,2.50000000,198.92771868,57.51984370,0.07049665
4.05789882,0.00000121,71.48479599,0.00000000,0.00015692,0.00006260,0.00000187,1.93521167,MS,2.07559945,0.02900000,0.00018780,1.00000000,54.88788638,0.00000093,0.00034619,109.56380646,1,0.00000390,0.00008335,362.71820552,7.37921213,0.00000116,7,0.00290005,8.90675763,0.00264392,0.00000001,0.00264392,0.00012282,False,36.00000000,3.00000000,198.92843957,57.75323053,0.02431512
4.03889576,0.00000053,71.48489388,0.00000000,0.00006914,0.00002409,0.00000072,1.93381599,MS,2.10200557,0.02900000,0.00007226,1.00000000,54.89099587,0.00000085,0.00017701,109.56867676,1,0.00000172,0.00003644,365.48902340,7.47309169,0.00000054,8,0.00126784,8.94208869,0.00116469,0.00000000,0.00116469,0.00005365,False,36.00000000,3.00000000,198.92884207,58.00271025,0.01076523
4.01090673,0.00000020,71.48497996,0.00000000,0.00002638,0.00000813,0.00000024,1.92627295,MS,2.13342065,0.02900000,0.00002438,1.00000000,54.89370539,0.00000083,0.00007731,109.57292050,1,0.00000066,0.00001377,367.63476747,7.58477920,0.00000023,9,0.00047919,8.98544027,0.00044279,0.00000000,0.00044279,0.00002026,False,36.00000000,3.00000000,198.92919595,58.29769179,0.00412962
3.98954389,0.00000014,71.48500507,0.00000000,0.00001840,0.00000475,0.00000014,1.92380458,MS,2.16285275,0.02900000,0.00001426,1.00000000,54.89452658,0.00000077,0.00005477,109.57420666,1,0.00000046,0.00000953,370.52216353,7.68941676,0.00000015,10,0.00033142,9.02381724,0.00030865,0.00000000,0.00030865,0.00001399,False,36.00000000,3.00000000,198.92929920,58.56623854,0.00289559
10.25719852,0.00211586,70.48332140,0.00005000,0.16378263,0.22906876,0.00685287,6.34584182,MS,0.52574089,0.02895000,0.68720629,0.00000000,53.75686072,0.00000056,0.09914220,35.14708682,1,0.00361365,0.14217721,632.21708151,1.86912437,0.00020071,3,4.94699799,4.50216882,8.02608129,0.00001053,4.23422910,0.04386231,True,37.00000000,1.00000000,194.83833529,27.52126452,10.72663648
12.36346054,0.00064028,70.48423520,0.00001178,0.05165240,0.09789061,0.00292852,9.33399565,MS,0.92551464,0.02893828,0.29367183,0.24998320,53.73833117,0.00000130,0.03103615,53.29071208,1,0.00141189,0.04300948,1200.64423058,3.29040792,0.00014541,4,1.49704162,5.93553106,4.61249114,0.00000320,4.23415184,0.03131322,True,37.00000000,1.50000000,194.84204255,37.52408968,5.71424666
4.37232897,0.00001633,70.48548834,0.00005889,0.00184100,0.00305074,0.00009127,1.99274408,MS,1.67769316,0.02887970,0.00915222,1.00000000,53.75811473,0.00000295,0.00259908,107.78638127,1,0.00004584,0.00109725,326.34301856,5.96456781,0.00002763,5,0.03817934,8.27891659,0.03197265,0.00000008,0.03197265,0.00164523,False,37.00000000,2.00000000,194.84712656,53.42731507,0.26416264
4.08911240,0.00000358,70.48576874,0.00000000,0.00045507,0.00019859,0.00000594,1.99491509,MS,2.05259738,0.02900000,0.00059577,1.00000000,53.77045636,0.00000098,0.00081136,107.80588336,1,0.00001142,0.00024062,371.22170032,7.29743469,0.00000287,6,0.00837073,8.87231063,0.00797388,0.00000002,0.00797388,0.00035601,False,37.00000000,2.50000000,194.84826416,57.52656530,0.07085897
4.06559870,0.00000122,70.48594513,0.00000000,0.00015626,0.00006338,0.00000190,1.98749318,MS,2.07705562,0.02900000,0.00019015,1.00000000,53.77593559,0.00000094,0.00034736,107.81454097,1,0.00000392,0.00008202,372.70582735,7.38438911,0.00000117,7,0.00285299,8.90776147,0.00272859,0.00000001,0.00272859,0.00012124,False,37.00000000,3.00000000,194.84897980,57.76452485,0.02443852
4.04620583,0.00000053,70.48604359,0.00000000,0.00006883,0.00002437,0.00000073,1.98596672,MS,2.10443515,0.02900000,0.00007311,1.00000000,53.77899828,0.00000086,0.00017756,107.81938009,1,0.00000173,0.00003584,375.64997447,7.48172936,0.00000055,8,0.00124661,8.94435582,0.00120167,0.00000000,0.00120167,0.00005293,False,37.00000000,3.00000000,194.84937927,58.02267746,0.01081910
4.01794979,0.00000020,70.48613019,0.00000000,0.00002625,0.00000822,0.00000025,1.97818224,MS,2.13659266,0.02900000,0.00002467,1.00000000,53.78166580,0.00000084,0.00007755,107.82359475,1,0.00000066,0.00001354,377.93353247,7.59605637,0.00000024,9,0.00047097,8.98860650,0.00045675,0.00000000,0.00045675,0.00001997,False,37.00000000,3.00000000,194.84973060,58.32385472,0.00414995
3.99621955,0.00000014,70.48615544,0.00000000,0.00001831,0.00000480,0.00000014,1.97557203,MS,2.16705809,0.02900000,0.00001441,1.00000000,53.78247515,0.00000077,0.00005492,107.82487349,1,0.00000046,0.00000936,381.00645972,7.70436767,0.00000015,10,0.00032557,9.02822825,0.00031831,0.00000000,0.00031831,0.00001379,False,37.00000000,3.00000000,194.84983303,58.60095542,0.00290963
10.23926829,0.00211787,67.78246479,0.00005000,0.15760237,0.22632952,0.00677093,6.40327511,MS,0.52436882,0.02895000,0.67898856,0.00000000,52.77685676,0.00000055,0.09934042,33.78598040,1,0.00361284,0.13971843,637.18772745,1.81827845,0.00019822,3,4.85058897,4.49561468,8.09690063,0.00001054,4.21232194,0.03862442,True,38.00000000,1.00000000,190.85918805,27.48180367,10.70884785
12.31534170,0.00064658,67.78333331,0.00001184,0.05016123,0.09767069,0.00292194,9.33558108,MS,0.91880801,0.02893822,0.29301206,0.24910738,52.75610308,0.00000128,0.03118031,51.16381893,1,0.00141996,0.04263884,1195.94486921,3.18601860,0.00014417,4,1.48089777,5.91785634,4.63964828,0.00000323,4.21224654,0.03042336,True,38.00000000,1.50000000,190.86275383,37.40490744,5.72866143
4.38678482,0.00001659,67.78453594,0.00005919,0.00179806,0.00306538,0.00009170,2.04227009,MS,1.66192527,0.02887933,0.00919614,1.00000000,52.77529028,0.00000291,0.00262661,103.60790670,1,0.00004629,0.00109413,332.52371771,5.76281959,0.00002753,5,0.03798770,8.25009129,0.03309049,0.00000008,0.03309049,0.00160793,False,38.00000000,2.00000000,190.86769142,53.23235203,0.26579486
4.09621857,0.00000360,67.78480449,0.00000000,0.00044227,0.00019676,0.00000589,2.04530133,MS,2.05325795,0.02900000,0.00059029,1.00000000,52.78740007,0.00000097,0.00081420,103.62671602,1,0.00001148,0.00023731,380.69229696,7.11978772,0.00000284,6,0.00823752,8.87236529,0.00821496,0.00000002,0.00821496,0.00034386,False,38.00000000,2.50000000,190.86879398,57.53079011,0.07120811
4.07217871,0.00000123,67.78497468,0.00000000,0.00015185,0.00006278,0.00000188,2.03732707,MS,2.07820184,0.02900000,0.00018833,1.00000000,52.79271940,0.00000092,0.00034852,103.63497762,1,0.00000394,0.00008087,382.20337623,7.20628207,0.00000116,7,0.00280677,8.90848346,0.00281018,0.00000001,0.00281018,0.00011707,False,38.00000000,3.00000000,190.86949271,57.77335332,0.02455738
4.05244533,0.00000054,67.78506966,0.00000000,0.00006687,0.00002412,0.00000072,2.03569594,MS,2.10653937,0.02900000,0.00007236,1.00000000,52.79569351,0.00000084,0.00017810,103.63959664,1,0.00000174,0.00003532,385.32605678,7.30454405,0.00000054,8,0.00122578,8.94632078,0.00123729,0.00000000,0.00123729,0.00005108,False,38.00000000,3.00000000,190.86988268,58.04004313,0.01087096
4.02400503,0.00000020,67.78515322,0.00000000,0.00002550,0.00000814,0.00000024,2.02774123,MS,2.13942644,0.02900000,0.00002441,1.00000000,52.79828271,0.00000083,0.00007778,103.64361778,1,0.00000066,0.00001334,387.75980003,7.41858182,0.00000023,9,0.00046292,8.99145216,0.00047021,0.00000000,0.00047021,0.00001927,False,38.00000000,3.00000000,190.87022574,58.34729439,0.00416951
4.00199950,0.00000014,67.78517756,0.00000000,0.00001778,0.00000475,0.00000014,2.02505954,MS,2.17091004,0.02900000,0.00001425,1.00000000,52.79906914,0.00000076,0.00005507,103.64483912,1,0.00000046,0.00000922,391.03238419,7.52775299,0.00000015,10,0.00031983,9.03229386,0.00032762,0.00000000,0.00032762,0.00001330,False,38.00000000,3.00000000,190.87032569,58.63278348,0.00292313
10.14439854,0.00211981,63.08698160,0.00005000,0.14517985,0.21636581,0.00647285,6.37432927,MS,0.52298658,0.02895000,0.64909742,0.00000000,51.97266897,0.00000053,0.09952981,31.48176620,1,0.00360882,0.13771521,633.02250193,1.71049286,0.00018940,3,4.76192022,4.49295295,8.05132353,0.00001055,4.04746172,0.03305660,True,39.00000000,1.00000000,187.19920024,27.46499359,10.69038028
12.26985622,0.00065262,63.08773973,0.00001190,0.04695782,0.09426114,0.00281994,9.33571126,MS,0.91234103,0.02893816,0.28278342,0.24826492,51.95055610,0.00000123,0.03131860,47.61836919,1,0.00142760,0.04238018,1191.26228635,2.98392518,0.00013829,4,1.46607221,5.90064551,4.66467301,0.00000326,4.04739423,0.02866221,True,39.00000000,1.50000000,187.20246054,37.28815014,5.74150174
4.40011735,0.00001684,63.08882457,0.00005948,0.00169646,0.00297917,0.00008913,2.08767836,MS,1.64678506,0.02887897,0.00893750,1.00000000,51.96881003,0.00000278,0.00265313,96.53839314,1,0.00004673,0.00109362,338.02255264,5.38601605,0.00002652,5,0.03781977,8.22218891,0.03414382,0.00000008,0.03414382,0.00152290,False,39.00000000,2.00000000,187.20712599,53.04304483,0.26733626
4.10289190,0.00000361,63.08906684,0.00000000,0.00041568,0.00018867,0.00000564,2.09162687,MS,2.05363367,0.02900000,0.00056602,1.00000000,51.98044748,0.00000093,0.00081692,96.55555160,1,0.00001153,0.00023471,389.37646561,6.71666521,0.00000272,6,0.00811504,8.87211078,0.00843928,0.00000002,0.00843928,0.00032202,False,39.00000000,2.50000000,187.20816787,57.53221649,0.07153411
4.07867195,0.00000123,63.08922188,0.00000000,0.00014271,0.00006017,0.00000180,2.08345592,MS,2.07904000,0.02900000,0.00018052,1.00000000,51.98550798,0.00000088,0.00034962,96.56301240,1,0.00000396,0.00007996,390.97656510,6.79975976,0.00000111,7,0.00276426,8.90883908,0.00288651,0.00000001,0.00288651,0.00010960,False,39.00000000,3.00000000,187.20883462,57.77900377,0.02466834
4.05862417,0.00000054,63.08930838,0.00000000,0.00006284,0.00002311,0.00000069,2.08172647,MS,2.10829018,0.02900000,0.00006932,1.00000000,51.98833810,0.00000081,0.00017862,96.56718477,1,0.00000174,0.00003490,394.27266384,6.89542613,0.00000052,8,0.00120662,8.94786287,0.00127060,0.00000000,0.00127060,0.00004779,False,39.00000000,3.00000000,187.20920666,58.05384620,0.01091935
4.02998272,0.00000020,63.08938451,0.00000000,0.00002396,0.00000779,0.00000023,2.07358225,MS,2.14187124,0.02900000,0.00002337,1.00000000,51.99080087,0.00000079,0.00007800,96.57081549,1,0.00000067,0.00001318,396.84550569,7.00525717,0.00000022,9,0.00045550,8.99383810,0.00048279,0.00000000,0.00048279,0.00001802,False,39.00000000,3.00000000,187.20953406,58.36691972,0.00418776
4.00768340,0.00000014,63.08940667,0.00000000,0.00001671,0.00000455,0.00000014,2.07079214,MS,2.17432590,0.02900000,0.00001364,1.00000000,51.99154966,0.00000073,0.00005522,96.57191938,1,0.00000046,0.00000910,400.30355457,7.11140421,0.00000014,10,0.00031455,9.03584750,0.00033630,0.00000000,0.00033630,0.00001243,False,39.00000000,3.00000000,187.20962935,58.66043991,0.00293571
10.12924868,0.00212171,65.95524907,0.00005000,0.15708154,0.21132792,0.00632214,6.43111302,MS,0.52186843,0.02895000,0.63398377,0.00000000,51.11821767,0.00000052,0.09971472,32.94031868,1,0.00360853,0.13557228,638.04094183,1.80960821,0.00018491,3,4.67069686,4.48757009,8.12241143,0.00001056,4.37508085,0.03734680,True,40.00000000,1.00000000,183.44895762,27.43293244,10.67706640
12.22536836,0.00065854,65.95616708,0.00001195,0.04977615,0.09290884,0.00277948,9.33946827,MS,0.90641990,0.02893810,0.27872653,0.24743718,51.09748231,0.00000120,0.03145411,49.76893007,1,0.00143529,0.04206239,1187.39388636,3.14306212,0.00013551,4,1.44973833,5.88489054,4.69170265,0.00000329,4.37499695,0.03017889,True,40.00000000,1.50000000,183.45263522,37.18179822,5.75598411
4.41360653,0.00001708,65.95737348,0.00005977,0.00180147,0.00295671,0.00008845,2.13574711,MS,1.63285007,0.02887862,0.00887014,1.00000000,51.11612558,0.00000271,0.00267923,101.01368455,1,0.00004717,0.00109151,344.02365150,5.66199969,0.00002611,5,0.03760750,8.19611137,0.03526122,0.00000009,0.03526122,0.00161572,False,40.00000000,2.00000000,183.45746814,52.86660843,0.26897373
4.11055635,0.00000363,65.95764177,0.00000000,0.00043855,0.00018489,0.00000553,2.14032090,MS,2.05465761,0.02900000,0.00055467,1.00000000,51.12820254,0.00000090,0.00081959,101.03269160,1,0.00001158,0.00023185,398.59211193,7.12464112,0.00000266,6,0.00798660,8.87261908,0.00867606,0.00000002,0.00867606,0.00033789,False,40.00000000,2.50000000,183.45854297,57.53912711,0.07187663
4.08601342,0.00000124,65.95781368,0.00000000,0.00015053,0.00005895,0.00000176,2.13177225,MS,2.08051325,0.02900000,0.00017684,1.00000000,51.13340226,0.00000086,0.00035071,101.04087449,1,0.00000398,0.00007896,400.25080481,7.21429701,0.00000109,7,0.00271976,8.90993874,0.00296684,0.00000001,0.00296684,0.00011496,False,40.00000000,3.00000000,183.45923168,57.78999963,0.02478488
4.06574713,0.00000054,65.95790960,0.00000000,0.00006626,0.00002262,0.00000068,2.12998680,MS,2.11065108,0.02900000,0.00006786,1.00000000,51.13631100,0.00000079,0.00017913,101.04545187,1,0.00000175,0.00003445,403.73444320,7.31880164,0.00000051,8,0.00118662,8.95009011,0.00130568,0.00000000,0.00130568,0.00005010,False,40.00000000,3.00000000,183.45961591,58.07258647,0.01097014
4.03699421,0.00000020,65.95799401,0.00000000,0.00002526,0.00000762,0.00000023,2.12169686,MS,2.14490578,0.02900000,0.00002287,1.00000000,51.13884110,0.00000077,0.00007822,101.04943333,1,0.00000067,0.00001300,406.46055412,7.43758174,0.00000022,9,0.00044779,8.99685599,0.00049604,0.00000000,0.00049604,0.00001888,False,40.00000000,3.00000000,183.45995410,58.39111440,0.00420690
4.01441802,0.00000014,65.95801857,0.00000000,0.00001761,0.00000445,0.00000013,2.11875937,MS,2.17830585,0.02900000,0.00001334,1.00000000,51.13961116,0.00000071,0.00005536,101.05064510,1,0.00000047,0.00000897,410.10305950,7.55339837,0.00000014,10,0.00030907,9.03998016,0.00034545,0.00000000,0.00034545,0.00001302,False,40.00000000,3.00000000,183.46005250,58.69229609,0.00294891
10.10502189,0.00212361,61.86151694,0.00005000,0.14712396,0.21124485,0.00631965,6.47608745,MS,0.52056672,0.02895000,0.63373455,0.00000000,50.38143437,0.00000051,0.09989946,30.97001450,1,0.00360749,0.13373799,641.74260857,1.71689060,0.00018474,3,4.58197589,4.48178440,8.17685661,0.00001057,4.24193737,0.03330893,True,41.00000000,1.00000000,179.80315043,27.39692643,10.65997995
12.17898137,0.00066448,61.86234836,0.00001201,0.04709782,0.09372489,0.00280390,9.33967155,MS,0.90026919,0.02893805,0.28117467,0.24660487,50.36011657,0.00000119,0.03159001,46.73808067,1,0.00144274,0.04182914,1182.91752847,2.96919424,0.00013590,4,1.43373578,5.86845110,4.71615361,0.00000332,4.24185938,0.02864673,True,41.00000000,1.50000000,179.80660984,37.07004710,5.76846609
4.42455543,0.00001733,61.86345577,0.00006006,0.00171618,0.00300155,0.00008980,2.17994150,MS,1.61850186,0.02887828,0.00900465,1.00000000,50.37792690,0.00000270,0.00270553,94.96942952,1,0.00004761,0.00109157,349.26089472,5.33801052,0.00002629,5,0.03740256,8.16927316,0.03632490,0.00000009,0.03632490,0.00154275,False,41.00000000,2.00000000,179.81121763,52.68435820,0.27053421
4.11612090,0.00000364,61.86370188,0.00000000,0.00041604,0.00018534,0.00000554,2.18536938,MS,2.05509069,0.02900000,0.00055602,1.00000000,50.38959674,0.00000090,0.00082226,94.98700156,1,0.00001163,0.00022948,407.04996122,6.77793213,0.00000267,6,0.00786136,8.87255473,0.00889807,0.00000002,0.00889807,0.00031908,False,41.00000000,2.50000000,179.81224167,57.54157477,0.07219943
4.09141011,0.00000124,61.86386091,0.00000000,0.00014279,0.00005907,0.00000177,2.17660498,MS,2.08139404,0.02900000,0.00017721,1.00000000,50.39457210,0.00000086,0.00035180,94.99449279,1,0.00000399,0.00007813,408.79529169,6.86468368,0.00000109,7,0.00267638,8.91046201,0.00304231,0.00000001,0.00304231,0.00010853,False,41.00000000,3.00000000,179.81290336,57.79651542,0.02489468
4.07088561,0.00000054,61.86394961,0.00000000,0.00006285,0.00002265,0.00000068,2.17471667,MS,2.11241657,0.02900000,0.00006796,1.00000000,50.39735603,0.00000079,0.00017963,94.99868432,1,0.00000176,0.00003407,412.45578001,6.96699966,0.00000051,8,0.00116713,8.95175353,0.00133858,0.00000000,0.00133858,0.00004727,False,41.00000000,3.00000000,179.81327245,58.08693625,0.01101797
4.04198066,0.00000020,61.86402771,0.00000000,0.00002396,0.00000763,0.00000023,2.16624124,MS,2.14734187,0.02900000,0.00002290,1.00000000,50.39977653,0.00000077,0.00007844,95.00232860,1,0.00000067,0.00001285,415.32381880,7.08218743,0.00000022,9,0.00044027,8.99932450,0.00050845,0.00000000,0.00050845,0.00001781,False,41.00000000,3.00000000,179.81359741,58.41101975,0.00422492
4.01917119,0.00000014,61.86405041,0.00000000,0.00001669,0.00000445,0.00000013,2.16319520,MS,2.18168527,0.02900000,0.00001335,1.00000000,50.40051397,0.00000071,0.00005550,95.00343887,1,0.00000047,0.00000887,419.15640654,7.19545601,0.00000014,10,0.00030373,9.04356817,0.00035401,0.00000000,0.00035401,0.00001227,False,41.00000000,3.00000000,179.81369188,58.71990114,0.00296133
10.08287000,0.00212550,57.52527080,0.00005000,0.13673027,0.20940452,0.00626459,6.52099520,MS,0.51911024,0.02895000,0.62821355,0.00000000,49.73468673,0.00000051,0.10008251,28.90341994,1,0.00360618,0.13213876,645.38188443,1.61443859,0.00018304,3,4.49566152,4.47516004,8.23054960,0.00001058,4.07679707,0.03069240,True,42.00000000,1.00000000,176.25909833,27.35459701,10.63962067
