t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
865,1,MS,roots,0.690005527976,0.23030054324,9.83985130075e-05,9.65035884508,1.91164337761e-14,NA,1.13511938316e-05,1.38174530089e-10,5.36878896492e-18,0.000564880786627,0.00160549399479,0.00637835564638,NA,NA,1.86141670188e-05,3.78589488782e-06,NA,NA,NA,3.43117377929,0.308407655408,0.775015568191,2.93546391995e-05,NA,2.89745214586e-15,NA,NA,0.130394214382,3.45002763988,9.53625916327e-06,NA,0.0862943761545,6.12221456139e-15,0.320259240458,3.15130330379e-05,NA,1.12339923837e-07,1.34551313922e-08,0.00121796635276,NA,NA,37.0873991264,455.683126261
866,1,MS,grains,NA,NA,NA,NA,NA,1.61019201717,NA,NA,NA,NA,NA,NA,0.028695863537,1.28110649745e-07,NA,NA,7.50506196511,0.0,NA,NA,NA,NA,NA,0.826456173707,NA,82.4706030971,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2049.70453836,NA,NA,NA,39510.1628195,7129.604533,NA,NA
866,1,MS,phloem,NA,1.07697776519,NA,2.33456600783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.172528523,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0686307838,NA
866,1,MS,roots,0.588629184993,0.111818182178,9.84315353451e-05,8.8556872456,1.75791692519e-14,NA,5.48402080788e-06,1.37535182839e-10,4.9125602862e-18,0.000566396883899,0.000724663795445,0.00636411470987,NA,NA,1.74052445693e-05,3.49155439282e-06,NA,NA,NA,3.42350887822,0.283867860591,0.733007884154,2.75096158909e-05,NA,1.22717457835e-15,NA,NA,0.132378358227,2.94314592496,8.79484733707e-06,NA,0.0418050457267,5.61731477489e-15,0.319543813157,3.14531881391e-05,NA,1.1209073416e-07,1.27258313221e-08,0.00121463736161,NA,NA,33.957360847,454.621427179
867,1,MS,grains,NA,NA,NA,NA,NA,1.61057871295,NA,NA,NA,NA,NA,NA,0.0287072500017,1.1092304232e-07,NA,NA,6.47920102378,0.0,NA,NA,NA,NA,NA,0.796037930483,NA,71.1977620575,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2050.51785726,NA,NA,NA,39520.2618786,7129.604533,NA,NA
867,1,MS,phloem,NA,1.02750232898,NA,1.99634443771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1186635668,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2919231622,NA
867,1,MS,roots,0.505346334134,0.218403280435,9.84750028702e-05,8.9629917193,1.64118154362e-14,NA,1.07113897855e-05,1.37595918599e-10,4.58633918252e-18,0.000569126579156,0.00120060430794,0.00636411470987,NA,NA,1.75743259594e-05,3.5497795585e-06,NA,NA,NA,3.42350887822,0.287124531637,0.733007884154,2.77768551173e-05,NA,1.38467488196e-15,NA,NA,0.126797613758,2.52673167067,8.94151022292e-06,NA,0.0816536179324,5.24429408531e-15,0.319543813157,3.14670779178e-05,NA,1.1209073416e-07,1.27258313221e-08,0.00121463736161,NA,NA,34.3688226154,454.661275751
868,1,MS,grains,NA,NA,NA,NA,NA,1.61093665256,NA,NA,NA,NA,NA,NA,0.0287190796443,1.0212185186e-07,NA,NA,5.95620720494,0.0,NA,NA,NA,NA,NA,0.866329906076,NA,65.4507587874,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2051.36283173,NA,NA,NA,39529.2937768,7129.604533,NA,NA
868,1,MS,phloem,NA,1.1128532972,NA,1.82637256323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2014463768,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2232631851,NA
868,1,MS,roots,0.463243114222,0.113530704052,9.83790413858e-05,8.1836369656,1.49010536426e-14,NA,4.75138359563e-06,1.17301139983e-10,3.55342063637e-18,0.000570785665063,0.000626585822388,0.00634978567543,NA,NA,1.63281879846e-05,3.25798350388e-06,NA,NA,NA,3.41579687552,0.262928861158,0.683413853626,2.58655554798e-05,NA,5.57166551669e-16,NA,NA,0.137604341116,2.31621557111,8.20650756644e-06,NA,0.0423496850333,4.7508133698e-15,0.31882398948,3.13655984558e-05,NA,1.11840334605e-07,1.18648238477e-08,0.00103883399646,NA,NA,31.3096774299,453.598469359
869,1,MS,grains,NA,NA,NA,NA,NA,1.61127312616,NA,NA,NA,NA,NA,NA,0.0287311299579,9.38751943183e-08,NA,NA,5.46757992896,0.0,NA,NA,NA,NA,NA,0.847237069269,NA,60.0813979044,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2052.22356842,NA,NA,NA,39537.5560552,7129.604533,NA,NA
869,1,MS,phloem,NA,1.08345737479,NA,1.66904093326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16971027595,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4811438474,NA
869,1,MS,roots,0.424120908028,0.226161570484,9.82954280676e-05,8.26227921913,1.36323799568e-14,NA,9.465108007e-06,1.17201444587e-10,3.2508828854e-18,0.000573689193903,0.00113191350581,0.00634978567543,NA,NA,1.64364789703e-05,3.30526291078e-06,NA,NA,NA,3.41579687552,0.265338501098,0.683413853626,2.60370997137e-05,NA,6.12719470496e-16,NA,NA,0.134217499864,2.12060454014,8.32559927149e-06,NA,0.0843637089775,4.34632976392e-15,0.31882398948,3.13389405241e-05,NA,1.11840334605e-07,1.18648238477e-08,0.00103883399646,NA,NA,31.6105538741,453.640483383
870,1,MS,grains,NA,NA,NA,NA,NA,1.61160755475,NA,NA,NA,NA,NA,NA,0.0287435167743,1.00261231092e-07,NA,NA,5.84584320093,0.0,NA,NA,NA,NA,NA,0.895527561685,NA,64.2380058464,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2053.10834102,NA,NA,NA,39545.6676906,7129.604533,NA,NA
870,1,MS,phloem,NA,1.14919275106,NA,1.79071326235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23062687967,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6677624126,NA
870,1,MS,roots,0.454388718742,0.116795637643,9.80600254509e-05,7.53431494161,1.00727127802e-14,NA,1.76392849068e-05,4.21928865695e-10,8.66809540031e-18,0.000575490023448,0.000686775838822,0.00633536544853,NA,NA,1.52143525517e-05,3.02996451396e-06,NA,NA,NA,3.40803611324,0.24258696517,0.63249320076,2.4156006753e-05,NA,2.43204615646e-16,NA,NA,0.142157241727,2.27194359371,7.6321524281e-06,NA,0.0434685973763,3.20412605413e-15,0.318099614676,3.11928563111e-05,NA,1.11588396318e-07,1.09807847354e-08,0.00375734948811,NA,NA,28.7599521573,452.569572064
871,1,MS,grains,NA,NA,NA,NA,NA,1.61197274764,NA,NA,NA,NA,NA,NA,0.0287558605083,1.17382646546e-07,NA,NA,6.864046373,0.0,NA,NA,NA,NA,NA,0.861154983788,NA,75.4266982337,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2053.99003631,NA,NA,NA,39554.8153619,7129.604533,NA,NA
871,1,MS,phloem,NA,1.11552175955,NA,2.12247167035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19456989342,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3115314537,NA
871,1,MS,roots,0.536480676505,0.22744151437,9.78606645986e-05,7.63444736176,7.52054134962e-15,NA,3.4349790391e-05,4.21071063569e-10,6.47181859574e-18,0.000578555741472,0.00155829914622,0.00633536544853,NA,NA,1.53433507458e-05,3.08568242666e-06,NA,NA,NA,3.40803611324,0.245665674911,0.63249320076,2.43608187052e-05,NA,2.77135076327e-16,NA,NA,0.137456362708,2.68240338252,7.77249981527e-06,NA,0.0846483979566,2.39228130547e-15,0.318099614676,3.11294397008e-05,NA,1.11588396318e-07,1.09807847354e-08,0.00375734948811,NA,NA,29.1421771685,452.610751864
872,1,MS,grains,NA,NA,NA,NA,NA,1.61240034045,NA,NA,NA,NA,NA,NA,0.0287683981304,1.45533811609e-07,NA,NA,8.55113008831,0.0,NA,NA,NA,NA,NA,0.904030286604,NA,93.9654940657,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2054.88558074,NA,NA,NA,39565.9955088,7129.604533,NA,NA
872,1,MS,phloem,NA,1.18968023063,NA,2.68618391615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26317099069,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2525026403,NA
872,1,MS,roots,0.674516370752,0.118972581769,9.76596100741e-05,7.02534300114,5.26225453266e-15,NA,2.36423467399e-05,5.52906334795e-10,5.95852034266e-18,0.000580469852144,0.00111372114087,0.00632086629217,NA,NA,1.42945264216e-05,2.85398793399e-06,NA,NA,NA,3.40023316029,0.226467724749,0.586385827494,2.27476704605e-05,NA,1.20494042815e-16,NA,NA,0.145633610012,3.37258185376,7.18888648361e-06,NA,0.0441774253014,1.67008857183e-15,0.317371301876,3.09943575899e-05,NA,1.11334865137e-07,1.01803095051e-08,0.00495525976149,NA,NA,26.7557070527,451.534626866
873,1,MS,grains,NA,NA,NA,NA,NA,1.61290066828,NA,NA,NA,NA,NA,NA,0.0287808529642,1.73790127687e-07,NA,NA,10.2609102554,0.0,NA,NA,NA,NA,NA,0.869016488828,NA,112.753693577,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2055.77521173,NA,NA,NA,39579.6204477,7129.604533,NA,NA
873,1,MS,phloem,NA,1.16233152152,NA,3.276067599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23413285499,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6763271172,NA
873,1,MS,roots,0.817036711682,0.23064196319,9.75163393684e-05,7.21370221938,3.7345672793e-15,NA,4.58333944294e-05,5.52095198228e-10,4.22869987885e-18,0.00058364751617,0.00254698449996,0.00632086629217,NA,NA,1.45803676629e-05,2.9449200265e-06,NA,NA,NA,3.40023316029,0.232261739518,0.586385827494,2.32025454363e-05,NA,1.56828885113e-16,NA,NA,0.141316656043,4.08518355841,7.41793457558e-06,NA,0.0856429939459,1.18524447937e-15,0.317371301876,3.09488875795e-05,NA,1.11334865137e-07,1.01803095051e-08,0.00495525976149,NA,NA,27.4730647765,451.576092435
874,1,MS,grains,NA,NA,NA,NA,NA,1.61347685222,NA,NA,NA,NA,NA,NA,0.0287929480258,2.05193150591e-07,NA,NA,12.1806596019,0.0,NA,NA,NA,NA,NA,0.848691970637,NA,133.849173819,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2056.6391447,NA,NA,NA,39595.8621031,7129.604533,NA,NA
874,1,MS,phloem,NA,1.15641096395,NA,3.96184864725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22512697938,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0489108314,NA
874,1,MS,roots,0.980305313981,0.116267960176,9.74256626398e-05,6.74326524729,2.49151557573e-15,NA,3.0645825122e-05,7.3160643651e-10,3.74194802986e-18,0.000585616542127,0.00164799459387,0.00630632494377,NA,NA,1.37634832011e-05,2.76597714906e-06,NA,NA,NA,3.3924076962,0.217293424174,0.554893862598,2.19531159966e-05,NA,7.9847913803e-17,NA,NA,0.139492319898,4.90152656991,6.96719684902e-06,NA,0.0430737724727,7.88915704184e-16,0.316640887928,3.08489483252e-05,NA,1.11079955657e-07,9.63357400344e-09,0.0065877127479,NA,NA,25.6223219452,450.49485547
875,1,MS,grains,NA,NA,NA,NA,NA,1.61413323778,NA,NA,NA,NA,NA,NA,0.0288044889932,2.36403336989e-07,NA,NA,14.1093476022,0.0,NA,NA,NA,NA,NA,0.798060516759,NA,155.042877923,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2057.46349952,NA,NA,NA,39614.9129536,7129.604533,NA,NA
875,1,MS,phloem,NA,1.10827890383,NA,4.67719138372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17413482585,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.821728124,NA
875,1,MS,roots,1.14790059727,0.219700188374,9.74186374871e-05,7.03976923038,1.7080166607e-15,NA,5.79084172631e-05,7.3155368196e-10,2.56522963001e-18,0.000588836355933,0.00349285779079,0.00630632494377,NA,NA,1.42499725182e-05,2.90094545459e-06,NA,NA,NA,3.3924076962,0.226407113008,0.554893862598,2.27290791924e-05,NA,1.22778818666e-16,NA,NA,0.132599787297,5.73950298633,7.30716739191e-06,NA,0.0813922933878,5.4082791204e-16,0.316640887928,3.08467238747e-05,NA,1.11079955657e-07,9.63357400344e-09,0.0065877127479,NA,NA,26.748945359,450.533173991
876,1,MS,grains,NA,NA,NA,NA,NA,1.61487288822,NA,NA,NA,NA,NA,NA,0.0288155759096,2.6938419334e-07,NA,NA,16.170286971,0.0,NA,NA,NA,NA,NA,0.777694274836,NA,177.689847859,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2058.25542211,NA,NA,NA,39636.8505866,7129.604533,NA,NA
876,1,MS,phloem,NA,1.10259453759,NA,5.4725486192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16551981531,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3319794724,NA
876,1,MS,roots,1.3310723071,0.108365860347,9.74963800627e-05,6.70025558327,1.11381800476e-15,NA,3.64428245127e-05,9.34116236802e-10,2.13430587356e-18,0.000590795411332,0.00209897554058,0.00629178579315,NA,NA,1.36704326423e-05,2.7729907488e-06,NA,NA,NA,3.38458349978,0.215471833246,0.541115294424,2.18551041924e-05,NA,7.49368466386e-17,NA,NA,0.130738192399,6.65536153551,6.9848633471e-06,NA,0.0400536900592,3.51866905602e-16,0.315910592302,3.08001391729e-05,NA,1.10824310775e-07,9.39436275042e-09,0.00842453116813,NA,NA,25.4001805186,449.453324629
877,1,MS,grains,NA,NA,NA,NA,NA,1.6156964403,NA,NA,NA,NA,NA,NA,0.0288261668226,3.00243411171e-07,NA,NA,18.1202459419,0.0,NA,NA,NA,NA,NA,0.73384194217,NA,199.117291509,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2059.0119159,NA,NA,NA,39661.7065108,7129.604533,NA,NA
877,1,MS,phloem,NA,1.06143603131,NA,6.25634011863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12201238533,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.8296474496,NA
877,1,MS,roots,1.50839869547,0.203897052238,9.76902869108e-05,7.11541980119,7.79615346532e-16,NA,6.8569422783e-05,9.35974065115e-10,1.4939043956e-18,0.000593984359876,0.00421435565005,0.00629178579315,NA,NA,1.43799091199e-05,2.9570968388e-06,NA,NA,NA,3.38458349978,0.228191496402,0.541115294424,2.29893537619e-05,NA,1.3689607731e-16,NA,NA,0.124756804875,7.54199347734,7.44860664686e-06,NA,0.0753634890933,2.46288745891e-16,0.315910592302,3.08613964002e-05,NA,1.10824310775e-07,9.39436275042e-09,0.00842453116813,NA,NA,26.9740378065,449.488634428
878,1,MS,grains,NA,NA,NA,NA,NA,1.61660465677,NA,NA,NA,NA,NA,NA,0.028836648419,3.29323162927e-07,NA,NA,19.9771849923,0.0,NA,NA,NA,NA,NA,0.749952426648,NA,219.52257052,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2059.76060136,NA,NA,NA,39689.4113744,7129.604533,NA,NA
878,1,MS,phloem,NA,1.10601169172,NA,7.03275132166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16271415266,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.8287481186,NA
878,1,MS,roots,1.68102257753,0.104547327999,9.79895184312e-05,6.8885450064,5.38268106354e-16,NA,3.75574341489e-05,1.00289504048e-09,1.10180440306e-18,0.000595868698698,0.002487502922,0.00627729373533,NA,NA,1.40195360327e-05,2.87380695644e-06,NA,NA,NA,3.37678462049,0.22073111527,0.545296953414,2.24649850978e-05,NA,9.92179973767e-17,NA,NA,0.128879138211,8.40511288764,7.2388084545e-06,NA,0.0385532607404,1.69652773408e-16,0.315182659729,3.08845970447e-05,NA,1.10568707306e-07,9.46696099677e-09,0.00902009358531,NA,NA,26.0537992413,448.416677213
879,1,MS,grains,NA,NA,NA,NA,NA,1.61757954353,NA,NA,NA,NA,NA,NA,0.0288469902494,3.50438977176e-07,NA,NA,21.3375529463,0.0,NA,NA,NA,NA,NA,0.723923345099,NA,234.471196678,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2060.49930353,NA,NA,NA,39719.3728374,7129.604533,NA,NA
879,1,MS,phloem,NA,1.08318686833,NA,7.62114777333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1387191575,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1729744798,NA
879,1,MS,roots,1.8098810515,0.199313016766,9.84385729488e-05,7.41081144162,4.51451044549e-16,NA,7.16009260636e-05,1.00749098661e-09,9.24094782471e-19,0.000598958249578,0.00474596518646,0.00627729373533,NA,NA,1.49352265813e-05,3.10295637361e-06,NA,NA,NA,3.37678462049,0.236638540542,0.545296953414,2.39322928946e-05,NA,2.06710727318e-16,NA,NA,0.125402922261,9.0494052575,7.81601101664e-06,NA,0.0734994078893,1.42289540958e-16,0.315182659729,3.10261312419e-05,NA,1.10568707306e-07,9.46696099677e-09,0.00902009358531,NA,NA,28.029111131,448.45162336
880,1,MS,grains,NA,NA,NA,NA,NA,1.61860166569,NA,NA,NA,NA,NA,NA,0.0288575131477,3.56964082349e-07,NA,NA,21.7599862597,0.0,NA,NA,NA,NA,NA,0.763888589142,NA,239.113174357,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2061.25093912,NA,NA,NA,39750.8644343,7129.604533,NA,NA
880,1,MS,phloem,NA,1.14818294138,NA,7.80736801085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2006808385,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.7368317157,NA
880,1,MS,roots,1.85031656052,0.107049837557,9.90026145777e-05,7.23640998899,3.93261888577e-16,NA,2.51892036814e-05,6.63694124831e-10,5.27270125303e-19,0.000600716693407,0.00266878445727,0.00626288776084,NA,NA,1.4703743792e-05,3.04038485383e-06,NA,NA,NA,3.3690319448,0.230796462524,0.56512228681,2.36155819693e-05,NA,1.63558797014e-16,NA,NA,0.132656060294,9.25158280259,7.65840013558e-06,NA,0.0393854632696,1.23664755837e-16,0.314459039712,3.11322671091e-05,NA,1.10313930905e-07,9.81115081267e-09,0.00592181348289,NA,NA,27.3066544332,447.388511237
881,1,MS,grains,NA,NA,NA,NA,NA,1.61960991374,NA,NA,NA,NA,NA,NA,0.0288681439886,3.44426349759e-07,NA,NA,20.9491602195,0.0,NA,NA,NA,NA,NA,0.749311638698,NA,230.203279562,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2062.0102849,NA,NA,NA,39781.8671044,7129.604533,NA,NA
881,1,MS,phloem,NA,1.11652805712,NA,7.45141492468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16757861096,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9191067623,NA
881,1,MS,roots,1.77288107817,0.206584184925,9.97100412927e-05,7.77854397079,4.63235842777e-16,NA,4.86099860607e-05,6.68436574881e-10,6.21088460286e-19,0.000603670413803,0.00459074299806,0.00626288776084,NA,NA,1.56846613453e-05,3.27901284566e-06,NA,NA,NA,3.3690319448,0.247192112773,0.56512228681,2.51910269179e-05,NA,3.38524302791e-16,NA,NA,0.129504577223,8.86440539085,8.25947820065e-06,NA,0.0760058493611,1.4566869828e-16,0.314459039712,3.13547238346e-05,NA,1.10313930905e-07,9.81115081267e-09,0.00592181348289,NA,NA,29.3524016089,447.425131623
882,1,MS,grains,NA,NA,NA,NA,NA,1.62057264798,NA,NA,NA,NA,NA,NA,0.0288790688372,3.19675770544e-07,NA,NA,19.3590261572,0.0,NA,NA,NA,NA,NA,0.793759712894,NA,212.729830876,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2062.79063123,NA,NA,NA,39811.2805865,7129.604533,NA,NA
882,1,MS,phloem,NA,1.16302482914,NA,6.7709312951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20932806602,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2102646887,NA
882,1,MS,roots,1.62314310624,0.111635788867,0.000100475446706,7.52235040556,5.16430265544e-16,NA,1.06010968897e-05,2.71831753984e-10,2.79435721853e-19,0.000605303987994,0.00234861220305,0.00624857991827,NA,NA,1.5356055583e-05,3.18198634783e-06,NA,NA,NA,3.36133192678,0.238902385506,0.589853837957,2.47197531556e-05,NA,2.43482069549e-16,NA,NA,0.135916446367,8.11571553118,8.0150789618e-06,NA,0.0409788402185,1.62025004341e-16,0.313740334662,3.15232002747e-05,NA,1.10060663899e-07,1.02405180201e-08,0.00239534120563,NA,NA,28.3207768042,446.36811586
883,1,MS,grains,NA,NA,NA,NA,NA,1.62144399463,NA,NA,NA,NA,NA,NA,0.0288900952218,2.82273238381e-07,NA,NA,16.9821714006,0.0,NA,NA,NA,NA,NA,0.774990480659,NA,186.61137294,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2063.57823013,NA,NA,NA,39837.6229296,7129.604533,NA,NA
883,1,MS,phloem,NA,1.10789357943,NA,5.79508571376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1520018887,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8031191053,NA
883,1,MS,roots,1.40442131427,0.217129419561,0.000101301046256,7.96205833301,6.96383232942e-16,NA,2.06189255052e-05,2.7406537604e-10,3.76806636572e-19,0.000608160253345,0.00373418082023,0.00624857991827,NA,NA,1.61931514342e-05,3.37951766689e-06,NA,NA,NA,3.36133192678,0.252133227829,0.589853837957,2.60672868823e-05,NA,4.32187925362e-16,NA,NA,0.130891128959,7.02210657137,8.51263895943e-06,NA,0.0797030404067,2.18483508556e-16,0.313740334662,3.17822241539e-05,NA,1.10060663899e-07,1.02405180201e-08,0.00239534120563,NA,NA,29.976226152,446.40684006
884,1,MS,grains,NA,NA,NA,NA,NA,1.6222086931,NA,NA,NA,NA,NA,NA,0.0289009760528,2.42156142056e-07,NA,NA,14.4671344365,0.0,NA,NA,NA,NA,NA,0.769309825938,NA,158.974477175,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2064.35543234,NA,NA,NA,39860.4460082,7129.604533,NA,NA
884,1,MS,phloem,NA,1.07216730595,NA,4.81292134406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11235055959,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2133595592,NA
884,1,MS,roots,1.1793932869,0.109210646023,0.000102034232579,7.54895961969,7.71774296306e-16,NA,5.93062030164e-06,1.57860665641e-10,2.38807704158e-19,0.000609732892759,0.00166357023398,0.00623433700126,NA,NA,1.56024425882e-05,3.2163554728e-06,NA,NA,NA,3.35366677797,0.239157131162,0.601401751421,2.5173786194e-05,NA,2.54966073226e-16,NA,NA,0.128081695279,5.89696643449,8.10165106499e-06,NA,0.0399972102999,2.41584559758e-16,0.313024884237,3.19392538414e-05,NA,1.09809117132e-07,1.04410026288e-08,0.00137292452472,NA,NA,28.3561465328,445.349783014
885,1,MS,grains,NA,NA,NA,NA,NA,1.62285946968,NA,NA,NA,NA,NA,NA,0.0289114813072,2.0190265485e-07,NA,NA,11.9785276231,0.0,NA,NA,NA,NA,NA,0.728278895359,NA,131.62801345,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2065.10580765,NA,NA,NA,39879.5637439,7129.604533,NA,NA
885,1,MS,phloem,NA,0.990385095927,NA,3.88843439986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02750327263,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3760738659,NA
885,1,MS,roots,0.962949791318,0.20923648721,0.000102738541428,7.84030067164,9.37538133042e-16,NA,1.13624651449e-05,1.58950326051e-10,2.9009948917e-19,0.000612579704883,0.00250560704404,0.00623433700126,NA,NA,1.61879943521e-05,3.35321668158e-06,NA,NA,NA,3.35366677797,0.247915184028,0.601401751421,2.61185456331e-05,NA,3.7413618641e-16,NA,NA,0.119565967661,4.81474895659,8.44638962615e-06,NA,0.0766305858089,2.93472765564e-16,0.313024884237,3.21597200373e-05,NA,1.09809117132e-07,1.04410026288e-08,0.00137292452472,NA,NA,29.4505105215,445.38641639
886,1,MS,grains,NA,NA,NA,NA,NA,1.62342249561,NA,NA,NA,NA,NA,NA,0.0289225433961,1.71297738957e-07,NA,NA,10.1094300293,0.0,NA,NA,NA,NA,NA,0.819334859969,NA,111.089128292,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2065.89595687,NA,NA,NA,39895.6199786,7129.604533,NA,NA
886,1,MS,phloem,NA,1.09429335237,NA,3.22302715926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12196679698,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.892655188,NA
