,area,axis,height,metamer,organ,plant,species
6995,6.22035345411,MS,10.5,1,sheath,539,Caphorn
6998,22.6438551953,MS,36.7941604321,2,blade,539,Caphorn
6997,10.1536274564,MS,21.05,2,sheath,539,Caphorn
7001,33.9539597154,MS,52.5785824836,3,blade,539,Caphorn
6999,0.292168116784,MS,26.25,3,internode,539,Caphorn
7000,15.8336269741,MS,33.4,3,sheath,539,Caphorn
7004,34.2266395197,MS,66.5409397431,4,blade,539,Caphorn
7002,3.75734481369,MS,42.7,4,internode,539,Caphorn
7003,18.6767683256,MS,52.25,4,sheath,539,Caphorn
7005,8.1367249728,MS,63.2,5,internode,539,Caphorn
7006,47.1238898038,MS,71.4,6,internode,539,Caphorn
7009,16.1365984253,MS,24.2850555141,1,blade,540,Caphorn
7007,3.14159265359,MS,2.5,1,internode,540,Caphorn
7008,6.22035345411,MS,10.5,1,sheath,540,Caphorn
7011,22.6438551953,MS,35.8134815469,2,blade,540,Caphorn
7010,10.1536274564,MS,21.05,2,sheath,540,Caphorn
7014,33.9539597154,MS,51.5709054447,3,blade,540,Caphorn
7012,0.292168116784,MS,26.25,3,internode,540,Caphorn
7013,15.8336269741,MS,33.4,3,sheath,540,Caphorn
7017,34.2266395197,MS,66.3298368945,4,blade,540,Caphorn
7015,3.75734481369,MS,42.7,4,internode,540,Caphorn
7016,18.6767683256,MS,52.25,4,sheath,540,Caphorn
7018,8.1367249728,MS,63.2,5,internode,540,Caphorn
7019,47.1238898038,MS,71.4,6,internode,540,Caphorn
7022,16.1365984253,MS,23.2018914755,1,blade,541,Caphorn
7020,3.14159265359,MS,2.5,1,internode,541,Caphorn
7021,6.22035345411,MS,10.5,1,sheath,541,Caphorn
7024,22.6438551953,MS,36.0332930771,2,blade,541,Caphorn
7023,10.1536274564,MS,21.05,2,sheath,541,Caphorn
7027,33.9539597154,MS,52.2047654215,3,blade,541,Caphorn
7025,0.292168116784,MS,26.25,3,internode,541,Caphorn
7026,15.8336269741,MS,33.4,3,sheath,541,Caphorn
7030,34.2266395197,MS,66.5322460481,4,blade,541,Caphorn
7028,3.75734481369,MS,42.7,4,internode,541,Caphorn
7029,18.6767683256,MS,52.25,4,sheath,541,Caphorn
7031,8.1367249728,MS,63.2,5,internode,541,Caphorn
7032,47.1238898038,MS,71.4,6,internode,541,Caphorn
7035,16.1365984253,MS,24.0002062547,1,blade,542,Caphorn
7033,3.14159265359,MS,2.5,1,internode,542,Caphorn
7034,6.22035345411,MS,10.5,1,sheath,542,Caphorn
7037,22.6438551953,MS,36.7941604321,2,blade,542,Caphorn
7036,10.1536274564,MS,21.05,2,sheath,542,Caphorn
7040,33.9539597154,MS,51.5709054447,3,blade,542,Caphorn
7038,0.292168116784,MS,26.25,3,internode,542,Caphorn
7039,15.8336269741,MS,33.4,3,sheath,542,Caphorn
7043,34.2266395197,MS,67.8225893833,4,blade,542,Caphorn
7041,3.75734481369,MS,42.7,4,internode,542,Caphorn
7042,18.6767683256,MS,52.25,4,sheath,542,Caphorn
7044,8.1367249728,MS,63.2,5,internode,542,Caphorn
7045,47.1238898038,MS,71.4,6,internode,542,Caphorn
7048,16.1365984253,MS,19.5802897332,1,blade,543,Caphorn
7046,3.14159265359,MS,2.5,1,internode,543,Caphorn
7047,6.22035345411,MS,10.5,1,sheath,543,Caphorn
7050,22.6438551953,MS,35.6190403949,2,blade,543,Caphorn
7049,10.1536274564,MS,21.05,2,sheath,543,Caphorn
7053,33.9539597154,MS,51.5436137419,3,blade,543,Caphorn
7051,0.292168116784,MS,26.25,3,internode,543,Caphorn
7052,15.8336269741,MS,33.4,3,sheath,543,Caphorn
7056,34.2266395197,MS,66.386650307,4,blade,543,Caphorn
7054,3.75734481369,MS,42.7,4,internode,543,Caphorn
7055,18.6767683256,MS,52.25,4,sheath,543,Caphorn
7057,8.1367249728,MS,63.2,5,internode,543,Caphorn
7058,47.1238898038,MS,71.4,6,internode,543,Caphorn
7061,16.1365984253,MS,25.5122408555,1,blade,544,Caphorn
7059,3.14159265359,MS,2.5,1,internode,544,Caphorn
7060,6.22035345411,MS,10.5,1,sheath,544,Caphorn
7063,22.6438551953,MS,34.5849137228,2,blade,544,Caphorn
7062,10.1536274564,MS,21.05,2,sheath,544,Caphorn
7066,33.9539597154,MS,51.5709054447,3,blade,544,Caphorn
7064,0.292168116784,MS,26.25,3,internode,544,Caphorn
7065,15.8336269741,MS,33.4,3,sheath,544,Caphorn
7069,34.2266395197,MS,66.8580331725,4,blade,544,Caphorn
7067,3.75734481369,MS,42.7,4,internode,544,Caphorn
7068,18.6767683256,MS,52.25,4,sheath,544,Caphorn
7070,8.1367249728,MS,63.2,5,internode,544,Caphorn
7071,47.1238898038,MS,71.4,6,internode,544,Caphorn
7074,16.1365984253,MS,22.9743119444,1,blade,545,Caphorn
7072,3.14159265359,MS,2.5,1,internode,545,Caphorn
7073,6.22035345411,MS,10.5,1,sheath,545,Caphorn
7076,22.6438551953,MS,35.2166859798,2,blade,545,Caphorn
7075,10.1536274564,MS,21.05,2,sheath,545,Caphorn
7079,33.9539597154,MS,53.4252342332,3,blade,545,Caphorn
7077,0.292168116784,MS,26.25,3,internode,545,Caphorn
7078,15.8336269741,MS,33.4,3,sheath,545,Caphorn
7082,34.2266395197,MS,66.881178343,4,blade,545,Caphorn
7080,3.75734481369,MS,42.7,4,internode,545,Caphorn
7081,18.6767683256,MS,52.25,4,sheath,545,Caphorn
7083,8.1367249728,MS,63.2,5,internode,545,Caphorn
7084,47.1238898038,MS,71.4,6,internode,545,Caphorn
7087,16.1365984253,MS,23.1515312751,1,blade,546,Caphorn
7085,3.14159265359,MS,2.5,1,internode,546,Caphorn
7086,6.22035345411,MS,10.5,1,sheath,546,Caphorn
7089,22.6438551953,MS,34.7201206393,2,blade,546,Caphorn
7088,10.1536274564,MS,21.05,2,sheath,546,Caphorn
7092,33.9539597154,MS,51.8118616078,3,blade,546,Caphorn
7090,0.292168116784,MS,26.25,3,internode,546,Caphorn
7091,15.8336269741,MS,33.4,3,sheath,546,Caphorn
7095,34.2266395197,MS,66.6914430559,4,blade,546,Caphorn
7093,3.75734481369,MS,42.7,4,internode,546,Caphorn
7094,18.6767683256,MS,52.25,4,sheath,546,Caphorn
7096,8.1367249728,MS,63.2,5,internode,546,Caphorn
7097,47.1238898038,MS,71.4,6,internode,546,Caphorn
7100,16.1365984253,MS,23.809011631,1,blade,547,Caphorn
7098,3.14159265359,MS,2.5,1,internode,547,Caphorn
7099,6.22035345411,MS,10.5,1,sheath,547,Caphorn
7102,22.6438551953,MS,36.9198271408,2,blade,547,Caphorn
7101,10.1536274564,MS,21.05,2,sheath,547,Caphorn
7105,33.9539597154,MS,52.5381821609,3,blade,547,Caphorn
7103,0.292168116784,MS,26.25,3,internode,547,Caphorn
7104,15.8336269741,MS,33.4,3,sheath,547,Caphorn
7108,34.2266395197,MS,66.6237328052,4,blade,547,Caphorn
7106,3.75734481369,MS,42.7,4,internode,547,Caphorn
7107,18.6767683256,MS,52.25,4,sheath,547,Caphorn
7109,8.1367249728,MS,63.2,5,internode,547,Caphorn
7110,47.1238898038,MS,71.4,6,internode,547,Caphorn
7113,16.1365984253,MS,22.7591116266,1,blade,548,Caphorn
7111,3.14159265359,MS,2.5,1,internode,548,Caphorn
7112,6.22035345411,MS,10.5,1,sheath,548,Caphorn
7115,22.6438551953,MS,36.0332930771,2,blade,548,Caphorn
7114,10.1536274564,MS,21.05,2,sheath,548,Caphorn
7118,33.9539597154,MS,50.416101525,3,blade,548,Caphorn
7116,0.292168116784,MS,26.25,3,internode,548,Caphorn
7117,15.8336269741,MS,33.4,3,sheath,548,Caphorn
7121,34.2266395197,MS,67.8225893833,4,blade,548,Caphorn
7119,3.75734481369,MS,42.7,4,internode,548,Caphorn
7120,18.6767683256,MS,52.25,4,sheath,548,Caphorn
7122,8.1367249728,MS,63.2,5,internode,548,Caphorn
7123,47.1238898038,MS,71.4,6,internode,548,Caphorn
7126,16.1365984253,MS,22.7392951691,1,blade,549,Caphorn
7124,3.14159265359,MS,2.5,1,internode,549,Caphorn
7125,6.22035345411,MS,10.5,1,sheath,549,Caphorn
7128,22.6438551953,MS,36.0333198645,2,blade,549,Caphorn
7127,10.1536274564,MS,21.05,2,sheath,549,Caphorn
7131,33.9539597154,MS,50.416101525,3,blade,549,Caphorn
7129,0.292168116784,MS,26.25,3,internode,549,Caphorn
7130,15.8336269741,MS,33.4,3,sheath,549,Caphorn
7134,34.2266395197,MS,66.5409397431,4,blade,549,Caphorn
7132,3.75734481369,MS,42.7,4,internode,549,Caphorn
7133,18.6767683256,MS,52.25,4,sheath,549,Caphorn
7135,8.1367249728,MS,63.2,5,internode,549,Caphorn
7136,47.1238898038,MS,71.4,6,internode,549,Caphorn
7139,16.1365984253,MS,24.3719043668,1,blade,550,Caphorn
7137,3.14159265359,MS,2.5,1,internode,550,Caphorn
7138,6.22035345411,MS,10.5,1,sheath,550,Caphorn
7141,22.6438551953,MS,37.751556881,2,blade,550,Caphorn
7140,10.1536274564,MS,21.05,2,sheath,550,Caphorn
7144,33.9539597154,MS,50.1575879356,3,blade,550,Caphorn
7142,0.292168116784,MS,26.25,3,internode,550,Caphorn
7143,15.8336269741,MS,33.4,3,sheath,550,Caphorn
7147,34.2266395197,MS,66.8838346492,4,blade,550,Caphorn
7145,3.75734481369,MS,42.7,4,internode,550,Caphorn
7146,18.6767683256,MS,52.25,4,sheath,550,Caphorn
7148,8.1367249728,MS,63.2,5,internode,550,Caphorn
7149,47.1238898038,MS,71.4,6,internode,550,Caphorn
7152,16.1365984253,MS,25.6162434745,1,blade,551,Caphorn
7150,3.14159265359,MS,2.5,1,internode,551,Caphorn
7151,6.22035345411,MS,10.5,1,sheath,551,Caphorn
7154,22.6438551953,MS,34.7201206393,2,blade,551,Caphorn
7153,10.1536274564,MS,21.05,2,sheath,551,Caphorn
7157,33.9539597154,MS,51.5436137419,3,blade,551,Caphorn
7155,0.292168116784,MS,26.25,3,internode,551,Caphorn
7156,15.8336269741,MS,33.4,3,sheath,551,Caphorn
7160,34.2266395197,MS,66.881178343,4,blade,551,Caphorn
7158,3.75734481369,MS,42.7,4,internode,551,Caphorn
7159,18.6767683256,MS,52.25,4,sheath,551,Caphorn
7161,8.1367249728,MS,63.2,5,internode,551,Caphorn
7162,47.1238898038,MS,71.4,6,internode,551,Caphorn
7165,16.1365984253,MS,24.3719043668,1,blade,552,Caphorn
7163,3.14159265359,MS,2.5,1,internode,552,Caphorn
7164,6.22035345411,MS,10.5,1,sheath,552,Caphorn
7167,22.6438551953,MS,34.7201206393,2,blade,552,Caphorn
7166,10.1536274564,MS,21.05,2,sheath,552,Caphorn
7170,33.9539597154,MS,51.5436137419,3,blade,552,Caphorn
7168,0.292168116784,MS,26.25,3,internode,552,Caphorn
7169,15.8336269741,MS,33.4,3,sheath,552,Caphorn
7173,34.2266395197,MS,66.386650307,4,blade,552,Caphorn
7171,3.75734481369,MS,42.7,4,internode,552,Caphorn
7172,18.6767683256,MS,52.25,4,sheath,552,Caphorn
7174,8.1367249728,MS,63.2,5,internode,552,Caphorn
7175,47.1238898038,MS,71.4,6,internode,552,Caphorn
7178,16.1365984253,MS,18.8436944964,1,blade,553,Caphorn
7176,3.14159265359,MS,2.5,1,internode,553,Caphorn
7177,6.22035345411,MS,10.5,1,sheath,553,Caphorn
7180,22.6438551953,MS,36.1520143328,2,blade,553,Caphorn
7179,10.1536274564,MS,21.05,2,sheath,553,Caphorn
7183,33.9539597154,MS,51.2612512442,3,blade,553,Caphorn
7181,0.292168116784,MS,26.25,3,internode,553,Caphorn
7182,15.8336269741,MS,33.4,3,sheath,553,Caphorn
7186,34.2266395197,MS,66.881178343,4,blade,553,Caphorn
7184,3.75734481369,MS,42.7,4,internode,553,Caphorn
7185,18.6767683256,MS,52.25,4,sheath,553,Caphorn
7187,8.1367249728,MS,63.2,5,internode,553,Caphorn
7188,47.1238898038,MS,71.4,6,internode,553,Caphorn
7191,16.1365984253,MS,21.4344167217,1,blade,554,Caphorn
7189,3.14159265359,MS,2.5,1,internode,554,Caphorn
7190,6.22035345411,MS,10.5,1,sheath,554,Caphorn
7193,22.6438551953,MS,35.2166859798,2,blade,554,Caphorn
7192,10.1536274564,MS,21.05,2,sheath,554,Caphorn
7196,33.9539597154,MS,50.2861039321,3,blade,554,Caphorn
7194,0.292168116784,MS,26.25,3,internode,554,Caphorn
7195,15.8336269741,MS,33.4,3,sheath,554,Caphorn
7199,34.2266395197,MS,66.6237328052,4,blade,554,Caphorn
7197,3.75734481369,MS,42.7,4,internode,554,Caphorn
7198,18.6767683256,MS,52.25,4,sheath,554,Caphorn
7200,8.1367249728,MS,63.2,5,internode,554,Caphorn
7201,47.1238898038,MS,71.4,6,internode,554,Caphorn
7204,16.1365984253,MS,22.7031693165,1,blade,555,Caphorn
7202,3.14159265359,MS,2.5,1,internode,555,Caphorn
7203,6.22035345411,MS,10.5,1,sheath,555,Caphorn
7206,22.6438551953,MS,36.7941604321,2,blade,555,Caphorn
7205,10.1536274564,MS,21.05,2,sheath,555,Caphorn
7209,33.9539597154,MS,50.1575879356,3,blade,555,Caphorn
7207,0.292168116784,MS,26.25,3,internode,555,Caphorn
7208,15.8336269741,MS,33.4,3,sheath,555,Caphorn
7212,34.2266395197,MS,66.6914430559,4,blade,555,Caphorn
7210,3.75734481369,MS,42.7,4,internode,555,Caphorn
7211,18.6767683256,MS,52.25,4,sheath,555,Caphorn
7213,8.1367249728,MS,63.2,5,internode,555,Caphorn
7214,47.1238898038,MS,71.4,6,internode,555,Caphorn
7217,16.1365984253,MS,23.319991357,1,blade,556,Caphorn
7215,3.14159265359,MS,2.5,1,internode,556,Caphorn
7216,6.22035345411,MS,10.5,1,sheath,556,Caphorn
7219,22.6438551953,MS,34.5849137228,2,blade,556,Caphorn
7218,10.1536274564,MS,21.05,2,sheath,556,Caphorn
7222,33.9539597154,MS,52.1873858835,3,blade,556,Caphorn
7220,0.292168116784,MS,26.25,3,internode,556,Caphorn
7221,15.8336269741,MS,33.4,3,sheath,556,Caphorn
7225,34.2266395197,MS,67.2725992912,4,blade,556,Caphorn
7223,3.75734481369,MS,42.7,4,internode,556,Caphorn
7224,18.6767683256,MS,52.25,4,sheath,556,Caphorn
7226,8.1367249728,MS,63.2,5,internode,556,Caphorn
7227,47.1238898038,MS,71.4,6,internode,556,Caphorn
7230,16.1365984253,MS,25.157531717,1,blade,557,Caphorn
7228,3.14159265359,MS,2.5,1,internode,557,Caphorn
7229,6.22035345411,MS,10.5,1,sheath,557,Caphorn
7232,22.6438551953,MS,35.6190403949,2,blade,557,Caphorn
7231,10.1536274564,MS,21.05,2,sheath,557,Caphorn
7235,33.9539597154,MS,51.2612512442,3,blade,557,Caphorn
7233,0.292168116784,MS,26.25,3,internode,557,Caphorn
7234,15.8336269741,MS,33.4,3,sheath,557,Caphorn
7238,34.2266395197,MS,65.7053200784,4,blade,557,Caphorn
7236,3.75734481369,MS,42.7,4,internode,557,Caphorn
7237,18.6767683256,MS,52.25,4,sheath,557,Caphorn
7239,8.1367249728,MS,63.2,5,internode,557,Caphorn
7240,47.1238898038,MS,71.4,6,internode,557,Caphorn
7243,16.1365984253,MS,24.619696998,1,blade,558,Caphorn
7241,3.14159265359,MS,2.5,1,internode,558,Caphorn
7242,6.22035345411,MS,10.5,1,sheath,558,Caphorn
7245,22.6438551953,MS,36.0332930771,2,blade,558,Caphorn
7244,10.1536274564,MS,21.05,2,sheath,558,Caphorn
7248,33.9539597154,MS,50.1575879356,3,blade,558,Caphorn
7246,0.292168116784,MS,26.25,3,internode,558,Caphorn
7247,15.8336269741,MS,33.4,3,sheath,558,Caphorn
7251,34.2266395197,MS,67.2725992912,4,blade,558,Caphorn
7249,3.75734481369,MS,42.7,4,internode,558,Caphorn
7250,18.6767683256,MS,52.25,4,sheath,558,Caphorn
7252,8.1367249728,MS,63.2,5,internode,558,Caphorn
7253,47.1238898038,MS,71.4,6,internode,558,Caphorn
7256,16.1365984253,MS,23.8829103848,1,blade,559,Caphorn
7254,3.14159265359,MS,2.5,1,internode,559,Caphorn
7255,6.22035345411,MS,10.5,1,sheath,559,Caphorn
7258,22.6438551953,MS,36.0355502366,2,blade,559,Caphorn
7257,10.1536274564,MS,21.05,2,sheath,559,Caphorn
7261,33.9539597154,MS,51.5436137419,3,blade,559,Caphorn
7259,0.292168116784,MS,26.25,3,internode,559,Caphorn
7260,15.8336269741,MS,33.4,3,sheath,559,Caphorn
7264,34.2266395197,MS,66.386650307,4,blade,559,Caphorn
7262,3.75734481369,MS,42.7,4,internode,559,Caphorn
7263,18.6767683256,MS,52.25,4,sheath,559,Caphorn
7265,8.1367249728,MS,63.2,5,internode,559,Caphorn
7266,47.1238898038,MS,71.4,6,internode,559,Caphorn
7269,16.1365984253,MS,22.7591116266,1,blade,560,Caphorn
7267,3.14159265359,MS,2.5,1,internode,560,Caphorn
7268,6.22035345411,MS,10.5,1,sheath,560,Caphorn
7271,22.6438551953,MS,36.7941604321,2,blade,560,Caphorn
7270,10.1536274564,MS,21.05,2,sheath,560,Caphorn
7274,33.9539597154,MS,51.5709054447,3,blade,560,Caphorn
7272,0.292168116784,MS,26.25,3,internode,560,Caphorn
7273,15.8336269741,MS,33.4,3,sheath,560,Caphorn
7277,34.2266395197,MS,66.9787109517,4,blade,560,Caphorn
7275,3.75734481369,MS,42.7,4,internode,560,Caphorn
7276,18.6767683256,MS,52.25,4,sheath,560,Caphorn
7278,8.1367249728,MS,63.2,5,internode,560,Caphorn
7279,47.1238898038,MS,71.4,6,internode,560,Caphorn
7282,16.1365984253,MS,23.6888516954,1,blade,561,Caphorn
7280,3.14159265359,MS,2.5,1,internode,561,Caphorn
7281,6.22035345411,MS,10.5,1,sheath,561,Caphorn
7284,22.6438551953,MS,36.1520143328,2,blade,561,Caphorn
7283,10.1536274564,MS,21.05,2,sheath,561,Caphorn
7287,33.9539597154,MS,51.8118616078,3,blade,561,Caphorn
7285,0.292168116784,MS,26.25,3,internode,561,Caphorn
7286,15.8336269741,MS,33.4,3,sheath,561,Caphorn
7290,34.2266395197,MS,66.386650307,4,blade,561,Caphorn
7288,3.75734481369,MS,42.7,4,internode,561,Caphorn
7289,18.6767683256,MS,52.25,4,sheath,561,Caphorn
7291,8.1367249728,MS,63.2,5,internode,561,Caphorn
7292,47.1238898038,MS,71.4,6,internode,561,Caphorn
7295,16.1365984253,MS,22.9743119444,1,blade,562,Caphorn
7293,3.14159265359,MS,2.5,1,internode,562,Caphorn
7294,6.22035345411,MS,10.5,1,sheath,562,Caphorn
7297,22.6438551953,MS,36.8355117362,2,blade,562,Caphorn
7296,10.1536274564,MS,21.05,2,sheath,562,Caphorn
7300,33.9539597154,MS,52.1873858835,3,blade,562,Caphorn
7298,0.292168116784,MS,26.25,3,internode,562,Caphorn
7299,15.8336269741,MS,33.4,3,sheath,562,Caphorn
7303,34.2266395197,MS,66.881178343,4,blade,562,Caphorn
7301,3.75734481369,MS,42.7,4,internode,562,Caphorn
7302,18.6767683256,MS,52.25,4,sheath,562,Caphorn
7304,8.1367249728,MS,63.2,5,internode,562,Caphorn
7305,47.1238898038,MS,71.4,6,internode,562,Caphorn
7308,16.1365984253,MS,22.7031693165,1,blade,563,Caphorn
7306,3.14159265359,MS,2.5,1,internode,563,Caphorn
7307,6.22035345411,MS,10.5,1,sheath,563,Caphorn
7310,22.6438551953,MS,35.3683410417,2,blade,563,Caphorn
7309,10.1536274564,MS,21.05,2,sheath,563,Caphorn
7313,33.9539597154,MS,50.4021535364,3,blade,563,Caphorn
7311,0.292168116784,MS,26.25,3,internode,563,Caphorn
7312,15.8336269741,MS,33.4,3,sheath,563,Caphorn
7316,34.2266395197,MS,66.386650307,4,blade,563,Caphorn
7314,3.75734481369,MS,42.7,4,internode,563,Caphorn
7315,18.6767683256,MS,52.25,4,sheath,563,Caphorn
7317,8.1367249728,MS,63.2,5,internode,563,Caphorn
7318,47.1238898038,MS,71.4,6,internode,563,Caphorn
7321,16.1365984253,MS,12.8601042502,1,blade,564,Caphorn
7319,3.14159265359,MS,2.5,1,internode,564,Caphorn
7320,6.22035345411,MS,10.5,1,sheath,564,Caphorn
7323,22.6438551953,MS,36.9198271408,2,blade,564,Caphorn
7322,10.1536274564,MS,21.05,2,sheath,564,Caphorn
7326,33.9539597154,MS,51.5436137419,3,blade,564,Caphorn
7324,0.292168116784,MS,26.25,3,internode,564,Caphorn
7325,15.8336269741,MS,33.4,3,sheath,564,Caphorn
7329,34.2266395197,MS,67.1853874529,4,blade,564,Caphorn
7327,3.75734481369,MS,42.7,4,internode,564,Caphorn
7328,18.6767683256,MS,52.25,4,sheath,564,Caphorn
7330,8.1367249728,MS,63.2,5,internode,564,Caphorn
7331,47.1238898038,MS,71.4,6,internode,564,Caphorn
7334,16.1365984253,MS,23.7357328055,1,blade,565,Caphorn
7332,3.14159265359,MS,2.5,1,internode,565,Caphorn
7333,6.22035345411,MS,10.5,1,sheath,565,Caphorn
7336,22.6438551953,MS,35.8902488366,2,blade,565,Caphorn
7335,10.1536274564,MS,21.05,2,sheath,565,Caphorn
7339,33.9539597154,MS,52.387379866,3,blade,565,Caphorn
7337,0.292168116784,MS,26.25,3,internode,565,Caphorn
7338,15.8336269741,MS,33.4,3,sheath,565,Caphorn
7342,34.2266395197,MS,66.8838346492,4,blade,565,Caphorn
7340,3.75734481369,MS,42.7,4,internode,565,Caphorn
7341,18.6767683256,MS,52.25,4,sheath,565,Caphorn
7343,8.1367249728,MS,63.2,5,internode,565,Caphorn
7344,47.1238898038,MS,71.4,6,internode,565,Caphorn
7347,16.1365984253,MS,25.6162434745,1,blade,566,Caphorn
7345,3.14159265359,MS,2.5,1,internode,566,Caphorn
7346,6.22035345411,MS,10.5,1,sheath,566,Caphorn
7349,22.6438551953,MS,37.751556881,2,blade,566,Caphorn
7348,10.1536274564,MS,21.05,2,sheath,566,Caphorn
7352,33.9539597154,MS,50.2861039321,3,blade,566,Caphorn
7350,0.292168116784,MS,26.25,3,internode,566,Caphorn
7351,15.8336269741,MS,33.4,3,sheath,566,Caphorn
7355,34.2266395197,MS,66.881178343,4,blade,566,Caphorn
7353,3.75734481369,MS,42.7,4,internode,566,Caphorn
7354,18.6767683256,MS,52.25,4,sheath,566,Caphorn
7356,8.1367249728,MS,63.2,5,internode,566,Caphorn
7357,47.1238898038,MS,71.4,6,internode,566,Caphorn
7360,16.1365984253,MS,23.6888516954,1,blade,567,Caphorn
7358,3.14159265359,MS,2.5,1,internode,567,Caphorn
7359,6.22035345411,MS,10.5,1,sheath,567,Caphorn
7362,22.6438551953,MS,35.5932483772,2,blade,567,Caphorn
7361,10.1536274564,MS,21.05,2,sheath,567,Caphorn
7365,33.9539597154,MS,52.5381821609,3,blade,567,Caphorn
7363,0.292168116784,MS,26.25,3,internode,567,Caphorn
7364,15.8336269741,MS,33.4,3,sheath,567,Caphorn
7368,34.2266395197,MS,66.389062305,4,blade,567,Caphorn
7366,3.75734481369,MS,42.7,4,internode,567,Caphorn
7367,18.6767683256,MS,52.25,4,sheath,567,Caphorn
7369,8.1367249728,MS,63.2,5,internode,567,Caphorn
7370,47.1238898038,MS,71.4,6,internode,567,Caphorn
7373,16.1365984253,MS,23.0072197039,1,blade,568,Caphorn
7371,3.14159265359,MS,2.5,1,internode,568,Caphorn
7372,6.22035345411,MS,10.5,1,sheath,568,Caphorn
7375,22.6438551953,MS,36.7138851638,2,blade,568,Caphorn
7374,10.1536274564,MS,21.05,2,sheath,568,Caphorn
7378,33.9539597154,MS,53.4252342332,3,blade,568,Caphorn
7376,0.292168116784,MS,26.25,3,internode,568,Caphorn
7377,15.8336269741,MS,33.4,3,sheath,568,Caphorn
7381,34.2266395197,MS,66.8838346492,4,blade,568,Caphorn
7379,3.75734481369,MS,42.7,4,internode,568,Caphorn
7380,18.6767683256,MS,52.25,4,sheath,568,Caphorn
7382,8.1367249728,MS,63.2,5,internode,568,Caphorn
7383,47.1238898038,MS,71.4,6,internode,568,Caphorn
7386,16.1365984253,MS,22.9444494591,1,blade,569,Caphorn
7384,3.14159265359,MS,2.5,1,internode,569,Caphorn
7385,6.22035345411,MS,10.5,1,sheath,569,Caphorn
7388,22.6438551953,MS,35.77902964,2,blade,569,Caphorn
7387,10.1536274564,MS,21.05,2,sheath,569,Caphorn
7391,33.9539597154,MS,52.5785824836,3,blade,569,Caphorn
7389,0.292168116784,MS,26.25,3,internode,569,Caphorn
7390,15.8336269741,MS,33.4,3,sheath,569,Caphorn
7394,34.2266395197,MS,66.6975776652,4,blade,569,Caphorn
7392,3.75734481369,MS,42.7,4,internode,569,Caphorn
7393,18.6767683256,MS,52.25,4,sheath,569,Caphorn
7395,8.1367249728,MS,63.2,5,internode,569,Caphorn
7396,47.1238898038,MS,71.4,6,internode,569,Caphorn
7399,16.1365984253,MS,25.2935650641,1,blade,570,Caphorn
7397,3.14159265359,MS,2.5,1,internode,570,Caphorn
7398,6.22035345411,MS,10.5,1,sheath,570,Caphorn
7401,22.6438551953,MS,36.0355502366,2,blade,570,Caphorn
7400,10.1536274564,MS,21.05,2,sheath,570,Caphorn
