t,hour,air_temperature,PARi_original,soil_temperature,DOY,humidity,ambient_CO2,Wind,PARi
4018,22,13.94976175,0,13.4914426,152,0.75,360,2.2,0
4019,23,13.436151,0,13.01878514,152,0.75,360,2.2,0
4020,24,12.99845345,0,12.46605343,152,0.75,360,2.2,0
4021,1,12.63775483,0,12.21875616,153,0.75,360,2.2,0
4022,2,12.148477,0,11.89913937,153,0.75,360,2.2,0
4023,3,11.81805105,0,11.46466586,153,0.75,360,2.2,0
4024,4,11.47369437,0.790284764,11.11988454,153,0.75,360,2.2,0.395142382
4025,5,11.72207167,47.48076259,11.37771113,153,0.75,360,2.2,23.74038129
4026,6,12.96011441,217.9375918,12.53913715,153,0.75,360,2.2,108.9687959
4027,7,14.45025491,473.8673961,14.18440986,153,0.75,360,2.2,236.9336981
4028,8,15.64703954,733.8486767,15.97901469,153,0.75,360,2.2,366.9243383
4029,9,16.74043515,1001.053191,17.36910001,153,0.75,360,2.2,500.5265955
4030,10,17.69422196,1147.615757,18.5134463,153,0.75,360,2.2,573.8078786
4031,11,18.55711968,1342.25347,19.69019982,153,0.75,360,2.2,671.1267352
4032,12,18.80308303,1371.95947,20.20685575,153,0.75,360,2.2,685.9797351
4033,13,19.28650384,1292.437051,20.19107759,153,0.75,360,2.2,646.2185256
4034,14,19.52020835,1214.240784,20.45799097,153,0.75,360,2.2,607.1203919
4035,15,19.56690572,1047.809573,20.17472681,153,0.75,360,2.2,523.9047866
4036,16,19.30883905,813.9382865,19.62571779,153,0.75,360,2.2,406.9691432
4037,17,18.67543764,610.2277605,18.86240855,153,0.75,360,2.2,305.1138802
4038,18,18.03182921,375.6646682,17.85903171,153,0.75,360,2.2,187.8323341
4039,19,16.95873339,164.3378553,16.68333713,153,0.75,360,2.2,82.16892763
4040,20,15.6805356,18.97554674,15.16354107,153,0.75,360,2.2,9.487773372
4041,21,14.75837987,0,14.20018654,153,0.75,360,2.2,0
4042,22,13.99331407,0,13.5500948,153,0.75,360,2.2,0
4043,23,13.47922998,0,13.07478792,153,0.75,360,2.2,0
4044,24,13.03650905,0,12.51933758,153,0.75,360,2.2,0
4045,1,12.66916813,0,12.26291493,154,0.75,360,2.2,0
4046,2,12.17528837,0,11.93492516,154,0.75,360,2.2,0
4047,3,11.84570469,0,11.50161835,154,0.75,360,2.2,0
4048,4,11.50268375,0.838702313,11.15756461,154,0.75,360,2.2,0.419351157
4049,5,11.76794889,48.33165338,11.43171209,154,0.75,360,2.2,24.16582669
4050,6,13.01864875,220.2819572,12.60925022,154,0.75,360,2.2,110.1409786
4051,7,14.51223225,477.2784827,14.25324829,154,0.75,360,2.2,238.6392414
4052,8,15.70990851,736.4708639,16.03010713,154,0.75,360,2.2,368.235432
4053,9,16.80030587,1006.000696,17.39580878,154,0.75,360,2.2,503.0003478
4054,10,17.75160945,1149.281243,18.52292744,154,0.75,360,2.2,574.6406217
4055,11,18.6097639,1344.268755,19.68342505,154,0.75,360,2.2,672.1343776
4056,12,18.86018984,1373.053638,20.18777307,154,0.75,360,2.2,686.5268188
4057,13,19.34013309,1295.437532,20.18238886,154,0.75,360,2.2,647.7187661
4058,14,19.57183215,1213.314028,20.44624929,154,0.75,360,2.2,606.6570138
4059,15,19.62312479,1049.488016,20.1782506,154,0.75,360,2.2,524.7440081
4060,16,19.37223747,816.8174785,19.65653128,154,0.75,360,2.2,408.4087393
4061,17,18.74824302,615.4942767,18.91671611,154,0.75,360,2.2,307.7471384
4062,18,18.1069901,379.7594077,17.92932636,154,0.75,360,2.2,189.8797039
4063,19,17.03233929,167.2082549,16.76408799,154,0.75,360,2.2,83.60412743
4064,20,15.73654427,19.69468969,15.23813202,154,0.75,360,2.2,9.847344847
4065,21,14.80505873,0,14.26477952,154,0.75,360,2.2,0
4066,22,14.03371559,0,13.60644264,154,0.75,360,2.2,0
4067,23,13.51894221,0,13.12830062,154,0.75,360,2.2,0
4068,24,13.07075028,0,12.57000098,154,0.75,360,2.2,0
4069,1,12.69616981,0,12.30381107,155,0.75,360,2.2,0
4070,2,12.19767989,0,11.9670179,155,0.75,360,2.2,0
4071,3,11.86890723,0,11.53524326,155,0.75,360,2.2,0
4072,4,11.52737242,0.888890023,11.19208382,155,0.75,360,2.2,0.444445012
4073,5,11.80992899,49.17390063,11.48286713,155,0.75,360,2.2,24.58695032
4074,6,13.07276368,222.5483362,12.67612213,155,0.75,360,2.2,111.2741681
4075,7,14.56960331,480.558542,14.31822907,155,0.75,360,2.2,240.279271
4076,8,15.7690724,738.9373464,16.07666698,155,0.75,360,2.2,369.4686732
4077,9,16.85652611,1010.879744,17.41806664,155,0.75,360,2.2,505.4398721
4078,10,17.80545059,1150.782886,18.52825628,155,0.75,360,2.2,575.3914431
4079,11,18.65854407,1346.063961,19.67188662,155,0.75,360,2.2,673.0319806
4080,12,18.91422604,1373.977695,20.1647259,155,0.75,360,2.2,686.9888474
4081,13,19.39038925,1298.368022,20.17051358,155,0.75,360,2.2,649.1840112
4082,14,19.62000617,1212.102417,20.43119478,155,0.75,360,2.2,606.0512083
4083,15,19.67589912,1051.006217,20.17916224,155,0.75,360,2.2,525.5031083
4084,16,19.43275717,819.6191015,19.68521415,155,0.75,360,2.2,409.8095507
4085,17,18.81894193,620.8204298,18.96945867,155,0.75,360,2.2,310.4102149
4086,18,18.17947166,383.8200461,17.99802929,155,0.75,360,2.2,191.910023
4087,19,17.10297569,170.0645119,16.84277937,155,0.75,360,2.2,85.03225594
4088,20,15.78952563,20.43107053,15.31083164,155,0.75,360,2.2,10.21553527
4089,21,14.84838042,0,14.32727165,155,0.75,360,2.2,0
4090,22,14.0708762,0,13.6604102,155,0.75,360,2.2,0
4091,23,13.55518529,0,13.17923852,155,0.75,360,2.2,0
4092,24,13.1010579,0,12.6179519,155,0.75,360,2.2,0
4093,1,12.71861856,0,12.34133278,156,0.75,360,2.2,0
4094,2,12.21551178,0,11.99529329,156,0.75,360,2.2,0
4095,3,11.88751474,0,11.56542771,156,0.75,360,2.2,0
4096,4,11.5476199,0.940885526,11.22333321,156,0.75,360,2.2,0.470442763
4097,5,11.84787556,50.00675488,11.53106884,156,0.75,360,2.2,25.00337744
4098,6,13.12230051,224.7332129,12.73962463,156,0.75,360,2.2,112.3666064
4099,7,14.62221248,483.7032666,14.37921593,156,0.75,360,2.2,241.8516333
4100,8,15.82442088,741.245472,16.11856407,156,0.75,360,2.2,370.622736
4101,9,16.90899389,1015.690312,17.43578285,156,0.75,360,2.2,507.8451559
4102,10,17.85565121,1152.119735,18.52937781,156,0.75,360,2.2,576.0598676
4103,11,18.70335904,1347.63611,19.65552416,156,0.75,360,2.2,673.8180548
4104,12,18.96511667,1374.731461,20.13769838,156,0.75,360,2.2,687.3657303
4105,13,19.43718828,1301.229505,20.15545352,156,0.75,360,2.2,650.6147525
4106,14,19.66464522,1210.601269,20.41282474,156,0.75,360,2.2,605.3006347
4107,15,19.72514149,1052.361994,20.17747017,156,0.75,360,2.2,526.1809971
4108,16,19.49033023,822.3427238,19.71176478,156,0.75,360,2.2,411.1713619
4109,17,18.88749171,626.2089533,19.02063376,156,0.75,360,2.2,313.1044767
4110,18,18.24920347,387.8447932,18.06511747,156,0.75,360,2.2,193.9223966
4111,19,17.17055431,172.904829,16.91935053,156,0.75,360,2.2,86.45241452
4112,20,15.83939558,21.18492269,15.3815785,156,0.75,360,2.2,10.59246134
4113,21,14.88824796,0,14.3875948,156,0.75,360,2.2,0
4114,22,14.10470501,0,13.71192074,156,0.75,360,2.2,0
4115,23,13.58785577,0,13.22751599,156,0.75,360,2.2,0
4116,24,13.1273115,0,12.66309759,156,0.75,360,2.2,0
4117,1,12.73637155,0,12.375367,157,0.75,360,2.2,0
4118,2,12.22864277,0,12.01962566,157,0.75,360,2.2,0
4119,3,11.90138172,0,11.59205757,157,0.75,360,2.2,0
4120,4,11.56328416,0.994726817,11.25120261,157,0.75,360,2.2,0.497363409
4121,5,11.88165061,50.82945527,11.57620849,157,0.75,360,2.2,25.41472764
4122,6,13.1670987,226.833026,12.79962793,157,0.75,360,2.2,113.416513
4123,7,14.66990245,486.7083058,14.43607107,157,0.75,360,2.2,243.3541529
4124,8,15.87584258,743.3925837,16.15566703,157,0.75,360,2.2,371.6962918
4125,9,16.95760634,1020.432399,17.44886618,157,0.75,360,2.2,510.2161995
4126,10,17.90211632,1153.290867,18.52623717,157,0.75,360,2.2,576.6454333
4127,11,18.74410678,1348.982222,19.63427742,157,0.75,360,2.2,674.4911111
4128,12,19.01278625,1375.314796,20.1066755,157,0.75,360,2.2,687.6573981
4129,13,19.48044546,1304.023002,20.13721143,157,0.75,360,2.2,652.011501
4130,14,19.70566346,1208.805881,20.39113734,157,0.75,360,2.2,604.4029403
4131,15,19.77076404,1053.553165,20.17318375,157,0.75,360,2.2,526.7765827
4132,16,19.54488832,824.9879277,19.73618221,157,0.75,360,2.2,412.4939639
4133,17,18.95384955,631.6626292,19.07023942,157,0.75,360,2.2,315.8313146
4134,18,18.3161146,391.8318405,18.130568,157,0.75,360,2.2,195.9159202
4135,19,17.23498604,175.7273818,16.99374022,157,0.75,360,2.2,87.86369089
4136,20,15.88606928,21.95648085,15.45031058,157,0.75,360,2.2,10.97824042
4137,21,14.92456344,0,14.44568017,157,0.75,360,2.2,0
4138,22,14.13511028,0,13.76089678,157,0.75,360,2.2,0
4139,23,13.61684922,0,13.2730465,157,0.75,360,2.2,0
4140,24,13.14938938,0,12.70534427,157,0.75,360,2.2,0
4141,1,12.7492844,0,12.40579939,158,0.75,360,2.2,0
4142,2,12.23693007,0,12.0398879,158,0.75,360,2.2,0
4143,3,11.91036107,0,11.61501742,158,0.75,360,2.2,0
4144,4,11.5742216,1.050452259,11.27558058,158,0.75,360,2.2,0.525226129
4145,5,11.91111464,51.64122958,11.61817613,158,0.75,360,2.2,25.82061479
4146,6,13.20699587,228.8441688,12.8560007,158,0.75,360,2.2,114.4220844
4147,7,14.71251418,489.5692657,14.48865519,158,0.75,360,2.2,244.7846329
4148,8,15.9232251,745.3760191,16.18784324,158,0.75,360,2.2,372.6880096
4149,9,17.00225968,1025.106032,17.45722492,158,0.75,360,2.2,512.5530161
4150,10,17.94475017,1154.295383,18.51877962,158,0.75,360,2.2,577.1476914
4151,11,18.78068443,1350.099321,19.60808631,158,0.75,360,2.2,675.0496603
4152,12,19.05715871,1375.727604,20.07164299,158,0.75,360,2.2,687.8638022
4153,13,19.52007544,1306.749573,20.11579095,158,0.75,360,2.2,653.3747867
4154,14,19.74297437,1206.711519,20.36613164,158,0.75,360,2.2,603.3557597
4155,15,19.81267818,1054.577544,20.16631328,158,0.75,360,2.2,527.2887722
4156,16,19.59636266,827.5543093,19.75846609,158,0.75,360,2.2,413.7771546
4157,17,19.01797258,637.1842875,19.1182742,158,0.75,360,2.2,318.5921437
4158,18,18.3801336,395.779361,18.19435811,158,0.75,360,2.2,197.8896805
4159,19,17.29618101,178.5303182,17.06588671,158,0.75,360,2.2,89.26515908
4160,20,15.9294612,22.74598099,15.51696531,158,0.75,360,2.2,11.37299049
4161,21,14.95722809,0,14.50145828,158,0.75,360,2.2,0
4162,22,14.16199946,0,13.80726004,158,0.75,360,2.2,0
4163,23,13.64206019,0,13.31574259,158,0.75,360,2.2,0
4164,24,13.16716865,0,12.74459716,158,0.75,360,2.2,0
4165,1,12.75721119,0,12.43251436,159,0.75,360,2.2,0
4166,2,12.2402294,0,12.05595147,159,0.75,360,2.2,0
4167,3,11.91430411,0,11.63419055,159,0.75,360,2.2,0
4168,4,11.58028711,1.108100576,11.29635446,159,0.75,360,2.2,0.554050288
4169,5,11.93612656,52.44129418,11.65686052,159,0.75,360,2.2,26.22064709
4170,6,13.24182782,230.7629894,12.90861006,159,0.75,360,2.2,115.3814947
4171,7,14.74988696,492.2817088,14.53682742,159,0.75,360,2.2,246.1408544
4172,8,15.96645496,747.1931112,16.21495888,159,0.75,360,2.2,373.5965556
4173,9,17.04284922,1029.711263,17.46076688,159,0.75,360,2.2,514.8556316
4174,10,17.9834562,1155.132413,18.50695052,159,0.75,360,2.2,577.5662064
4175,11,18.81298826,1350.984427,19.57689088,159,0.75,360,2.2,675.4922134
4176,12,19.0981575,1375.96983,20.0325874,159,0.75,360,2.2,687.9849149
4177,13,19.55599223,1309.410318,20.09119672,159,0.75,360,2.2,654.7051589
4178,14,19.77649081,1204.313431,20.33780755,159,0.75,360,2.2,602.1567157
4179,15,19.85079463,1055.432942,20.15686996,159,0.75,360,2.2,527.7164712
4180,16,19.64468403,830.0414782,19.7786167,159,0.75,360,2.2,415.0207391
4181,17,19.07981777,642.7768068,19.16473713,159,0.75,360,2.2,321.3884034
4182,18,18.44118855,399.6855093,18.25646514,159,0.75,360,2.2,199.8427547
4183,19,17.35404855,181.311759,17.13572778,159,0.75,360,2.2,90.65587949
4184,20,15.96948508,23.55366034,15.58147952,159,0.75,360,2.2,11.77683017
4185,21,14.98614218,0,14.55485901,159,0.75,360,2.2,0
4186,22,14.18527919,0,13.85093146,159,0.75,360,2.2,0
4187,23,13.6633822,0,13.35551593,159,0.75,360,2.2,0
4188,24,13.18052515,0,12.78076046,159,0.75,360,2.2,0
4189,1,12.76000447,0,12.45539505,160,0.75,360,2.2,0
4190,2,12.23839494,0,12.06768647,160,0.75,360,2.2,0
4191,3,11.91306059,0,11.649459,160,0.75,360,2.2,0
4192,4,11.58133399,1.167710857,11.31341034,160,0.75,360,2.2,0.583855429
4193,5,11.95654377,53.22885407,11.69214919,160,0.75,360,2.2,26.61442704
4194,6,13.27142849,232.5857904,12.95732159,160,0.75,360,2.2,116.2928952
4195,7,14.78185833,494.8411542,14.58044542,160,0.75,360,2.2,247.4205771
4196,8,16.00541768,748.8411874,16.23687886,160,0.75,360,2.2,374.4205937
4197,9,17.07926936,1034.24817,17.45939937,160,0.75,360,2.2,517.1240851
4198,10,18.01813706,1155.801112,18.49069539,160,0.75,360,2.2,577.900556
4199,11,18.84091371,1351.634563,19.54063129,160,0.75,360,2.2,675.8172814
4200,12,19.13570548,1376.041459,19.98949608,160,0.75,360,2.2,688.0207293
4201,13,19.58810916,1312.006372,20.06343426,160,0.75,360,2.2,656.003186
4202,14,19.80612493,1201.606837,20.30616585,160,0.75,360,2.2,600.8034183
4203,15,19.88502344,1056.117168,20.14486592,160,0.75,360,2.2,528.058584
4204,16,19.68978277,832.449058,19.79663495,160,0.75,360,2.2,416.224529
4205,17,19.13934202,648.4431138,19.20962776,160,0.75,360,2.2,324.2215569
4206,18,18.49920699,403.5484215,18.31686659,160,0.75,360,2.2,201.7742107
4207,19,17.40849718,184.0697977,17.20320071,160,0.75,360,2.2,92.03489883
4208,20,16.00605394,24.37975743,15.64378949,160,0.75,360,2.2,12.18987872
4209,21,15.01120511,0,14.60581153,160,0.75,360,2.2,0
4210,22,14.20485528,0,13.89183121,160,0.75,360,2.2,0
4211,23,13.68070779,0,13.39227725,160,0.75,360,2.2,0
4212,24,13.18933349,0,12.81373734,160,0.75,360,2.2,0
4213,1,12.75751524,0,12.47432333,161,0.75,360,2.2,0
4214,2,12.23127938,0,12.07496154,161,0.75,360,2.2,0
4215,3,11.90647867,0,11.66070353,161,0.75,360,2.2,0
4216,4,11.57721403,1.229322557,11.32663309,161,0.75,360,2.2,0.614661278
4217,5,11.97222208,54.00310288,11.72392837,161,0.75,360,2.2,27.00155144
4218,6,13.29563003,234.3088291,13.00199932,161,0.75,360,2.2,117.1544146
4219,7,14.80826417,497.2430778,14.61936529,161,0.75,360,2.2,248.6215389
4220,8,16.03999769,750.3175706,16.25346691,161,0.75,360,2.2,375.1587853
4221,9,17.11141358,1038.716857,17.45302925,161,0.75,360,2.2,519.3584284
4222,10,18.04869461,1156.300662,18.46995985,161,0.75,360,2.2,578.1503311
4223,11,18.86435534,1352.046751,19.49924789,161,0.75,360,2.2,676.0233755
4224,12,19.169725,1375.94252,19.94235714,161,0.75,360,2.2,687.9712598
4225,13,19.61633893,1314.538911,20.03251008,161,0.75,360,2.2,657.2694554
4226,14,19.83178825,1198.586931,20.27120819,161,0.75,360,2.2,599.2934656
4227,15,19.91527394,1056.628027,20.13031423,161,0.75,360,2.2,528.3140136
4228,16,19.73158877,834.776686,19.81252238,161,0.75,360,2.2,417.388343
4229,17,19.1965021,654.1861837,19.25294614,161,0.75,360,2.2,327.0930918
4230,18,18.55411597,407.3662151,18.37554005,161,0.75,360,2.2,203.6831076
4231,19,17.45943466,186.8025004,17.26824229,161,0.75,360,2.2,93.40125019
4232,20,16.0390801,25.22451203,15.70383091,161,0.75,360,2.2,12.61225602
4233,21,15.03231538,0,14.65424437,161,0.75,360,2.2,0
4234,22,14.22063272,0,13.92987867,161,0.75,360,2.2,0
4235,23,13.69392845,0,13.42593637,161,0.75,360,2.2,0
4236,24,13.19346706,0,12.84342995,161,0.75,360,2.2,0
4237,1,12.74959296,0,12.48917983,162,0.75,360,2.2,0
4238,2,12.21873391,0,12.07764394,162,0.75,360,2.2,0
4239,3,11.89440491,0,11.6678036,162,0.75,360,2.2,0
4240,4,11.56777745,1.292975492,11.33590632,162,0.75,360,2.2,0.646487746
4241,5,11.9830158,54.76322282,11.75208304,162,0.75,360,2.2,27.38161141
4242,6,13.31426269,235.9283177,13.04250573,162,0.75,360,2.2,117.9641588
4243,7,14.82893861,499.482912,14.65344161,162,0.75,360,2.2,249.741456
4244,8,16.07007841,751.6195782,16.26458549,162,0.75,360,2.2,375.8097891
4245,9,17.13917448,1043.117452,17.44156286,162,0.75,360,2.2,521.5587262
4246,10,18.07502992,1156.630271,18.44468965,162,0.75,360,2.2,578.3151357
4247,11,18.88320689,1352.218014,19.45268114,162,0.75,360,2.2,676.1090068
4248,12,19.20013785,1375.673082,19.89115951,162,0.75,360,2.2,687.8365411
4249,13,19.64059358,1317.009148,19.99843161,162,0.75,360,2.2,658.5045739
4250,14,19.85339164,1195.248886,20.2329371,162,0.75,360,2.2,597.6244431
4251,15,19.94145479,1056.963323,20.11322886,162,0.75,360,2.2,528.4816614
4252,16,19.77003149,837.0240132,19.82628116,162,0.75,360,2.2,418.5120066
4253,17,19.25125468,660.0090397,19.29469282,162,0.75,360,2.2,330.0045199
4254,18,18.60584203,411.1369894,18.43246326,162,0.75,360,2.2,205.5684947
4255,19,17.50676794,189.5079059,17.33078882,162,0.75,360,2.2,94.75395295
4256,20,16.06847512,26.0881652,15.7615389,162,0.75,360,2.2,13.0440826
4257,21,15.04937057,0,14.70008538,162,0.75,360,2.2,0
4258,22,14.23251568,0,13.96499247,162,0.75,360,2.2,0
4259,23,13.70293468,0,13.45640222,162,0.75,360,2.2,0
4260,24,13.19279801,0,12.86973944,162,0.75,360,2.2,0
4261,1,12.73608555,0,12.49984388,163,0.75,360,2.2,0
4262,2,12.20060819,0,12.07559951,163,0.75,360,2.2,0
4263,3,11.87668431,0,11.67063742,163,0.75,360,2.2,0
4264,4,11.55287293,1.358709846,11.34111241,163,0.75,360,2.2,0.679354923
4265,5,11.98877764,55.50838475,11.77649694,163,0.75,360,2.2,27.75419237
4266,6,13.32715495,237.4404227,13.07870178,163,0.75,360,2.2,118.7202113
4267,7,14.8437141,501.5560458,14.68252746,163,0.75,360,2.2,250.7780229
4268,8,16.09554219,752.7445228,16.27009587,163,0.75,360,2.2,376.3722614
4269,9,17.16244371,1047.450112,17.42490608,163,0.75,360,2.2,523.7250561
4270,10,18.09704328,1156.789175,18.41483066,163,0.75,360,2.2,578.3945873
4271,11,18.89736121,1352.145373,19.40087165,163,0.75,360,2.2,676.0726866
4272,12,19.22686529,1375.233258,19.83589291,163,0.75,360,2.2,687.6166292
4273,13,19.66078451,1319.418335,19.9612072,163,0.75,360,2.2,659.7091673
4274,14,19.87084528,1191.587848,20.19135595,163,0.75,360,2.2,595.7939241
4275,15,19.96347395,1057.120856,20.09362473,163,0.75,360,2.2,528.5604278
4276,16,19.80503993,839.1907045,19.83791408,163,0.75,360,2.2,419.5953523
4277,17,19.3035563,665.9147536,19.33486884,163,0.75,360,2.2,332.9573768
4278,18,18.65431121,414.8588249,18.48761409,163,0.75,360,2.2,207.4294125
4279,19,17.5504032,192.1840258,17.3907761,163,0.75,360,2.2,96.09201288
4280,20,16.09414989,26.97095927,15.816848,163,0.75,360,2.2,13.48547964
4281,21,15.06226734,0,14.74326175,163,0.75,360,2.2,0
4282,22,14.24040751,0,13.99709043,163,0.75,360,2.2,0
4283,23,13.70761597,0,13.48358281,163,0.75,360,2.2,0
4284,24,13.18719723,0,12.89256592,163,0.75,360,2.2,0
4285,1,12.71683941,0,12.50619358,164,0.75,360,2.2,0
4286,2,12.1767504,0,12.06869266,164,0.75,360,2.2,0
4287,3,11.85316027,0,11.66908191,164,0.75,360,2.2,0
4288,4,11.53234761,1.426566164,11.34213249,164,0.75,360,2.2,0.713283082
4289,5,11.9893588,56.23774812,11.79705252,164,0.75,360,2.2,28.11887406
4290,6,13.3341334,238.8412654,13.11044687,164,0.75,360,2.2,119.4206327
4291,7,14.85242137,503.4578248,14.70647436,164,0.75,360,2.2,251.7289124
4292,8,16.11627035,753.6897119,16.26985806,164,0.75,360,2.2,376.844856
4293,9,17.18111204,1051.715017,17.40296432,164,0.75,360,2.2,525.8575087
4294,10,18.11463416,1156.776633,18.38032888,164,0.75,360,2.2,578.3883165
4295,11,18.90671033,1351.825853,19.34376016,164,0.75,360,2.2,675.9129263
4296,12,19.24982803,1374.623202,19.77654783,164,0.75,360,2.2,687.311601
4297,13,19.67682245,1321.767761,19.92084619,164,0.75,360,2.2,660.8838806
4298,14,19.88405872,1187.598939,20.14646902,164,0.75,360,2.2,593.7994696
4299,15,19.98123867,1057.098423,20.07151767,164,0.75,360,2.2,528.5492115
4300,16,19.83654268,841.2764384,19.84742457,164,0.75,360,2.2,420.6382192
4301,17,19.35336341,671.9064454,19.37347576,164,0.75,360,2.2,335.9532227
4302,18,18.69944903,418.5297839,18.54097051,164,0.75,360,2.2,209.264892
4303,19,17.59024579,194.8288441,17.44813943,164,0.75,360,2.2,97.41442207
4304,20,16.11601456,27.87313784,15.8696922,164,0.75,360,2.2,13.93656892
4305,21,15.07090149,0,14.78369999,164,0.75,360,2.2,0
4306,22,14.24421076,0,14.0260896,164,0.75,360,2.2,0
4307,23,13.70786078,0,13.50738523,164,0.75,360,2.2,0
4308,24,13.17653441,0,12.91180849,164,0.75,360,2.2,0
4309,1,12.69169937,0,12.50810575,165,0.75,360,2.2,0
4310,2,12.14700718,0,12.05678642,165,0.75,360,2.2,0
4311,3,11.82367462,0,11.66301273,165,0.75,360,2.2,0
4312,4,11.50604705,1.496585357,11.33884646,165,0.75,360,2.2,0.748292679
4313,5,11.98460891,56.95046102,11.81363097,165,0.75,360,2.2,28.47523051
4314,6,13.33502284,240.126922,13.13759886,165,0.75,360,2.2,120.063461
4315,7,14.85488944,505.1835514,14.72513234,165,0.75,360,2.2,252.5917757
4316,8,16.13214316,754.4524479,16.26373087,165,0.75,360,2.2,377.2262239
4317,9,17.19506932,1055.912375,17.37564247,165,0.75,360,2.2,527.9561873
4318,10,18.12770127,1156.591934,18.34113044,165,0.75,360,2.2,578.2959669
4319,11,18.91114541,1351.256475,19.28128759,165,0.75,360,2.2,675.6282374
4320,12,19.26894625,1373.843108,19.71311557,165,0.75,360,2.2,686.9215541
4321,13,19.6886175,1324.058756,19.87735882,165,0.75,360,2.2,662.0293779
4322,14,19.89294083,1183.277257,20.09828142,165,0.75,360,2.2,591.6386284
4323,15,19.99465554,1056.89382,20.04692442,165,0.75,360,2.2,528.44691
