t,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
3872,21.3,0,19.97625,0.75,360,2.2
3873,20.5,0,20.11625,0.75,360,2.2
3874,19.1,0,18.8475,0.75,360,2.2
3875,18,0,18.0475,0.75,360,2.2
3876,16.9,0,17.16875,0.75,360,2.2
3877,15.6,0,15.98875,0.75,360,2.2
3878,14.1,0,14.59375,0.75,360,2.2
3879,13.3,0,13.03,0.75,360,2.2
3880,13.1,0,12.4825,0.75,360,2.2
3881,12.9,67.33333333,12.20125,0.75,360,2.2
3882,15.3,347.8888889,14.06125,0.75,360,2.2
3883,16.7,695.7777778,16.1875,0.75,360,2.2
3884,19.1,1054.888889,18.50625,0.75,360,2.2
3885,20,1380.333333,20.885,0.75,360,2.2
3886,21.2,1660.888889,23.275,0.75,360,2.2
3887,22.1,1851.666667,25.1425,0.75,360,2.2
3888,22.4,1649.666667,26.4175,0.75,360,2.2
3889,24,1885.333333,25.0175,0.75,360,2.2
3890,24.5,1818,27.1775,0.75,360,2.2
3891,25.2,1571.111111,26.36375,0.75,360,2.2
3892,24.7,1245.666667,25.47375,0.75,360,2.2
3893,23.5,886.5555556,24.57125,0.75,360,2.2
3894,23,527.4444444,22.4625,0.75,360,2.2
3895,20.7,202,20.97625,0.75,360,2.2
3896,18.4,22.44444444,18.2225,0.75,360,2.2
3897,17.1,0,15.89875,0.75,360,2.2
3898,16.4,0,15.87125,0.75,360,2.2
3899,16.6,0,15.55375,0.75,360,2.2
3900,16.4,0,14.79,0.75,360,2.2
3901,17,0,16.065,0.75,360,2.2
3902,18.1,0,16.335,0.75,360,2.2
3903,17,0,16.465,0.75,360,2.2
3904,16.7,0,16.3825,0.75,360,2.2
3905,16.8,67.33333333,16.69,0.75,360,2.2
3906,18.4,258.1111111,17.085,0.75,360,2.2
3907,20.6,650.8888889,19.3,0.75,360,2.2
3908,22.3,1021.222222,21.8475,0.75,360,2.2
3909,23.5,1346.666667,24.25125,0.75,360,2.2
3910,24.1,1638.444444,25.98375,0.75,360,2.2
3911,24.9,1829.222222,27.2175,0.75,360,2.2
3912,25.8,1862.888889,27.8975,0.75,360,2.2
3913,25.9,1515,27.19,0.75,360,2.2
3914,25.5,1593.555556,27.59125,0.75,360,2.2
3915,26.3,1458.888889,27.5075,0.75,360,2.2
3916,26.2,1111,26.9,0.75,360,2.2
3917,25.9,852.8888889,26.3725,0.75,360,2.2
3918,24.7,381.5555556,24.65375,0.75,360,2.2
3919,23.9,258.1111111,23.64125,0.75,360,2.2
3920,22.1,33.66666667,21.865,0.75,360,2.2
3921,21.8,0,20.19625,0.75,360,2.2
3922,21.1,0,20.1525,0.75,360,2.2
3923,19.2,0,19.51125,0.75,360,2.2
3924,19.1,0,17.8175,0.75,360,2.2
3925,18.5,0,16.85125,0.75,360,2.2
3926,17.9,0,15.1975,0.75,360,2.2
3927,16.4,0,14.2675,0.75,360,2.2
3928,15.5,0,13.795,0.75,360,2.2
3929,15.6,56.11111111,14.635,0.75,360,2.2
3930,16.4,112.2222222,16.19625,0.75,360,2.2
3931,16.7,145.8888889,17.24875,0.75,360,2.2
3932,17,280.5555556,18.57,0.75,360,2.2
3933,17.9,448.8888889,18.11625,0.75,360,2.2
3934,20.2,1481.333333,21.32125,0.75,360,2.2
3935,23.1,1717,23.97375,0.75,360,2.2
3936,24.1,1874.111111,25.31375,0.75,360,2.2
3937,24.3,1279.333333,24.4075,0.75,360,2.2
3938,23.3,1301.777778,25.28375,0.75,360,2.2
3939,24.7,1414,25.61625,0.75,360,2.2
3940,24.2,1256.888889,24.92,0.75,360,2.2
3941,23.5,875.3333333,23.165,0.75,360,2.2
3942,22.7,538.6666667,21.425,0.75,360,2.2
3943,21.2,213.2222222,19.8275,0.75,360,2.2
3944,19.4,22.44444444,18.33,0.75,360,2.2
3945,17.6,0,16.84625,0.75,360,2.2
3946,17.4,0,15.79625,0.75,360,2.2
3947,16.4,0,15.00375,0.75,360,2.2
3948,15.4,0,15.28375,0.75,360,2.2
3949,14.5,0,16.09,0.75,360,2.2
3950,14.2,0,15.39375,0.75,360,2.2
3951,13.5,0,15.025,0.75,360,2.2
3952,13.4,0,14.58875,0.75,360,2.2
3953,12.8,22.44444444,14.3875,0.75,360,2.2
3954,13.3,56.11111111,14.545,0.75,360,2.2
3955,14.5,179.5555556,15.2,0.75,360,2.2
3956,16,437.6666667,16.41,0.75,360,2.2
3957,17.7,931.4444444,19.08,0.75,360,2.2
3958,18.5,1357.888889,21.7975,0.75,360,2.2
3959,21.5,1784.333333,24.0875,0.75,360,2.2
3960,21.7,1784.333333,24.8525,0.75,360,2.2
3961,22.1,1256.888889,24.27625,0.75,360,2.2
3962,22.8,1593.555556,24.93625,0.75,360,2.2
3963,22.1,1133.444444,25.92125,0.75,360,2.2
3964,22.1,729.4444444,23.56,0.75,360,2.2
3965,21.4,460.1111111,21.85,0.75,360,2.2
3966,21.3,392.7777778,20.98125,0.75,360,2.2
3967,18.9,179.5555556,19.56625,0.75,360,2.2
3968,17.3,11.22222222,17.5575,0.75,360,2.2
3969,16.9,0,16.81,0.75,360,2.2
3970,16.1,0,16.3125,0.75,360,2.2
3971,15.3,0,15.41125,0.75,360,2.2
3972,15.7,0,14.69125,0.75,360,2.2
3973,15.2,0,15.19625,0.75,360,2.2
3974,15.1,0,15.625,0.75,360,2.2
3975,14.4,0,15.17375,0.75,360,2.2
3976,13.7,0,14.05625,0.75,360,2.2
3977,14.4,89.77777778,14.305,0.75,360,2.2
3978,15.2,190.7777778,15.6,0.75,360,2.2
3979,16.9,448.8888889,16.83375,0.75,360,2.2
3980,17.8,673.3333333,18.07,0.75,360,2.2
3981,18.9,516.2222222,18.7575,0.75,360,2.2
3982,21.4,1054.888889,21.29875,0.75,360,2.2
3983,21.3,998.7777778,22.08625,0.75,360,2.2
3984,23.3,1414,24.10875,0.75,360,2.2
3985,24.6,1559.888889,26.06625,0.75,360,2.2
3986,24.3,1223.222222,25.53,0.75,360,2.2
3987,25.1,1212,25.825,0.75,360,2.2
3988,23.4,516.2222222,23.9425,0.75,360,2.2
3989,23.8,415.2222222,23.015,0.75,360,2.2
3990,23.5,448.8888889,23.1175,0.75,360,2.2
3991,22,280.5555556,22.19625,0.75,360,2.2
3992,20.7,22.44444444,20.345,0.75,360,2.2
3993,19.4,0,19.71125,0.75,360,2.2
3994,18.6,0,18.65375,0.75,360,2.2
3995,18.4,0,18.1975,0.75,360,2.2
3996,19.1,0,18.37,0.75,360,2.2
3997,18.6,0,18.09375,0.75,360,2.2
3998,18.4,0,18.4125,0.75,360,2.2
3999,18.6,0,18.3775,0.75,360,2.2
4000,19.2,0,18.21125,0.75,360,2.2
4001,19.2,44.88888889,18.40125,0.75,360,2.2
4002,19.4,202,18.37125,0.75,360,2.2
4003,20.2,381.5555556,19,0.75,360,2.2
4004,21.1,976.3333333,20.705,0.75,360,2.2
4005,20.7,1144.666667,21.46125,0.75,360,2.2
4006,19.9,628.4444444,20.61,0.75,360,2.2
4007,21.5,1761.888889,23.05,0.75,360,2.2
4008,22.6,1559.888889,22.8375,0.75,360,2.2
4009,21.8,1414,23.99125,0.75,360,2.2
4010,19.3,538.6666667,20.84375,0.75,360,2.2
4011,19.4,650.8888889,19.97125,0.75,360,2.2
4012,18.6,920.2222222,20.79125,0.75,360,2.2
4013,18.5,303,18.64,0.75,360,2.2
4014,18,448.8888889,18.71875,0.75,360,2.2
4015,16.9,213.2222222,17.33875,0.75,360,2.2
4016,16.2,33.66666667,16.27,0.75,360,2.2
4017,15.1,0,15.4,0.75,360,2.2
4018,13.9,0,14.4025,0.75,360,2.2
4019,12.6,0,13.34625,0.75,360,2.2
4020,12.1,0,12.50375,0.75,360,2.2
4021,11.4,0,11.78625,0.75,360,2.2
4022,11,0,11.14375,0.75,360,2.2
4023,10.5,0,10.68125,0.75,360,2.2
4024,9.9,0,10.2875,0.75,360,2.2
4025,10.6,89.77777778,10.43125,0.75,360,2.2
4026,12,246.8888889,11.6275,0.75,360,2.2
4027,14.3,617.2222222,13.77375,0.75,360,2.2
4028,16.4,1054.888889,16.505,0.75,360,2.2
4029,16.5,718.2222222,17.52625,0.75,360,2.2
4030,17.9,808,18.2275,0.75,360,2.2
4031,17.7,471.3333333,17.80125,0.75,360,2.2
4032,13.1,448.8888889,16.5225,0.75,360,2.2
4033,15.8,1346.666667,17.05125,0.75,360,2.2
4034,19.3,1638.444444,18.5525,0.75,360,2.2
4035,19.4,1066.111111,18.88375,0.75,360,2.2
4036,18.6,751.8888889,19.04,0.75,360,2.2
4037,15.4,437.6666667,17.875,0.75,360,2.2
4038,13.7,134.6666667,13.65875,0.75,360,2.2
4039,14.2,246.8888889,14.08375,0.75,360,2.2
4040,14.2,11.22222222,14.035,0.75,360,2.2
4041,13.6,0,13.9575,0.75,360,2.2
4042,13.8,0,13.755,0.75,360,2.2
4043,14.1,0,14.005,0.75,360,2.2
4044,13.2,0,13.84125,0.75,360,2.2
4045,13.3,0,13.45125,0.75,360,2.2
4046,13,0,13.28125,0.75,360,2.2
4047,12.7,0,12.995,0.75,360,2.2
4048,12.5,0,12.73875,0.75,360,2.2
4049,12.5,56.11111111,12.69875,0.75,360,2.2
4050,13,370.3333333,13.00125,0.75,360,2.2
4051,13.9,549.8888889,14.0675,0.75,360,2.2
4052,13.6,404,14.4325,0.75,360,2.2
4053,14.6,347.8888889,14.48875,0.75,360,2.2
4054,15,538.6666667,15.7675,0.75,360,2.2
4055,15.6,460.1111111,,0.75,360,2.2
4056,16,852.8888889,,0.75,360,2.2
4057,15,415.2222222,,0.75,360,2.2
4058,15.8,561.1111111,,0.75,360,2.2
4059,16,460.1111111,,0.75,360,2.2
4060,15.5,280.5555556,,0.75,360,2.2
4061,14.1,56.11111111,,0.75,360,2.2
4062,14.1,67.33333333,,0.75,360,2.2
4063,13.9,33.66666667,,0.75,360,2.2
4064,13.7,0,,0.75,360,2.2
4065,13.6,0,,0.75,360,2.2
4066,13.2,0,,0.75,360,2.2
4067,12.3,0,,0.75,360,2.2
4068,12.1,0,,0.75,360,2.2
4069,11.6,0,,0.75,360,2.2
4070,10.8,0,,0.75,360,2.2
4071,9.9,0,,0.75,360,2.2
4072,9.4,0,,0.75,360,2.2
4073,9.9,22.44444444,,0.75,360,2.2
4074,10.4,44.88888889,,0.75,360,2.2
4075,10.9,157.1111111,,0.75,360,2.2
4076,11.5,246.8888889,,0.75,360,2.2
4077,13.4,1088.555556,,0.75,360,2.2
4078,13.8,1391.555556,,0.75,360,2.2
4079,14.3,1200.777778,,0.75,360,2.2
4080,13.2,1032.444444,,0.75,360,2.2
4081,14.3,796.7777778,,0.75,360,2.2
4082,15.9,1739.444444,,0.75,360,2.2
4083,16.8,1245.666667,,0.75,360,2.2
4084,16.7,953.8888889,,0.75,360,2.2
4085,16.1,774.3333333,,0.75,360,2.2
4086,15.2,493.7777778,,0.75,360,2.2
4087,15.1,157.1111111,,0.75,360,2.2
4088,14.1,22.44444444,,0.75,360,2.2
4089,13.4,0,,0.75,360,2.2
4090,12.1,0,,0.75,360,2.2
4091,11.4,0,,0.75,360,2.2
4092,10.7,0,,0.75,360,2.2
4093,11.1,0,,0.75,360,2.2
4094,11,0,,0.75,360,2.2
4095,11.4,0,,0.75,360,2.2
4096,11.6,0,,0.75,360,2.2
4097,11,22.44444444,,0.75,360,2.2
4098,11.9,179.5555556,,0.75,360,2.2
4099,12.1,639.6666667,,0.75,360,2.2
4100,13.5,830.4444444,,0.75,360,2.2
4101,13.4,1189.555556,,0.75,360,2.2
4102,14.3,729.4444444,,0.75,360,2.2
4103,15.1,1032.444444,,0.75,360,2.2
4104,15.6,1256.888889,,0.75,360,2.2
4105,15.9,1537.444444,,0.75,360,2.2
4106,16.7,1133.444444,,0.75,360,2.2
4107,17.9,1189.555556,,0.75,360,2.2
4108,18,1054.888889,,0.75,360,2.2
4109,16.4,662.1111111,,0.75,360,2.2
4110,15.6,202,,0.75,360,2.2
4111,13.9,101,,0.75,360,2.2
4112,13.1,11.22222222,,0.75,360,2.2
4113,13.2,0,,0.75,360,2.2
4114,13.3,0,,0.75,360,2.2
4115,12.8,0,,0.75,360,2.2
4116,12.6,0,,0.75,360,2.2
4117,11.7,0,,0.75,360,2.2
4118,11.4,0,,0.75,360,2.2
4119,11.9,0,,0.75,360,2.2
4120,11.4,0,,0.75,360,2.2
4121,11.4,33.66666667,,0.75,360,2.2
4122,12.7,246.8888889,,0.75,360,2.2
4123,14.7,763.1111111,,0.75,360,2.2
4124,15.3,976.3333333,,0.75,360,2.2
4125,13.1,796.7777778,,0.75,360,2.2
4126,16,998.7777778,,0.75,360,2.2
4127,17.1,1346.666667,,0.75,360,2.2
4128,16.6,1111,,0.75,360,2.2
4129,17.7,1952.666667,,0.75,360,2.2
4130,13.7,482.5555556,,0.75,360,2.2
4131,13.2,246.8888889,,0.75,360,2.2
4132,14,673.3333333,,0.75,360,2.2
4133,12.7,426.4444444,,0.75,360,2.2
4134,13.2,314.2222222,,0.75,360,2.2
4135,12.8,325.4444444,,0.75,360,2.2
4136,12,33.66666667,,0.75,360,2.2
4137,11.4,0,,0.75,360,2.2
4138,10.2,0,,0.75,360,2.2
4139,8.9,0,,0.75,360,2.2
4140,8.6,0,,0.75,360,2.2
4141,9.5,0,,0.75,360,2.2
4142,9.4,0,,0.75,360,2.2
4143,9.1,0,,0.75,360,2.2
4144,8.1,0,,0.75,360,2.2
4145,8.6,101,,0.75,360,2.2
4146,9.7,258.1111111,,0.75,360,2.2
4147,10.4,336.6666667,,0.75,360,2.2
4148,12.7,953.8888889,,0.75,360,2.2
4149,13,1402.777778,,0.75,360,2.2
4150,13.2,1290.555556,,0.75,360,2.2
4151,13.4,1380.333333,,0.75,360,2.2
4152,15.4,1436.444444,,0.75,360,2.2
4153,15,1167.111111,,0.75,360,2.2
4154,15,976.3333333,,0.75,360,2.2
4155,14.9,1167.111111,,0.75,360,2.2
4156,14.8,628.4444444,,0.75,360,2.2
4157,14.1,707,,0.75,360,2.2
4158,13.3,112.2222222,,0.75,360,2.2
4159,13.1,112.2222222,,0.75,360,2.2
4160,12.8,22.44444444,,0.75,360,2.2
4161,11.6,0,,0.75,360,2.2
4162,11.5,0,,0.75,360,2.2
4163,11.1,0,,0.75,360,2.2
4164,10.9,0,,0.75,360,2.2
4165,10.8,0,,0.75,360,2.2
4166,10.8,0,,0.75,360,2.2
4167,10.7,0,,0.75,360,2.2
4168,10,0,,0.75,360,2.2
4169,10.6,44.88888889,,0.75,360,2.2
4170,12.4,179.5555556,,0.75,360,2.2
4171,13.5,426.4444444,,0.75,360,2.2
4172,15.1,852.8888889,,0.75,360,2.2
4173,16.8,1369.111111,,0.75,360,2.2
4174,17.5,1223.222222,,0.75,360,2.2
4175,17.4,931.4444444,,0.75,360,2.2
4176,17.7,1021.222222,,0.75,360,2.2
4177,17.3,808,,0.75,360,2.2
4178,19.2,1212,,0.75,360,2.2
4179,18.2,931.4444444,,0.75,360,2.2
4180,17.8,763.1111111,,0.75,360,2.2
4181,18.1,864.1111111,,0.75,360,2.2
4182,17.4,594.7777778,,0.75,360,2.2
4183,16.3,235.6666667,,0.75,360,2.2
4184,15.4,44.88888889,,0.75,360,2.2
4185,14.1,0,,0.75,360,2.2
4186,13.6,0,,0.75,360,2.2
4187,13.5,0,,0.75,360,2.2
4188,13,0,,0.75,360,2.2
4189,12.1,0,,0.75,360,2.2
4190,11.6,0,,0.75,360,2.2
4191,11.2,0,,0.75,360,2.2
4192,10.8,0,,0.75,360,2.2
4193,11.6,44.88888889,,0.75,360,2.2
4194,13.2,190.7777778,,0.75,360,2.2
4195,14.5,505,,0.75,360,2.2
4196,15.5,426.4444444,,0.75,360,2.2
4197,17.8,1380.333333,,0.75,360,2.2
4198,16.6,830.4444444,,0.75,360,2.2
4199,18.1,583.5555556,,0.75,360,2.2
4200,18.7,1043.666667,,0.75,360,2.2
4201,18,808,,0.75,360,2.2
4202,18.6,1223.222222,,0.75,360,2.2
4203,20.1,1021.222222,,0.75,360,2.2
4204,20.7,1133.444444,,0.75,360,2.2
4205,18.2,1021.222222,,0.75,360,2.2
4206,16.9,202,,0.75,360,2.2
4207,16.2,56.11111111,,0.75,360,2.2
4208,15.1,11.22222222,,0.75,360,2.2
4209,14.3,0,,0.75,360,2.2
4210,13.6,0,,0.75,360,2.2
4211,12.2,0,,0.75,360,2.2
4212,11.7,0,,0.75,360,2.2
4213,11.5,0,,0.75,360,2.2
4214,10.4,0,,0.75,360,2.2
4215,9.4,0,,0.75,360,2.2
4216,9.1,11.22222222,,0.75,360,2.2
4217,9.8,89.77777778,,0.75,360,2.2
4218,10.8,325.4444444,,0.75,360,2.2
4219,13.2,639.6666667,,0.75,360,2.2
4220,14.2,1043.666667,,0.75,360,2.2
4221,15.3,1380.333333,,0.75,360,2.2
4222,16.6,1470.111111,,0.75,360,2.2
4223,18,1414,,0.75,360,2.2
4224,17.2,1773.111111,,0.75,360,2.2
4225,18.5,1313,,0.75,360,2.2
4226,18.2,998.7777778,,0.75,360,2.2
4227,17.4,763.1111111,,0.75,360,2.2
4228,17.6,684.5555556,,0.75,360,2.2
4229,16.9,617.2222222,,0.75,360,2.2
4230,16.8,527.4444444,,0.75,360,2.2
4231,16.1,303,,0.75,360,2.2
4232,13.7,56.11111111,,0.75,360,2.2
4233,12.1,0,,0.75,360,2.2
4234,11.2,0,,0.75,360,2.2
4235,11,0,,0.75,360,2.2
4236,9.8,0,,0.75,360,2.2
4237,9.9,0,,0.75,360,2.2
4238,9.5,0,,0.75,360,2.2
4239,10.2,0,,0.75,360,2.2
4240,9.8,0,,0.75,360,2.2
4241,9.8,56.11111111,,0.75,360,2.2
4242,12.6,280.5555556,,0.75,360,2.2
4243,14.1,650.8888889,,0.75,360,2.2
4244,15.8,1021.222222,,0.75,360,2.2
4245,17.4,1369.111111,,0.75,360,2.2
4246,18.5,1582.333333,,0.75,360,2.2
4247,18,1515,,0.75,360,2.2
4248,19.2,1806.777778,,0.75,360,2.2
4249,19.2,1032.444444,,0.75,360,2.2
4250,20.1,695.7777778,,0.75,360,2.2
4251,19.8,1021.222222,,0.75,360,2.2
4252,19.8,314.2222222,,0.75,360,2.2
4253,20.7,785.5555556,,0.75,360,2.2
4254,19.7,549.8888889,,0.75,360,2.2
4255,16.2,157.1111111,,0.75,360,2.2
4256,15.1,22.44444444,,0.75,360,2.2
4257,13.8,0,,0.75,360,2.2
4258,14.6,0,,0.75,360,2.2
4259,14.4,0,,0.75,360,2.2
4260,13.1,0,,0.75,360,2.2
4261,13.1,0,,0.75,360,2.2
4262,13.2,0,,0.75,360,2.2
4263,13.1,0,,0.75,360,2.2
4264,12.9,0,,0.75,360,2.2
4265,12.6,0,,0.75,360,2.2
4266,11.7,67.33333333,,0.75,360,2.2
4267,12.3,224.4444444,,0.75,360,2.2
4268,13,325.4444444,,0.75,360,2.2
4269,13.7,482.5555556,,0.75,360,2.2
4270,15.6,909,,0.75,360,2.2
4271,15.8,1245.666667,,0.75,360,2.2
4272,16.1,583.5555556,,0.75,360,2.2
4273,14.4,493.7777778,,0.75,360,2.2
4274,14.5,1032.444444,,0.75,360,2.2
4275,15.8,1245.666667,,0.75,360,2.2
4276,16.1,1391.555556,,0.75,360,2.2
4277,16.9,998.7777778,,0.75,360,2.2
4278,14.3,359.1111111,,0.75,360,2.2
4279,13.8,157.1111111,,0.75,360,2.2
4280,13.3,44.88888889,,0.75,360,2.2
4281,12.5,0,,0.75,360,2.2
4282,11.7,0,,0.75,360,2.2
4283,11.9,0,,0.75,360,2.2
4284,12.2,0,,0.75,360,2.2
4285,12.3,0,,0.75,360,2.2
4286,10.5,0,,0.75,360,2.2
4287,9.8,0,,0.75,360,2.2
4288,9.7,0,,0.75,360,2.2
4289,10.4,67.33333333,,0.75,360,2.2
4290,11.9,246.8888889,,0.75,360,2.2
4291,13.7,493.7777778,,0.75,360,2.2
4292,15.2,707,,0.75,360,2.2
4293,16.3,774.3333333,,0.75,360,2.2
4294,17.8,1010,,0.75,360,2.2
4295,19.4,1223.222222,,0.75,360,2.2
4296,20.3,1290.555556,,0.75,360,2.2
4297,21.7,1616,,0.75,360,2.2
4298,21,1200.777778,,0.75,360,2.2
4299,21.5,1301.777778,,0.75,360,2.2
4300,21.7,998.7777778,,0.75,360,2.2
4301,20.8,886.5555556,,0.75,360,2.2
4302,20.3,516.2222222,,0.75,360,2.2
4303,19.5,202,,0.75,360,2.2
4304,17.5,22.44444444,,0.75,360,2.2
4305,16,0,,0.75,360,2.2
4306,15.2,0,,0.75,360,2.2
4307,14.4,0,,0.75,360,2.2
4308,12.1,0,,0.75,360,2.2
4309,11.3,0,,0.75,360,2.2
4310,10.1,0,,0.75,360,2.2
4311,9.7,0,,0.75,360,2.2
4312,10.1,0,,0.75,360,2.2
4313,10.8,78.55555556,,0.75,360,2.2
4314,12.4,291.7777778,,0.75,360,2.2
4315,15.1,594.7777778,,0.75,360,2.2
4316,17.8,942.6666667,,0.75,360,2.2
4317,19.6,1301.777778,,0.75,360,2.2
4318,20.7,1593.555556,,0.75,360,2.2
4319,21.9,1784.333333,,0.75,360,2.2
4320,22.9,1907.777778,,0.75,360,2.2
4321,22.6,1660.888889,,0.75,360,2.2
4322,23.8,1021.222222,,0.75,360,2.2
4323,24.2,1548.666667,,0.75,360,2.2
4324,23.4,1066.111111,,0.75,360,2.2
4325,22.7,875.3333333,,0.75,360,2.2
4326,22.3,415.2222222,,0.75,360,2.2
4327,20.9,280.5555556,,0.75,360,2.2
4328,18.1,44.88888889,,0.75,360,2.2
4329,17.5,0,,0.75,360,2.2
4330,16.8,0,,0.75,360,2.2
4331,16.3,0,,0.75,360,2.2
4332,15.7,0,,0.75,360,2.2
4333,13.9,0,,0.75,360,2.2
4334,13.5,0,,0.75,360,2.2
4335,12.6,0,,0.75,360,2.2
4336,13,0,,0.75,360,2.2
4337,14.5,78.55555556,,0.75,360,2.2
4338,15.8,303,,0.75,360,2.2
4339,17.7,617.2222222,,0.75,360,2.2
4340,20.5,965.1111111,,0.75,360,2.2
4341,22.3,1313,,0.75,360,2.2
4342,23.1,1582.333333,,0.75,360,2.2
4343,23.5,1784.333333,,0.75,360,2.2
4344,25,1806.777778,,0.75,360,2.2
4345,24.1,1481.333333,,0.75,360,2.2
4346,24.7,1806.777778,,0.75,360,2.2
4347,24.2,841.6666667,,0.75,360,2.2
4348,25.2,942.6666667,,0.75,360,2.2
4349,24.2,527.4444444,,0.75,360,2.2
4350,22.6,415.2222222,,0.75,360,2.2
4351,21.9,123.4444444,,0.75,360,2.2
4352,20.5,22.44444444,,0.75,360,2.2
4353,20.1,0,,0.75,360,2.2
4354,18.9,0,,0.75,360,2.2
4355,17,0,,0.75,360,2.2
4356,15.6,0,,0.75,360,2.2
4357,14.7,0,,0.75,360,2.2
4358,14.4,0,,0.75,360,2.2
4359,13.3,0,,0.75,360,2.2
4360,12.8,0,,0.75,360,2.2
4361,13.4,67.33333333,,0.75,360,2.2
4362,15.4,303,,0.75,360,2.2
4363,18,628.4444444,,0.75,360,2.2
4364,20.7,1010,,0.75,360,2.2
4365,21.6,1335.444444,,0.75,360,2.2
4366,22.8,1649.666667,,0.75,360,2.2
4367,22.5,1705.777778,,0.75,360,2.2
4368,22.6,1829.222222,,0.75,360,2.2
4369,24.2,1750.666667,,0.75,360,2.2
4370,24.2,1660.888889,,0.75,360,2.2
4371,24,1054.888889,,0.75,360,2.2
4372,22.4,628.4444444,,0.75,360,2.2
4373,22.6,808,,0.75,360,2.2
4374,21.3,628.4444444,,0.75,360,2.2
4375,19.1,291.7777778,,0.75,360,2.2
4376,16.6,44.88888889,,0.75,360,2.2
4377,15.3,0,,0.75,360,2.2
4378,14.2,0,,0.75,360,2.2
4379,13.4,0,,0.75,360,2.2
4380,13.6,0,,0.75,360,2.2
4381,12.3,0,,0.75,360,2.2
4382,13.6,0,,0.75,360,2.2
4383,13.9,0,,0.75,360,2.2
4384,13.7,0,,0.75,360,2.2
4385,13,78.55555556,,0.75,360,2.2
4386,13.7,325.4444444,,0.75,360,2.2
4387,14.4,662.1111111,,0.75,360,2.2
4388,15.7,1010,,0.75,360,2.2
4389,16.5,1369.111111,,0.75,360,2.2
4390,17.6,1616,,0.75,360,2.2
4391,18.4,1784.333333,,0.75,360,2.2
4392,18.3,1997.555556,,0.75,360,2.2
4393,19.3,1941.444444,,0.75,360,2.2
4394,19.8,1795.555556,,0.75,360,2.2
4395,20.3,1627.222222,,0.75,360,2.2
4396,20.8,1346.666667,,0.75,360,2.2
4397,20.3,987.5555556,,0.75,360,2.2
4398,19.6,628.4444444,,0.75,360,2.2
4399,18.2,303,,0.75,360,2.2
4400,15,44.88888889,,0.75,360,2.2
4401,13.9,0,,0.75,360,2.2
4402,12.6,0,,0.75,360,2.2
4403,12.7,0,,0.75,360,2.2
4404,11.3,0,,0.75,360,2.2
4405,12.1,0,,0.75,360,2.2
4406,9.8,0,,0.75,360,2.2
4407,9.6,0,,0.75,360,2.2
4408,8.7,11.22222222,,0.75,360,2.2
4409,10.8,89.77777778,,0.75,360,2.2
4410,12.8,359.1111111,,0.75,360,2.2
4411,14.4,695.7777778,,0.75,360,2.2
4412,16.5,1043.666667,,0.75,360,2.2
4413,18.2,1391.555556,,0.75,360,2.2
4414,19.4,1694.555556,,0.75,360,2.2
4415,19.9,1907.777778,,0.75,360,2.2
4416,20.9,2031.222222,,0.75,360,2.2
4417,21.6,2008.777778,,0.75,360,2.2
4418,22.6,1874.111111,,0.75,360,2.2
4419,23.2,1660.888889,,0.75,360,2.2
4420,23.6,1335.444444,,0.75,360,2.2
4421,23.4,998.7777778,,0.75,360,2.2
4422,22.6,617.2222222,,0.75,360,2.2
4423,21.1,235.6666667,,0.75,360,2.2
4424,19.2,33.66666667,,0.75,360,2.2
4425,17.4,0,,0.75,360,2.2
4426,16.5,0,,0.75,360,2.2
4427,15.2,0,,0.75,360,2.2
4428,13,0,,0.75,360,2.2
4429,12.1,0,,0.75,360,2.2
4430,12.6,0,,0.75,360,2.2
4431,12.7,0,,0.75,360,2.2
4432,12.4,0,,0.75,360,2.2
4433,13.2,33.66666667,,0.75,360,2.2
4434,13.9,112.2222222,,0.75,360,2.2
4435,14.7,202,,0.75,360,2.2
4436,15.3,258.1111111,,0.75,360,2.2
4437,15.8,303,,0.75,360,2.2
4438,16.6,370.3333333,,0.75,360,2.2
4439,16.9,471.3333333,,0.75,360,2.2
4440,18.3,729.4444444,,0.75,360,2.2
4441,18.2,639.6666667,,0.75,360,2.2
4442,18,505,,0.75,360,2.2
4443,16.6,482.5555556,,0.75,360,2.2
4444,17.6,392.7777778,,0.75,360,2.2
4445,17.3,325.4444444,,0.75,360,2.2
4446,16.7,213.2222222,,0.75,360,2.2
4447,16.3,168.3333333,,0.75,360,2.2
4448,14.4,22.44444444,,0.75,360,2.2
4449,12.9,0,,0.75,360,2.2
4450,12.5,0,,0.75,360,2.2
4451,11.1,0,,0.75,360,2.2
4452,10,0,,0.75,360,2.2
4453,9.3,0,,0.75,360,2.2
4454,8.1,0,,0.75,360,2.2
4455,8,0,,0.75,360,2.2
4456,9.1,11.22222222,,0.75,360,2.2
4457,9.6,78.55555556,,0.75,360,2.2
4458,11.5,359.1111111,,0.75,360,2.2
4459,13.5,695.7777778,,0.75,360,2.2
4460,14.6,864.1111111,,0.75,360,2.2
4461,15.8,1301.777778,,0.75,360,2.2
4462,14.6,673.3333333,,0.75,360,2.2
4463,14.3,695.7777778,,0.75,360,2.2
4464,14.8,897.7777778,,0.75,360,2.2
4465,14.8,965.1111111,,0.75,360,2.2
4466,15.4,1200.777778,,0.75,360,2.2
4467,16,1043.666667,,0.75,360,2.2
4468,16.2,1088.555556,,0.75,360,2.2
