comp,delta_t_int_sum,metamer,t_sim,unloading_aa_int,unloading_sucrose_int,nb_replications
hz ,1.00001500593,8,44,4.4223496507e-05,0.00013436797094,3.0
hz ,1.00001500593,9,44,1.65982356695e-05,5.17998516213e-05,3.0
hz ,1.00001500593,10,44,1.12631740084e-05,3.17543159784e-05,3.0
roots ,1.00001500593,0,44,1.02774328843,37.680200363,1.0
hz ,1.00001500593,5,44,0.00152999661847,0.0103121664225,2.0
hz ,1.00001500593,4,44,0.0298990765611,0.355457079677,1.5
hz ,1.00001748509,6,45,0.000311408363179,0.00124360262068,2.5
hz ,1.00001748509,3,45,0.0251529649188,-0.467969069762,1.0
hz ,1.00001748509,4,45,0.0304161585966,0.38287703954,1.5
hz ,1.00001748509,5,45,0.00161712806223,0.0136240180006,2.0
hz ,1.00001748509,7,45,0.000105271477266,0.000403553847048,3.0
hz ,1.00001748509,8,45,4.57019072918e-05,0.000162202361144,3.0
hz ,1.00001748509,9,45,1.70863246718e-05,5.53889749407e-05,3.0
hz ,1.00001748509,10,45,1.15802444703e-05,3.34163013003e-05,3.0
roots ,1.00001748509,0,45,1.07285231668,38.9223825791,1.0
hz ,1.00001834731,6,46,0.000326441054391,0.00106053715386,2.5
hz ,1.00001834731,7,46,0.000110542899222,0.000361367368062,3.0
hz ,1.00001834731,4,46,0.0316482572427,0.343420640896,1.5
hz ,1.00001834731,5,46,0.0016947241886,0.0113618280963,2.0
hz ,1.00001834731,3,46,0.0197078695423,-0.491098053034,1.0
hz ,1.00001834731,8,46,4.80438508529e-05,0.000151418920804,3.0
hz ,1.00001834731,9,46,1.79748402048e-05,5.33166427255e-05,3.0
hz ,1.00001834731,10,46,1.2184511366e-05,3.29442464443e-05,3.0
roots ,1.00001834731,0,46,1.12736110147,40.735576082,1.0
hz ,1.00001853849,4,47,0.0326600416013,0.358210816704,1.5
hz ,1.00001853849,5,47,0.00176067640767,0.0118714873568,2.0
hz ,1.00001853849,3,47,0.0207512335,-0.465921119754,1.0
hz ,1.00001853849,7,47,0.000113686251476,0.000374976162962,3.0
roots ,1.00001853849,0,47,1.17919984096,42.487888915,1.0
hz ,1.00001853849,8,47,4.93822476771e-05,0.000156475381477,3.0
hz ,1.00001853849,9,47,1.84692590744e-05,5.5281597271e-05,3.0
hz ,1.00001853849,10,47,1.25119952866e-05,3.43176968791e-05,3.0
hz ,1.00001853849,6,47,0.000335867934114,0.00109126026231,2.5
hz ,1.00000736657,5,48,0.00206074462576,0.0171971395248,2.0
hz ,1.00000736657,10,48,1.43788133572e-05,5.25150524573e-05,3.0
hz ,1.00000736657,9,48,2.12417222419e-05,8.32728524237e-05,3.0
hz ,1.00000736657,8,48,5.68638385159e-05,0.000238054884716,3.0
hz ,1.00000736657,7,48,0.000131042560995,0.000573998406176,3.0
hz ,1.00000736657,6,48,0.000388057607568,0.00176758632527,2.5
hz ,1.00000736657,4,48,0.0387956493635,0.491333094586,1.5
roots ,1.00000736657,0,48,1.42760423466,51.6627738893,1.0
hz ,1.00000736657,3,48,-0.104192888638,-5.80312859285,1.0
hz ,1.00001876492,4,49,0.0415666943549,0.540135684122,1.5
hz ,1.00001876492,5,49,0.00220910339792,0.0179720094726,2.0
hz ,1.00001876492,6,49,0.000413654181418,0.00199695953767,2.5
hz ,1.00001876492,7,49,0.000139765620534,0.000664257462126,3.0
hz ,1.00001876492,8,49,6.06450188616e-05,0.000279120541949,3.0
hz ,1.00001876492,9,49,2.26774789378e-05,0.000102024450042,3.0
roots ,1.00001876492,0,49,1.85921114394,68.335549514,1.0
hz ,1.00001876492,10,49,1.53508680977e-05,6.62629541676e-05,3.0
hz ,1.00001876492,3,49,-0.0859206061759,-5.57061426467,1.0
hz ,1.00002041887,3,50,-0.0877397677296,-5.652745959,1.0
hz ,1.00002041887,4,50,0.0431964213623,0.570421727715,1.5
hz ,1.00002041887,5,50,0.0022982502461,0.0188408271359,2.0
hz ,1.00002041887,6,50,0.000426263245908,0.00210806764313,2.5
hz ,1.00002041887,7,50,0.000143971400835,0.000700472591707,3.0
hz ,1.00002041887,8,50,6.2440748018e-05,0.000294302225317,3.0
hz ,1.00002041887,9,50,2.33407304685e-05,0.000107742119589,3.0
hz ,1.00002041887,10,50,1.57893931131e-05,7.00861692495e-05,3.0
roots ,1.00002041887,0,50,2.37121203488,88.6832630882,1.0
hz ,1.00002269653,6,51,0.000430218753812,0.00212787720986,2.5
roots ,1.00002269653,0,51,2.8973874843,109.915779769,1.0
hz ,1.00002269653,8,51,6.29679939863e-05,0.000296676632398,3.0
hz ,1.00002269653,7,51,0.000145253843252,0.000706330287145,3.0
hz ,1.00002269653,10,51,1.5907026464e-05,7.08546073057e-05,3.0
hz ,1.00002269653,5,51,0.00234085517163,0.0189769372248,2.0
hz ,1.00002269653,4,51,0.0437591245492,0.580119541679,1.5
hz ,1.00002269653,3,51,-0.0800869589723,-5.86707608403,1.0
hz ,1.00002269653,9,51,2.35298929251e-05,0.000108793868642,3.0
hz ,1.00001757374,10,52,1.53697122784e-05,5.07206162914e-05,3.0
hz ,1.00001757374,8,52,6.1057576092e-05,0.000233418485681,3.0
hz ,1.00001757374,9,52,2.27694739507e-05,8.09877292723e-05,3.0
hz ,1.00001757374,7,52,0.000141020223165,0.000572298634027,3.0
roots ,1.00001757374,0,52,3.20580971645,122.686942609,1.0
hz ,1.00001757374,5,52,0.00229698510618,0.016823195138,2.0
hz ,1.00001757374,4,52,0.0420631158168,0.533361946121,1.5
hz ,1.00001757374,3,52,0.00957438484576,-2.18702037058,1.0
hz ,1.00001757374,6,52,0.000417977678454,0.00175758911842,2.5
hz ,1.00002818597,6,53,0.000388834304285,0.0014678503328,2.5
hz ,1.00002818597,4,53,0.0391401126617,0.487745128319,1.5
hz ,1.00002818597,9,53,2.13807672828e-05,9.26982544346e-05,3.0
hz ,1.00002818597,10,53,1.44379043703e-05,6.09746888215e-05,3.0
roots ,1.00002818597,0,53,3.26068926612,125.460004294,1.0
hz ,1.00002818597,5,53,0.0021527019712,0.0143641430364,2.0
hz ,1.00002818597,7,53,0.000131392267772,0.000507330949952,3.0
hz ,1.00002818597,8,53,5.70329622851e-05,0.000225879710452,3.0
hz ,1.00002818597,3,53,-0.0018294714225,-2.60952930302,1.0
hz ,1.00003136357,7,54,0.000124054239424,0.000458953398296,3.0
hz ,1.00003136357,8,54,5.38389128629e-05,0.000206091379371,3.0
hz ,1.00003136357,5,54,0.00206318402251,0.0145243151155,2.0
hz ,1.00003136357,6,54,0.000367531564147,0.00135666293465,2.5
roots ,1.00003136357,0,54,3.26755449044,126.609925877,1.0
hz ,1.00003136357,4,54,0.0366187094177,0.439583097872,1.5
hz ,1.00003136357,10,54,1.36323901898e-05,5.77898681694e-05,3.0
hz ,1.00003136357,9,54,2.01990140942e-05,8.74750234949e-05,3.0
hz ,1.00003136357,3,54,0.00975983278708,-2.64423975472,1.0
hz ,1.00003391601,9,55,1.9253183797e-05,8.6087055917e-05,3.0
hz ,1.00003391601,10,55,1.29839758887e-05,5.68064933059e-05,3.0
roots ,1.00003391601,0,55,3.23796101317,126.927596685,1.0
hz ,1.00003391601,5,55,0.0019825190954,0.0137566276054,2.0
hz ,1.00003391601,6,55,0.00035023882613,0.00128658666763,2.5
hz ,1.00003391601,3,55,0.00467153866097,-2.61482373613,1.0
hz ,1.00003391601,4,55,0.034930306406,0.427773531885,1.5
hz ,1.00003391601,8,55,5.13097546599e-05,0.000200289282001,3.0
hz ,1.00003391601,7,55,0.00011821574492,0.000439192756602,3.0
hz ,1.00001761593,9,56,1.92948642376e-05,3.92799787645e-05,3.0
hz ,1.00001761593,8,56,5.19382294251e-05,0.00013210632096,3.0
hz ,1.00001761593,7,56,0.000120284725823,0.00034690342897,3.0
hz ,1.00001761593,6,56,0.000357220297678,0.00111749379312,2.5
hz ,1.00001761593,5,56,0.00203961211655,0.0129730695997,2.0
hz ,1.00001761593,4,56,0.0347581301809,0.341110880376,1.5
hz ,1.00001761593,3,56,0.0477505405889,0.243834720532,1.0
hz ,1.00001761593,10,56,1.29813184808e-05,2.23458986545e-05,3.0
roots ,1.00001761593,0,56,3.13627833877,123.903987545,1.0
hz ,1.00003813606,10,57,1.30466585527e-05,3.5939183532e-05,3.0
hz ,1.00003813606,5,57,0.00207462241094,0.0152719048884,2.0
hz ,1.00003813606,6,57,0.000357154575756,0.00116826444986,2.5
hz ,1.00003813606,7,57,0.000120113923735,0.0003589483254,3.0
hz ,1.00003813606,8,57,5.1897958912e-05,0.000143927665062,3.0
hz ,1.00003813606,9,57,1.93738298238e-05,5.55214402268e-05,3.0
roots ,1.00003813606,0,57,2.93134967302,116.016742776,1.0
hz ,1.00003813606,4,57,0.0341340706735,0.281268265228,1.5
hz ,1.00003813606,3,57,0.0420174398716,-0.136665186445,1.0
hz ,1.00003980528,3,58,0.0392852155083,-0.133101925679,1.0
hz ,1.00003980528,4,58,0.0336996761402,0.273048810424,1.5
hz ,1.00003980528,5,58,0.00206608587997,0.0150590024551,2.0
hz ,1.00003980528,6,58,0.000352608961423,0.00112483087178,2.5
hz ,1.00003980528,7,58,0.000118547498109,0.000344740869191,3.0
hz ,1.00003980528,8,58,5.12045713648e-05,0.000138454594944,3.0
roots ,1.00003980528,0,58,2.69720991419,106.826601946,1.0
hz ,1.00003980528,9,58,1.91125411191e-05,5.40591520249e-05,3.0
hz ,1.00003980528,10,58,1.28630081604e-05,3.5086429362e-05,3.0
hz ,1.00004515326,3,59,0.0358656977952,-0.0903448915082,1.0
hz ,1.00004515326,4,59,0.0315914038905,0.248490531524,1.5
hz ,1.00004515326,5,59,0.00196398433629,0.0150376196071,2.0
hz ,1.00004515326,6,59,0.000331401949316,0.00109031776643,2.5
hz ,1.00004515326,7,59,0.000111341234301,0.000330587725786,3.0
roots ,1.00004515326,0,59,2.4484930384,96.9739984412,1.0
hz ,1.00004515326,10,59,1.20510320759e-05,3.22895275971e-05,3.0
hz ,1.00004515326,9,59,1.79211554893e-05,5.0159184716e-05,3.0
hz ,1.00004515326,8,59,4.80542319245e-05,0.000130963088359,3.0
hz ,1.00004315217,4,60,0.0302316946232,0.268656412554,1.5
hz ,1.00004315217,3,60,0.0343728316083,-0.0703187458743,1.0
hz ,1.00004315217,9,60,1.698385107e-05,5.26942707085e-05,3.0
hz ,1.00004315217,10,60,1.14151801106e-05,3.4368422007e-05,3.0
hz ,1.00004315217,8,60,4.55008451535e-05,0.00013115189257,3.0
hz ,1.00004315217,7,60,0.000105425716419,0.00032457280922,3.0
hz ,1.00004315217,6,60,0.000313853264954,0.00106010778606,2.5
roots ,1.00004315217,0,60,2.22513502145,88.1017100123,1.0
hz ,1.00004315217,5,60,0.0018794583634,0.014933563631,2.0
roots ,1.0000448243,0,61,2.04474506934,80.9313110275,1.0
hz ,1.0000448243,10,61,1.09867836881e-05,3.44926093248e-05,3.0
hz ,1.0000448243,8,61,4.38192568987e-05,0.000129458939693,3.0
hz ,1.0000448243,9,61,1.63564568157e-05,5.27078372525e-05,3.0
hz ,1.0000448243,6,61,0.000302461708998,0.00104324635572,2.5
hz ,1.0000448243,5,61,0.0018289298192,0.0148806565037,2.0
hz ,1.0000448243,4,61,0.0292279679784,0.267400195713,1.5
hz ,1.0000448243,7,61,0.00010156227219,0.000318881045875,3.0
hz ,1.0000448243,3,61,0.0324912417998,-0.0400751532855,1.0
hz ,1.00004660479,10,62,1.06626765314e-05,3.45673773095e-05,3.0
hz ,1.00004660479,9,62,1.58833787529e-05,5.26679707871e-05,3.0
hz ,1.00004660479,8,62,4.25539939066e-05,0.000128020635255,3.0
roots ,1.00004660479,0,62,1.89044709735,74.8093958467,1.0
hz ,1.00004660479,5,62,0.00179332672377,0.0147866686726,2.0
hz ,1.00004660479,4,62,0.028470455818,0.26550367126,1.5
hz ,1.00004660479,3,62,0.0317471535751,-0.0216738651286,1.0
hz ,1.00004660479,7,62,9.86601766655e-05,0.000313939825997,3.0
hz ,1.00004660479,6,62,0.000293916640893,0.00102673641579,2.5
hz ,1.00004830161,3,63,0.0306193198222,-0.00650168444498,1.0
hz ,1.00004830161,4,63,0.0279661091661,0.263465623308,1.5
hz ,1.00004830161,5,63,0.00177254284535,0.0146704902258,2.0
hz ,1.00004830161,6,63,0.000288108978902,0.0010123005976,2.5
hz ,1.00004830161,7,63,9.66816594544e-05,0.000309698738194,3.0
hz ,1.00004830161,8,63,4.16883596584e-05,0.000126809227674,3.0
hz ,1.00004830161,9,63,1.55585815302e-05,5.26025874589e-05,3.0
hz ,1.00004830161,10,63,1.04386283712e-05,3.4612032044e-05,3.0
roots ,1.00004830161,0,63,1.7579986707,69.5664877303,1.0
hz ,1.00004973189,3,64,0.0302802976583,0.00274085908411,1.0
hz ,1.00004973189,4,64,0.0276953630962,0.269571521207,1.5
hz ,1.00004973189,9,64,1.53707246016e-05,5.2799649991e-05,3.0
hz ,1.00004973189,6,64,0.000284817311258,0.00100299651303,2.5
hz ,1.00004973189,7,64,9.55511145076e-05,0.000307149141704,3.0
hz ,1.00004973189,8,64,4.11896394869e-05,0.00012630664124,3.0
hz ,1.00004973189,10,64,1.03068024062e-05,3.47953828611e-05,3.0
roots ,1.00004973189,0,64,1.64373884926,65.0559354228,1.0
hz ,1.00004973189,5,64,0.00176617653128,0.0146023990985,2.0
hz ,1.00005114361,3,65,0.029196435381,0.0342213391782,1.0
roots ,1.00005114361,0,65,1.53343323697,60.7016309539,1.0
hz ,1.00005114361,10,65,1.00104467316e-05,3.45630977163e-05,3.0
hz ,1.00005114361,9,65,1.49373301223e-05,5.26840330975e-05,3.0
hz ,1.00005114361,8,65,4.00289043536e-05,0.000125047333668,3.0
hz ,1.00005114361,7,65,9.28851342189e-05,0.000302972245521,3.0
hz ,1.00005114361,6,65,0.000276959274109,0.000989157262255,2.5
hz ,1.00005114361,5,65,0.00173259240276,0.0145507916678,2.0
hz ,1.00005114361,4,65,0.0270124239772,0.267670872597,1.5
hz ,1.00005212345,3,66,0.0287829008212,0.0288742123929,1.0
hz ,1.00005212345,5,66,0.00174141531986,0.0145572534902,2.0
hz ,1.00005212345,9,66,1.48927454029e-05,5.25563296822e-05,3.0
hz ,1.00005212345,4,66,0.0269959119974,0.270055241242,1.5
hz ,1.00005212345,6,66,0.000276298769242,0.00098598140712,2.5
hz ,1.00005212345,7,66,9.26414299591e-05,0.000301323928872,3.0
hz ,1.00005212345,8,66,3.99139269807e-05,0.000123879003701,3.0
hz ,1.00005212345,10,66,9.97512531099e-06,3.48184328821e-05,3.0
roots ,1.00005212345,0,66,1.44751248742,57.3111676851,1.0
hz ,1.0000537494,4,67,0.0261364145821,0.270328375602,1.5
hz ,1.0000537494,7,67,8.93484866407e-05,0.000291441024599,3.0
hz ,1.0000537494,9,67,1.4358222613e-05,5.20370547554e-05,3.0
hz ,1.0000537494,6,67,0.000266569223001,0.000959860455284,2.5
hz ,1.0000537494,5,67,0.00169495824179,0.0144452214981,2.0
roots ,1.0000537494,0,67,1.35639142328,53.7055682687,1.0
hz ,1.0000537494,8,67,3.84833588552e-05,0.000121175048824,3.0
hz ,1.0000537494,3,67,0.0274190476167,0.0407662961783,1.0
hz ,1.0000537494,10,67,9.61158591078e-06,3.45238373218e-05,3.0
hz ,1.00005393883,6,68,0.000267999715921,0.000858043602415,2.5
hz ,1.00005393883,10,68,9.55615231283e-06,2.01979993e-05,3.0
hz ,1.00005393883,9,68,1.43039850452e-05,3.33661584157e-05,3.0
hz ,1.00005393883,8,68,3.85924429259e-05,9.94890585233e-05,3.0
hz ,1.00005393883,7,68,8.98266628637e-05,0.000264008927433,3.0
hz ,1.00005393883,3,68,-0.011222170313,0.0813754579633,1.0
hz ,1.00005393883,4,68,0.0273882929028,0.330492435807,1.5
hz ,1.00005393883,5,68,0.00169492012387,0.0118560683779,2.0
roots ,1.00005393883,0,68,1.29167003818,50.7636706759,1.0
hz ,1.00005509915,5,69,0.00170917670682,0.0143928481079,2.0
hz ,1.00005509915,6,69,0.000265207868356,0.0009123845668,2.5
hz ,1.00005509915,7,69,8.88522540927e-05,0.000278947174714,3.0
hz ,1.00005509915,9,69,1.42655318183e-05,5.07127279836e-05,3.0
hz ,1.00005509915,10,69,9.53988746017e-06,3.37491607253e-05,3.0
roots ,1.00005509915,0,69,1.24181152511,48.4896749888,1.0
hz ,1.00005509915,4,69,0.0265103049023,0.295550071318,1.5
hz ,1.00005509915,8,69,3.8250256533e-05,0.000116608290584,3.0
hz ,1.00005509915,3,69,0.0253651251658,0.0648695992706,1.0
hz ,1.00005652423,4,70,0.0260193443505,0.267938217918,1.5
hz ,1.00005652423,10,70,9.45646885766e-06,3.48059003047e-05,3.0
hz ,1.00005652423,6,70,0.00026322825376,0.000933788433732,2.5
hz ,1.00005652423,7,70,8.81650236556e-05,0.000286480641471,3.0
roots ,1.00005652423,0,70,1.18657280646,46.2325552032,1.0
hz ,1.00005652423,9,70,1.41484255797e-05,5.22384371431e-05,3.0
hz ,1.00005652423,8,70,3.79435609265e-05,0.000120210727277,3.0
hz ,1.00005652423,5,70,0.00170849993961,0.0143925020631,2.0
hz ,1.00005652423,3,70,0.0246437971493,-0.010985917864,1.0
hz ,1.00005620595,6,71,0.000272380364578,0.000952948724963,2.5
hz ,1.00005620595,5,71,0.00177818403608,0.0146137712993,2.0
roots ,1.00005620595,0,71,1.14978798265,44.7431844541,1.0
hz ,1.00005620595,10,71,9.77471932258e-06,3.60268915524e-05,3.0
hz ,1.00005620595,9,71,1.46319274488e-05,5.39662416115e-05,3.0
hz ,1.00005620595,3,71,0.0250978715147,-0.00158491454281,1.0
hz ,1.00005620595,4,71,0.0269154605873,0.272894791842,1.5
hz ,1.00005620595,8,71,3.92490285421e-05,0.000123662561888,3.0
hz ,1.00005620595,7,71,9.12177248168e-05,0.000293300986603,3.0
hz ,1.00001708921,3,72,0.00857943678614,-1.8533356653,1.0
hz ,1.00001708921,4,72,0.0282333421897,0.36158288914,1.5
hz ,1.00001708921,5,72,0.00181399324738,0.0133395837006,2.0
hz ,1.00001708921,6,72,0.000279467407575,0.0011240415779,2.5
hz ,1.00001708921,7,72,9.36893450223e-05,0.000363966278102,3.0
hz ,1.00001708921,8,72,4.02870522479e-05,0.000152587341203,3.0
hz ,1.00001708921,10,72,1.00028911082e-05,4.07585852278e-05,3.0
roots ,1.00001708921,0,72,1.17615432541,46.0576318624,1.0
hz ,1.00001708921,9,72,1.49875718333e-05,6.17704803427e-05,3.0
hz ,1.00005339702,9,73,1.51456457429e-05,7.44956413032e-05,3.0
hz ,1.00005339702,10,73,1.01077621733e-05,4.99507734114e-05,3.0
roots ,1.00005339702,0,73,1.2447484037,49.5554724129,1.0
hz ,1.00005339702,8,73,4.06172857821e-05,0.00017376833275,3.0
hz ,1.00005339702,7,73,9.44352337652e-05,0.000406214369418,3.0
hz ,1.00005339702,6,73,0.000282112917163,0.00128803070994,2.5
hz ,1.00005339702,3,73,0.00681287958911,-2.02098467278,1.0
hz ,1.00005339702,4,73,0.0282433759313,0.352803257848,1.5
hz ,1.00005339702,5,73,0.00187131976301,0.0173091309314,2.0
roots ,1.00005326005,0,74,1.33355724957,54.1052449868,1.0
hz ,1.00005326005,10,74,1.0219770236e-05,5.26218413325e-05,3.0
hz ,1.00005326005,9,74,1.53222056378e-05,7.84821842943e-05,3.0
hz ,1.00005326005,8,74,4.11017739635e-05,0.000183854294119,3.0
hz ,1.00005326005,7,74,9.55962393731e-05,0.000429692744149,3.0
hz ,1.00005326005,6,74,0.000285676862089,0.0013609915349,2.5
hz ,1.00005326005,5,74,0.00191025425183,0.0181001941657,2.0
hz ,1.00005326005,4,74,0.0288222391643,0.375212225047,1.5
hz ,1.00005326005,3,74,-0.00443867097027,-2.16887951427,1.0
hz ,1.00005422039,8,75,4.05154738558e-05,0.000185061157251,3.0
hz ,1.00005422039,9,75,1.50974622926e-05,7.86549863432e-05,3.0
hz ,1.00005422039,7,75,9.4275440339e-05,0.000433472731133,3.0
hz ,1.00005422039,6,75,0.000281853359813,0.00137641232044,2.5
hz ,1.00005422039,5,75,0.00190101525201,0.018404350479,2.0
hz ,1.00005422039,4,75,0.0285557176355,0.382021596987,1.5
hz ,1.00005422039,3,75,-0.00440422959847,-2.1768041103,1.0
hz ,1.00005422039,10,75,1.00637206941e-05,5.26905153857e-05,3.0
roots ,1.00005422039,0,75,1.41952025457,58.6897527103,1.0
hz ,1.00005009911,10,76,9.8793242218e-06,5.57271292997e-05,3.0
roots ,1.00005009911,0,76,1.48394351104,62.3302668875,1.0
hz ,1.00005009911,8,76,3.96668929835e-05,0.000181368064082,3.0
hz ,1.00005009911,7,76,9.22114425236e-05,0.000410614238575,3.0
hz ,1.00005009911,6,76,0.000275559016115,0.00128357911031,2.5
hz ,1.00005009911,5,76,0.0018709283276,0.0175660530087,2.0
hz ,1.00005009911,4,76,0.0279601263427,0.361391112532,1.5
hz ,1.00005009911,3,76,-0.00287009083797,-1.57511824553,1.0
hz ,1.00005009911,9,76,1.48201530704e-05,8.2143263247e-05,3.0
hz ,1.00006164044,10,77,9.1908831269e-06,4.41472636781e-05,3.0
hz ,1.00006164044,4,77,0.0263442008613,0.343827399365,1.5
hz ,1.00006164044,5,77,0.00176995548981,0.016804551447,2.0
hz ,1.00006164044,6,77,0.000258588269488,0.00119883868467,2.5
hz ,1.00006164044,7,77,8.64115022455e-05,0.000371748919593,3.0
hz ,1.00006164044,3,77,-0.00489515684768,-1.66991450675,1.0
hz ,1.00006164044,9,77,1.3804583747e-05,6.61384056627e-05,3.0
hz ,1.00006164044,8,77,3.70985165386e-05,0.000157131213119,3.0
roots ,1.00006164044,0,77,1.50364832591,63.8158696941,1.0
roots ,1.00006866866,0,78,1.52016701689,65.0620069518,1.0
hz ,1.00006866866,3,78,-0.00260294203421,-1.67359912965,1.0
hz ,1.00006866866,4,78,0.0250247374393,0.31883619501,1.5
hz ,1.00006866866,5,78,0.00169202897479,0.015551721427,2.0
hz ,1.00006866866,6,78,0.000246097712267,0.00110620248809,2.5
hz ,1.00006866866,7,78,8.22042606595e-05,0.0003403691294,3.0
hz ,1.00006866866,8,78,3.52752753871e-05,0.000142966832742,3.0
hz ,1.00006866866,9,78,1.31119684088e-05,5.9239363436e-05,3.0
hz ,1.00006866866,10,78,8.72497285839e-06,3.94338474537e-05,3.0
hz ,1.00007509259,8,79,3.28258789564e-05,0.000139224453783,3.0
hz ,1.00007509259,9,79,1.21821672348e-05,5.54894423151e-05,3.0
hz ,1.00007509259,5,79,0.00157190813457,0.0134671453361,2.0
hz ,1.00007509259,6,79,0.000228841544714,0.00103985560793,2.5
hz ,1.00007509259,7,79,7.64913033204e-05,0.000328153276382,3.0
roots ,1.00007509259,0,79,1.51592061322,65.4095582324,1.0
hz ,1.00007509259,10,79,8.09663317181e-06,3.61827671214e-05,3.0
hz ,1.00007509259,4,79,0.0228605549553,0.251861234259,1.5
hz ,1.00007509259,3,79,-0.00541427708497,-1.79101739133,1.0
hz ,1.00003040065,3,80,0.0209158758926,0.140300959083,1.0
hz ,1.00003040065,5,80,0.00152529046362,0.010536788752,2.0
hz ,1.00003040065,6,80,0.000221967287646,0.000741356283462,2.5
hz ,1.00003040065,7,80,7.425420701e-05,0.000237252854875,3.0
hz ,1.00003040065,8,80,3.17894451993e-05,9.21895580032e-05,3.0
hz ,1.00003040065,9,80,1.17023606785e-05,2.70228229146e-05,3.0
hz ,1.00003040065,10,80,7.75868605022e-06,1.52566107077e-05,3.0
hz ,1.00003040065,4,80,0.0223508257172,0.245976723879,1.5
roots ,1.00003040065,0,80,1.49238461358,64.6080413215,1.0
hz ,1.000091842,4,81,0.0213310017036,0.173738931526,1.5
roots ,1.000091842,0,81,1.42421611832,61.5736343464,1.0
hz ,1.000091842,10,81,7.7227997846e-06,2.26532602623e-05,3.0
hz ,1.000091842,9,81,1.16303194769e-05,3.53827810289e-05,3.0
hz ,1.000091842,8,81,3.14040930854e-05,9.15025066205e-05,3.0
hz ,1.000091842,7,81,7.32251270833e-05,0.00021841552545,3.0
hz ,1.000091842,6,81,0.000219096246687,0.000704027270897,2.5
hz ,1.000091842,5,81,0.00151266419195,0.0103150387409,2.0
hz ,1.000091842,3,81,0.0189441967589,-0.0680243703308,1.0
hz ,1.00010093831,3,82,0.018699216683,-0.0317078970828,1.0
hz ,1.00010093831,4,82,0.0199811888102,0.143104020671,1.5
hz ,1.00010093831,5,82,0.0014307552073,0.00933625805791,2.0
hz ,1.00010093831,6,82,0.000206559639562,0.000622021578027,2.5
roots ,1.00010093831,0,82,1.32798946301,57.2503121288,1.0
hz ,1.00010093831,8,82,2.95998602436e-05,8.06772424696e-05,3.0
hz ,1.00010093831,9,82,1.09546963959e-05,3.06614765092e-05,3.0
hz ,1.00010093831,10,82,7.27122612326e-06,1.94929239775e-05,3.0
hz ,1.00010093831,7,82,6.90331921918e-05,0.000192998133257,3.0
hz ,1.00010769725,4,83,0.0199239379559,0.152278375768,1.5
hz ,1.00010769725,3,83,0.0183298101638,-0.000412204055019,1.0
hz ,1.00010769725,8,83,2.96468123547e-05,7.52416992661e-05,3.0
