ID,plant,leaf,xn,ph_em,Ln,Lgn,Len,L,Lg,Le
2133,4,5,1.009206801,0.967884105,1.061946903,0.276106195,NA,15,3.9,NA
2223,4,5,1.0794804,1.038157703,0.743362832,0.063716814,NA,10.5,0.9,NA
2423,4,5,1.335200837,1.293878141,0.962831858,0.120353982,NA,13.6,1.7,NA
2523,4,5,1.36632874,1.325006044,1.012389381,0.240707965,NA,14.3,3.4,NA
2623,4,5,1.392174332,1.350851636,0.97699115,0.219469027,NA,13.8,3.1,NA
2723,4,5,1.57733819,1.536015494,0.984070796,0.247787611,NA,13.9,3.5,NA
2823,4,5,1.908897518,1.867574822,1.090265487,0.276106195,NA,15.4,3.9,NA
2923,4,5,1.983038523,1.941715827,0.991150442,0.233628319,NA,14,3.3,NA
3023,4,5,2.061235588,2.019912892,0.913274336,0.212389381,NA,12.9,3,NA
3118,4,5,2.232627707,2.191305011,0.991150442,0.247787611,NA,14,3.5,NA
3223,4,5,2.396285014,2.354962318,0.991150442,0.247787611,NA,14,3.5,NA
3323,4,5,2.523532108,2.482209411,1.040707965,0.247787611,NA,14.7,3.5,NA
3423,4,5,2.65360901,2.612286314,0.877876106,0.212389381,NA,12.4,3,NA
3514,4,5,2.773215619,2.731892922,1.083185841,0.304424779,NA,15.3,4.3,NA
3613,4,5,2.927628882,2.886306186,0.877876106,0.198230088,NA,12.4,2.8,NA
3713,4,5,3.233719926,3.19239723,0.962831858,0.247787611,NA,13.6,3.5,NA
3810,4,5,3.406809931,3.365487234,0.97699115,0.240707965,NA,13.8,3.4,NA
4013,4,5,3.789966116,3.74864342,0.814159292,0.212389381,NA,11.5,3,NA
4116,4,5,3.935041008,3.893718312,0.934513274,0.212389381,NA,13.2,3,NA
2141,4,6,-2.898516626,-2.889706979,0.000914634,NA,NA,0.015,NA,NA
4103,4,6,-2.516209384,-2.507399737,0.002256098,NA,NA,0.037,NA,NA
5123,4,6,-2.302653106,-2.293843458,0.004573171,NA,NA,0.075,NA,NA
656,4,6,-2.099661449,-2.090851802,0.009146341,NA,NA,0.15,NA,NA
733,4,6,-2.057119982,-2.048310334,0.006097561,NA,NA,0.1,NA,NA
833,4,6,-1.792815789,-1.784006142,0.006097561,NA,NA,0.1,NA,NA
932,4,6,-1.612934242,-1.604124595,0.006829268,NA,NA,0.112,NA,NA
1033,4,6,-1.365042943,-1.356233296,0.015243902,NA,NA,0.25,NA,NA
1133,4,6,-1.200914001,-1.192104354,0.018292683,NA,NA,0.3,NA,NA
1233,4,6,-1.061970363,-1.053160715,0.006585366,NA,NA,0.108,NA,NA
1323,4,6,-0.955852512,-0.947042865,0.009146341,NA,NA,0.15,NA,NA
1423,4,6,-0.912650756,-0.903841109,0.030487805,NA,NA,0.5,NA,NA
1533,4,6,-0.72088401,-0.712074362,0.027439024,NA,NA,0.45,NA,NA
1633,4,6,-0.614954813,-0.606145166,0.073170732,NA,NA,1.2,NA,NA
1733,4,6,-0.486953104,-0.478143457,0.06097561,NA,NA,1,NA,NA
1833,4,6,-0.278207501,-0.269397854,0.152439024,NA,NA,2.5,NA,NA
1933,4,6,-0.143319923,-0.134510276,0.201219512,0.006097561,NA,3.3,0.1,NA
2033,4,6,-0.0313538,-0.022544152,0.286585366,NA,NA,4.7,NA,NA
2151,4,6,0.009206801,0.018016448,0.292682927,0.030487805,NA,4.8,0.5,NA
2533,4,6,0.36632874,0.375138387,0.466463415,0.015243902,NA,7.65,0.25,NA
2833,4,6,0.908897518,0.917707165,0.62195122,0.012195122,NA,10.2,0.2,NA
2933,4,6,0.983038523,0.99184817,0.579268293,0.030487805,NA,9.5,0.5,NA
3033,4,6,1.061235588,1.070045235,0.737804878,0.06097561,NA,12.1,1,NA
3123,4,6,1.232627707,1.241437354,0.853658537,0.12195122,NA,14,2,NA
3233,4,6,1.396285014,1.405094661,0.908536585,0.182926829,NA,14.9,3,NA
3333,4,6,1.523532108,1.532341755,0.981707317,0.219512195,NA,16.1,3.6,NA
3433,4,6,1.65360901,1.662418658,0.926829268,0.262195122,NA,15.2,4.3,NA
3523,4,6,1.773215619,1.782025266,0.993902439,0.243902439,NA,16.3,4,NA
3623,4,6,1.927628882,1.936438529,0.884146341,0.243902439,NA,14.5,4,NA
3723,4,6,2.233719926,2.242529573,1.054878049,0.323170732,NA,17.3,5.3,NA
3813,4,6,2.406809931,2.415619578,1.018292683,0.274390244,NA,16.7,4.5,NA
3910,4,6,2.560940213,2.56974986,0.890243902,0.225609756,NA,14.6,3.7,NA
4023,4,6,2.789966116,2.798775763,0.932926829,0.262195122,NA,15.3,4.3,NA
4117,4,6,2.935041008,2.943850655,0.896341463,0.237804878,NA,14.7,3.9,NA
4213,4,6,3.12133679,3.130146437,1.109756098,0.304878049,NA,18.2,5,NA
439,4,6,3.346966921,3.355776569,0.93902439,0.243902439,NA,15.4,4,NA
4410,4,6,3.567975031,3.576784678,0.93902439,0.256097561,NA,15.4,4.2,NA
4510,4,6,3.961695838,3.970505485,NA,0.237804878,NA,NA,3.9,NA
2161,4,7,-3.898516626,-3.783766992,0.000480769,NA,NA,0.01,NA,NA
4123,4,7,-3.516209384,-3.40145975,0.000625,NA,NA,0.013,NA,NA
5133,4,7,-3.302653106,-3.187903471,0.001730769,NA,NA,0.036,NA,NA
942,4,7,-2.612934242,-2.498184607,0.002644231,NA,NA,0.055,NA,NA
1043,4,7,-2.365042943,-2.250293309,0.004807692,NA,NA,0.1,NA,NA
1242,4,7,-2.061970363,-1.947220728,0.002548077,NA,NA,0.053,NA,NA
1333,4,7,-1.955852512,-1.841102878,0.002403846,NA,NA,0.05,NA,NA
1433,4,7,-1.912650756,-1.797901122,0.004807692,NA,NA,0.1,NA,NA
1543,4,7,-1.72088401,-1.606134375,0.007211538,NA,NA,0.15,NA,NA
1643,4,7,-1.614954813,-1.500205179,0.009615385,NA,NA,0.2,NA,NA
1743,4,7,-1.486953104,-1.372203469,0.007211538,NA,NA,0.15,NA,NA
1843,4,7,-1.278207501,-1.163457867,0.012019231,NA,NA,0.25,NA,NA
1943,4,7,-1.143319923,-1.028570288,0.019230769,NA,NA,0.4,NA,NA
2043,4,7,-1.0313538,-0.916604165,0.021634615,NA,NA,0.45,NA,NA
2171,4,7,-0.990793199,-0.876043565,0.024038462,NA,NA,0.5,NA,NA
2233,4,7,-0.9205196,-0.805769966,0.028846154,NA,NA,0.6,NA,NA
2323,4,7,-0.801478954,-0.686729319,0.024038462,NA,NA,0.5,NA,NA
2433,4,7,-0.664799163,-0.550049528,0.033653846,NA,NA,0.7,NA,NA
2543,4,7,-0.63367126,-0.518921625,0.060096154,NA,NA,1.25,NA,NA
2633,4,7,-0.607825668,-0.493076033,0.072115385,NA,NA,1.5,NA,NA
2733,4,7,-0.42266181,-0.307912175,0.134615385,NA,NA,2.8,NA,NA
3443,4,7,0.65360901,0.768358645,0.634615385,0.028846154,NA,13.2,0.6,NA
3633,4,7,0.927628882,1.042378516,0.639423077,0.033653846,NA,13.3,0.7,NA
3733,4,7,1.233719926,1.34846956,0.653846154,0.028846154,NA,13.6,0.6,NA
3823,4,7,1.406809931,1.521559565,0.961538462,0.240384615,NA,20,5,NA
3913,4,7,1.560940213,1.675689847,0.879807692,0.288461538,NA,18.3,6,NA
4033,4,7,1.789966116,1.90471575,0.899038462,0.240384615,1.714285714,18.7,5,0.3
4133,4,7,1.935041008,2.049790643,0.966346154,0.3125,NA,20.1,6.5,NA
4214,4,7,2.12133679,2.236086424,1.168269231,0.384615385,NA,24.3,8,NA
4313,4,7,2.346966921,2.461716556,0.971153846,0.322115385,NA,20.2,6.7,NA
4413,4,7,2.567975031,2.682724666,0.995192308,0.322115385,NA,20.7,6.7,NA
4513,4,7,2.961695838,3.076445472,0.942307692,0.288461538,NA,19.6,6,NA
469,4,7,3.598780248,3.713529883,0.865384615,0.264423077,NA,18,5.5,NA
478,4,7,3.856764533,3.971514168,1.004807692,0.322115385,NA,20.9,6.7,NA
508,4,7,4.456967095,4.571716729,0.942307692,0.293269231,NA,19.6,6.1,NA
5116,4,7,4.527900982,4.642650617,1.105769231,0.360576923,NA,23,7.5,NA
4143,4,8,-4.516209384,-4.302122292,0.000329369,NA,NA,0.009,NA,NA
5143,4,8,-4.302653106,-4.088566014,0.000475755,NA,NA,0.013,NA,NA
952,4,8,-3.612934242,-3.39884715,0.00084172,NA,NA,0.023,NA,NA
1553,4,8,-2.72088401,-2.506796918,0.001829826,NA,NA,0.05,NA,NA
1653,4,8,-2.614954813,-2.400867722,0.002927722,NA,NA,0.08,NA,NA
1753,4,8,-2.486953104,-2.272866012,0.001829826,NA,NA,0.05,NA,NA
1853,4,8,-2.278207501,-2.06412041,0.000365965,NA,NA,0.01,NA,NA
1953,4,8,-2.143319923,-1.929232831,0.005489478,NA,NA,0.15,NA,NA
2053,4,8,-2.0313538,-1.817266708,0.005489478,NA,NA,0.15,NA,NA
2553,4,8,-1.63367126,-1.419584168,0.009149131,NA,NA,0.25,NA,NA
2943,4,8,-1.016961477,-0.802874385,0.054894785,NA,NA,1.5,NA,NA
3043,4,8,-0.938764412,-0.724677321,0.032936871,NA,NA,0.9,NA,NA
3343,4,8,-0.476467892,-0.262380801,0.073193047,NA,NA,2,NA,NA
3453,4,8,-0.34639099,-0.132303898,0.212259835,NA,NA,5.8,NA,NA
3533,4,8,-0.226784381,-0.01269729,0.065873742,NA,NA,1.8,NA,NA
3833,4,8,0.406809931,0.620897022,0.461116194,0.018298262,NA,12.6,0.5,NA
3923,4,8,0.560940213,0.775027305,0.695333943,0.10978957,NA,19,3,NA
4043,4,8,0.789966116,1.004053207,0.442817932,0.018298262,NA,12.1,0.5,NA
4153,4,8,0.935041008,1.1491281,0.695333943,0.120768527,NA,19,3.3,NA
4223,4,8,1.12133679,1.335423881,0.750228728,0.065873742,NA,20.5,1.8,NA
4323,4,8,1.346966921,1.561054013,0.951509607,0.336688015,NA,26,9.2,NA
4423,4,8,1.567975031,1.782062123,1.043000915,0.365965233,0.565656566,28.5,10,1.4
4523,4,8,1.961695838,2.175782929,0.977127173,0.398902104,NA,26.7,10.9,NA
4613,4,8,2.598780248,2.81286734,0.889295517,0.314730101,NA,24.3,8.6,NA
4713,4,8,2.856764533,3.070851625,0.999085087,0.358645929,1.01010101,27.3,9.8,2.5
5013,4,8,3.456967095,3.671054187,1.021043001,0.347666972,0.808080808,27.9,9.5,2
5153,4,8,3.527900982,3.741988074,1.024702653,0.365965233,1.333333333,28,10,3.3
5210,4,8,3.777112859,3.99119995,0.827081427,0.26715462,1.414141414,22.6,7.3,3.5
538,4,8,3.992932985,4.207020076,0.966148216,0.351326624,1.171717172,26.4,9.6,2.9
558,4,8,4.511165402,4.725252494,0.951509607,0.336688015,NA,26,9.2,NA
568,4,8,4.774149017,4.988236109,NA,0.325709058,NA,NA,8.9,NA
578,4,8,5.03251061,5.246597702,NA,0.365965233,0.727272727,NA,10,1.8
587,4,8,5.518954836,5.733041928,1.006404392,0.347666972,1.090909091,27.5,9.5,2.7
598,4,8,5.808350005,6.022437097,1.002744739,0.362305581,0.808080808,27.4,9.9,2
608,4,8,6.127741153,6.341828245,1.094236048,0.3915828,1.818181818,29.9,10.7,4.5
6114,4,8,6.572398528,6.78648562,0.955169259,0.354986276,0.808080808,26.1,9.7,2
5163,4,9,-5.302653106,-5.032610515,0.000203636,NA,NA,0.007,NA,NA
962,4,9,-4.612934242,-4.342891651,0.000261818,NA,NA,0.009,NA,NA
3463,4,9,-1.34639099,-1.076348399,0.016,NA,NA,0.55,NA,NA
3843,4,9,-0.593190069,-0.323147479,0.084363636,NA,NA,2.9,NA,NA
3933,4,9,-0.439059787,-0.169017197,0.32,NA,NA,11,NA,NA
4163,4,9,-0.064958992,0.205083598,0.302545455,0.014545455,NA,10.4,0.5,NA
4333,4,9,0.346966921,0.617009512,0.645818182,0.058181818,NA,22.2,2,NA
4433,4,9,0.567975031,0.838017622,0.741818182,0.087272727,0.091324201,25.5,3,0.5
4533,4,9,0.961695838,1.231738428,0.840727273,0.212363636,NA,28.9,7.3,NA
4623,4,9,1.598780248,1.868822838,0.910545455,0.305454545,NA,31.3,10.5,NA
4723,4,9,1.856764533,2.126807124,0.971636364,0.343272727,0.767123288,33.4,11.8,4.2
5023,4,9,2.456967095,2.727009685,1.012363636,0.357818182,1.02283105,34.8,12.3,5.6
5171,4,9,2.527900982,2.797943573,0.989090909,0.378181818,0.913242009,34,13,5
5213,4,9,2.777112859,3.047155449,0.858181818,0.305454545,1.150684932,29.5,10.5,6.3
5313,4,9,2.992932985,3.262975575,0.977454545,0.354909091,1.132420091,33.6,12.2,6.2
548,4,9,3.209979361,3.480021952,0.968727273,0.349090909,0.858447489,33.3,12,4.7
5513,4,9,3.511165402,3.781207993,0.945454545,0.331636364,0.913242009,32.5,11.4,5
5613,4,9,3.774149017,4.044191608,0.965818182,0.349090909,0.821917808,33.2,12,4.5
5713,4,9,4.03251061,4.302553201,0.986181818,0.334545455,0.840182648,33.9,11.5,4.6
5813,4,9,4.518954836,4.788997427,1.029818182,0.363636364,1.059360731,35.4,12.5,5.8
5913,4,9,4.808350005,5.078392596,0.951272727,0.369454545,1.150684932,32.7,12.7,6.3
6013,4,9,5.127741153,5.397783744,1.012363636,0.386909091,1.315068493,34.8,13.3,7.2
6115,4,9,5.572398528,5.842441118,0.916363636,0.334545455,1.02283105,31.5,11.5,5.6
629,4,9,5.856322732,6.126365323,0.994909091,0.354909091,1.095890411,34.2,12.2,6
5181,4,10,-6.302653106,-5.865068152,0.000118554,NA,NA,0.005,NA,NA
972,4,10,-5.612934242,-5.175349288,0.000165975,NA,NA,0.007,NA,NA
4053,4,10,-1.210033884,-0.772448931,0.018968583,NA,NA,0.8,NA,NA
4172,4,10,-1.064958992,-0.627374038,0.037937167,NA,NA,1.6,NA,NA
4343,4,10,-0.653033079,-0.215448125,0.192056906,NA,NA,8.1,NA,NA
4633,4,10,0.598780248,1.036365202,0.825133373,0.194427979,NA,34.8,8.2,NA
4733,4,10,0.856764533,1.294349487,0.851215175,0.234736218,0.078431373,35.9,9.9,0.8
5033,4,10,1.456967095,1.894552048,0.981624185,0.331950207,0.196078431,41.4,14,2
5191,4,10,1.527900982,1.965485936,0.955542383,0.350918791,0.245098039,40.3,14.8,2.5
5223,4,10,1.777112859,2.214697812,0.915234143,0.322465916,0.18627451,38.6,13.6,1.9
5323,4,10,1.992932985,2.430517938,0.974510966,0.355660937,0.607843137,41.1,15,6.2
5413,4,10,2.209979361,2.647564315,0.983995258,0.355660937,0.764705882,41.5,15,7.8
5523,4,10,2.511165402,2.948750356,0.995850622,0.348547718,0.852941176,42,14.7,8.7
5623,4,10,2.774149017,3.211733971,0.995850622,0.353289864,0.87254902,42,14.9,8.9
5723,4,10,3.03251061,3.470095564,1.007705987,0.355660937,0.882352941,42.5,15,9
5823,4,10,3.518954836,3.95653979,1.002963841,0.355660937,0.980392157,42.3,15,10
5923,4,10,3.808350005,4.245934959,1.000592768,0.384113811,1.137254902,42.2,16.2,11.6
6023,4,10,4.127741153,4.565326107,1.007705987,0.39122703,1.215686275,42.5,16.5,12.4
6123,4,10,4.572398528,5.009983482,0.948429164,0.355660937,0.931372549,40,15,9.5
6213,4,10,4.856322732,5.293907686,0.993479549,0.343805572,0.970588235,41.9,14.5,9.9
4443,4,11,-1.432024969,-0.91006337,0.030643514,NA,NA,1.5,NA,NA
4543,4,11,-1.038304162,-0.516342564,0.063329928,NA,NA,3.1,NA,NA
4743,4,11,-0.143235467,0.378726132,0.367722165,0.040858018,NA,18,2,NA
5043,4,11,0.456967095,0.978928693,0.592441267,0.055158325,0.023622047,29,2.7,0.3
51101,4,11,0.527900982,1.049862581,0.596527068,0.075587334,0.031496063,29.2,3.7,0.4
5233,4,11,0.777112859,1.299074457,0.947906027,0.281920327,0.02519685,46.4,13.8,0.32
5333,4,11,0.992932985,1.514894583,0.749744637,0.167517875,0.078740157,36.7,8.2,1
5423,4,11,1.209979361,1.73194096,0.923391216,0.263534219,0.098425197,45.2,12.9,1.25
5533,4,11,1.511165402,2.033127001,1.050051073,0.369765066,0.464566929,51.4,18.1,5.9
5633,4,11,1.774149017,2.296110616,1.052093973,0.388151175,0.582677165,51.5,19,7.4
5733,4,11,2.03251061,2.554472209,1.029622063,0.375893769,0.818897638,50.4,18.4,10.4
5833,4,11,2.518954836,3.040916435,1.015321757,0.367722165,1,49.7,18,12.7
5933,4,11,2.808350005,3.330311604,0.980592441,0.367722165,0.921259843,48,18,11.7
6033,4,11,3.127741153,3.649702752,0.864147089,0.373850868,1.078740157,42.3,18.3,13.7
6132,4,11,3.572398528,4.094360126,0.990806946,0.37793667,1.086614173,48.5,18.5,13.8
6223,4,11,3.856322732,4.378284331,1.052093973,0.363636364,0.881889764,51.5,17.8,11.2
150,5,3,0.045453149,-0.221748811,0.240913811,NA,NA,2.9,NA,NA
240,5,3,0.101483374,-0.165718586,0.299065421,NA,NA,3.6,NA,NA
350,5,3,0.189113136,-0.078088823,0.299065421,NA,NA,3.6,NA,NA
440,5,3,0.483790616,0.216588656,0.606438214,0.024922118,NA,7.3,0.3,NA
530,5,3,0.697346894,0.430144935,0.722741433,0.041536864,NA,8.7,0.5,NA
630,5,3,0.900338551,0.633136591,0.847352025,0.091381101,NA,10.2,1.1,NA
710,5,3,0.942880018,0.675678059,0.722741433,0.066458982,NA,8.7,0.8,NA
814,5,3,1.207184211,0.939982251,0.913811007,0.166147456,NA,11,2,NA
914,5,3,1.387065758,1.119863799,0.822429907,0.232606438,NA,9.9,2.8,NA
1014,5,3,1.634957057,1.367755097,0.996884735,0.274143302,NA,12,3.3,NA
1119,5,3,1.799085999,1.531884039,1.005192108,0.269989616,NA,12.1,3.25,NA
1215,5,3,1.938029637,1.670827678,1.02596054,0.240913811,NA,12.35,2.9,NA
1315,5,3,2.044147488,1.776945528,1.266874351,0.340602285,NA,15.25,4.1,NA
1415,5,3,2.087349244,1.820147284,1.088265836,0.290758048,NA,13.1,3.5,NA
1515,5,3,2.27911599,2.011914031,1.07165109,0.265835929,NA,12.9,3.2,NA
1615,5,3,2.385045187,2.117843227,1.088265836,0.265835929,NA,13.1,3.2,NA
1715,5,3,2.513046896,2.245844936,1.088265836,0.290758048,NA,13.1,3.5,NA
1815,5,3,2.721792499,2.454590539,1.229491173,0.307372793,NA,14.8,3.7,NA
1915,5,3,2.856680077,2.589478118,NA,0.299065421,NA,NA,3.6,NA
2015,5,3,2.9686462,2.701444241,1.088265836,0.274143302,NA,13.1,3.3,NA
2116,5,3,3.009206801,2.742004841,0.77258567,0.191069574,NA,9.3,2.3,NA
2215,5,3,3.0794804,2.81227844,NA,0.224299065,NA,NA,2.7,NA
2315,5,3,3.198521046,2.931319086,1.07165109,0.282450675,NA,12.9,3.4,NA
2415,5,3,3.335200837,3.067998878,1.163032191,0.282450675,NA,14,3.4,NA
2515,5,3,3.36632874,3.09912678,1.079958463,0.257528557,NA,13,3.1,NA
2615,5,3,3.392174332,3.124972372,0.988577362,0.240913811,NA,11.9,2.9,NA
2715,5,3,3.57733819,3.31013623,0.92211838,0.20768432,NA,11.1,2.5,NA
2815,5,3,3.908897518,3.641695558,1.088265836,0.257528557,NA,13.1,3.1,NA
2915,5,3,3.983038523,3.715836563,1.030114226,0.249221184,NA,12.4,3,NA
3015,5,3,4.061235588,3.794033628,NA,0.20768432,NA,NA,2.5,NA
3415,5,3,4.65360901,4.386407051,0.672897196,0.191069574,NA,8.1,2.3,NA
3515,5,3,4.773215619,4.506013659,1.038421599,0.290758048,NA,12.5,3.5,NA
1104,5,4,-0.954546851,-1.127189958,0.015779093,NA,NA,0.2,NA,NA
2104,5,4,-0.898516626,-1.071159733,0.019723866,NA,NA,0.25,NA,NA
3103,5,4,-0.810886864,-0.983529971,0.028402367,NA,NA,0.36,NA,NA
479,5,4,-0.516209384,-0.688852491,0.08678501,NA,NA,1.1,NA,NA
5117,5,4,-0.302653106,-0.475296213,0.142011834,NA,NA,1.8,NA,NA
6116,5,4,-0.099661449,-0.272304556,0.303747535,0.01183432,NA,3.85,0.15,NA
714,5,4,-0.057119982,-0.229763088,0.205128205,0.007889546,NA,2.6,0.1,NA
815,5,4,0.207184211,0.034541104,0.343195266,0.01183432,NA,4.35,0.15,NA
915,5,4,0.387065758,0.214422651,0.512820513,0.023668639,NA,6.5,0.3,NA
1015,5,4,0.634957057,0.46231395,0.579881657,0.027613412,NA,7.35,0.35,NA
11110,5,4,0.799085999,0.626442892,0.769230769,0.027613412,NA,9.75,0.35,NA
1216,5,4,0.938029637,0.765386531,0.978303748,0.228796844,NA,12.4,2.9,NA
1316,5,4,1.044147488,0.871504381,0.962524655,0.078895464,NA,12.2,1,NA
1416,5,4,1.087349244,0.914706137,0.84418146,0.055226824,NA,10.7,0.7,NA
1516,5,4,1.27911599,1.106472883,0.923076923,0.142011834,NA,11.7,1.8,NA
1616,5,4,1.385045187,1.21240208,1.049309665,0.252465483,NA,13.3,3.2,NA
1716,5,4,1.513046896,1.340403789,1.128205128,0.26035503,NA,14.3,3.3,NA
1816,5,4,1.721792499,1.549149392,1.230769231,0.307692308,NA,15.6,3.9,NA
1916,5,4,1.856680077,1.68403697,1.088757396,0.284023669,NA,13.8,3.6,NA
2016,5,4,1.9686462,1.796003093,1.136094675,0.291913215,NA,14.4,3.7,NA
2117,5,4,2.009206801,1.836563694,0.867850099,0.205128205,NA,11,2.6,NA
2216,5,4,2.0794804,1.906837293,0.915187377,0.220907298,NA,11.6,2.8,NA
2316,5,4,2.198521046,2.025877939,1.104536489,0.307692308,NA,14,3.9,NA
2416,5,4,2.335200837,2.16255773,1.214990138,0.386587771,NA,15.4,4.9,NA
2516,5,4,2.36632874,2.193685633,1.08086785,0.252465483,NA,13.7,3.2,NA
2616,5,4,2.392174332,2.219531225,1.096646943,0.268244576,NA,13.9,3.4,NA
2716,5,4,2.57733819,2.404695083,0.99408284,0.252465483,NA,12.6,3.2,NA
2816,5,4,2.908897518,2.736254411,1.065088757,0.276134122,NA,13.5,3.5,NA
2916,5,4,2.983038523,2.810395416,0.986193294,0.236686391,NA,12.5,3,NA
3016,5,4,3.061235588,2.888592481,0.883629191,0.205128205,NA,11.2,2.6,NA
3119,5,4,3.232627707,3.0599846,0.970414201,0.228796844,NA,12.3,2.9,NA
3215,5,4,3.396285014,3.223641907,0.938856016,0.220907298,NA,11.9,2.8,NA
3315,5,4,3.523532108,3.350889001,0.90729783,0.252465483,NA,11.5,3.2,NA
3416,5,4,3.65360901,3.480965904,0.84418146,0.189349112,NA,10.7,2.4,NA
3516,5,4,3.773215619,3.600572512,1.065088757,0.291913215,NA,13.5,3.7,NA
3614,5,4,3.927628882,3.754985775,0.938856016,0.268244576,NA,11.9,3.4,NA
3814,5,4,4.406809931,4.234166824,0.954635108,0.228796844,NA,12.1,2.9,NA
31110,5,5,-1.810886864,-1.85220956,0.004814159,NA,NA,0.068,NA,NA
4810,5,5,-1.516209384,-1.55753208,0.080212389,NA,NA,1.133,NA,NA
5214,5,5,-1.302653106,-1.343975802,0.008566372,NA,NA,0.121,NA,NA
6210,5,5,-1.099661449,-1.140984145,0.024778761,NA,NA,0.35,NA,NA
724,5,5,-1.057119982,-1.098442678,0.021238938,NA,NA,0.3,NA,NA
824,5,5,-0.792815789,-0.834138485,0.024778761,NA,NA,0.35,NA,NA
923,5,5,-0.612934242,-0.654256938,0.095575221,NA,NA,1.35,NA,NA
1024,5,5,-0.365042943,-0.406365639,0.099115044,NA,NA,1.4,NA,NA
1124,5,5,-0.200914001,-0.242236697,0.205309735,0.014159292,NA,2.9,0.2,NA
1224,5,5,-0.061970363,-0.103293059,0.442477876,0.010619469,NA,6.25,0.15,NA
1524,5,5,0.27911599,0.237793294,0.361061947,0.007079646,NA,5.1,0.1,NA
1624,5,5,0.385045187,0.343722491,0.495575221,0.021238938,NA,7,0.3,NA
1724,5,5,0.513046896,0.4717242,0.509734513,0.014159292,NA,7.2,0.2,NA
1824,5,5,0.721792499,0.680469802,0.707964602,0.010619469,NA,10,0.15,NA
1924,5,5,0.856680077,0.815357381,0.661946903,0.038938053,NA,9.35,0.55,NA
2024,5,5,0.9686462,0.927323504,0.76460177,0.03539823,NA,10.8,0.5,NA
2224,5,5,1.0794804,1.038157703,0.807079646,0.10619469,NA,11.4,1.5,NA
2424,5,5,1.335200837,1.293878141,0.969911504,0.14159292,NA,13.7,2,NA
2524,5,5,1.36632874,1.325006044,1.061946903,0.247787611,NA,15,3.5,NA
2624,5,5,1.392174332,1.350851636,1.083185841,0.247787611,NA,15.3,3.5,NA
2724,5,5,1.57733819,1.536015494,1.026548673,0.247787611,NA,14.5,3.5,NA
2824,5,5,1.908897518,1.867574822,1.104424779,0.290265487,NA,15.6,4.1,NA
2924,5,5,1.983038523,1.941715827,1.012389381,0.247787611,NA,14.3,3.5,NA
3024,5,5,2.061235588,2.019912892,0.884955752,0.212389381,NA,12.5,3,NA
3124,5,5,2.232627707,2.191305011,0.94159292,0.219469027,NA,13.3,3.1,NA
3216,5,5,2.396285014,2.354962318,0.948672566,0.219469027,NA,13.4,3.1,NA
3316,5,5,2.523532108,2.482209411,1.083185841,0.276106195,NA,15.3,3.9,NA
3424,5,5,2.65360901,2.612286314,0.884955752,0.212389381,NA,12.5,3,NA
3524,5,5,2.773215619,2.731892922,1.111504425,0.297345133,NA,15.7,4.2,NA
3615,5,5,2.927628882,2.886306186,1.125663717,0.276106195,NA,15.9,3.9,NA
3714,5,5,3.233719926,3.19239723,0.927433628,0.219469027,NA,13.1,3.1,NA
3815,5,5,3.406809931,3.365487234,0.884955752,0.212389381,NA,12.5,3,NA
3914,5,5,3.560940213,3.519617517,0.899115044,0.212389381,NA,12.7,3,NA
4014,5,5,3.789966116,3.74864342,0.785840708,0.17699115,NA,11.1,2.5,NA
4118,5,5,3.935041008,3.893718312,0.934513274,0.226548673,NA,13.2,3.2,NA
3133,5,6,-2.810886864,-2.802077217,0.001341463,NA,NA,0.022,NA,NA
499,5,6,-2.516209384,-2.507399737,0.0025,NA,NA,0.041,NA,NA
539,5,6,-2.302653106,-2.293843458,0.003231707,NA,NA,0.053,NA,NA
637,5,6,-2.099661449,-2.090851802,0.006097561,NA,NA,0.1,NA,NA
734,5,6,-2.057119982,-2.048310334,0.006097561,NA,NA,0.1,NA,NA
834,5,6,-1.792815789,-1.784006142,0.006097561,NA,NA,0.1,NA,NA
933,5,6,-1.612934242,-1.604124595,0.012195122,NA,NA,0.2,NA,NA
1034,5,6,-1.365042943,-1.356233296,0.012195122,NA,NA,0.2,NA,NA
1134,5,6,-1.200914001,-1.192104354,0.018292683,NA,NA,0.3,NA,NA
1234,5,6,-1.061970363,-1.053160715,0.039634146,NA,NA,0.65,NA,NA
1324,5,6,-0.955852512,-0.947042865,0.027439024,NA,NA,0.45,NA,NA
1424,5,6,-0.912650756,-0.903841109,0.018292683,NA,NA,0.3,NA,NA
1534,5,6,-0.72088401,-0.712074362,0.033536585,NA,NA,0.55,NA,NA
1634,5,6,-0.614954813,-0.606145166,0.06097561,NA,NA,1,NA,NA
1734,5,6,-0.486953104,-0.478143457,0.048780488,NA,NA,0.8,NA,NA
1834,5,6,-0.278207501,-0.269397854,0.073170732,NA,NA,1.2,NA,NA
1934,5,6,-0.143319923,-0.134510276,0.164634146,NA,NA,2.7,NA,NA
2034,5,6,-0.0313538,-0.022544152,0.213414634,NA,NA,3.5,NA,NA
2534,5,6,0.36632874,0.375138387,0.524390244,0.012195122,NA,8.6,0.2,NA
2634,5,6,0.392174332,0.400983979,0.615853659,0.018292683,NA,10.1,0.3,NA
2834,5,6,0.908897518,0.917707165,0.615853659,0.018292683,NA,10.1,0.3,NA
2934,5,6,0.983038523,0.99184817,0.682926829,0.030487805,NA,11.2,0.5,NA
