YYYY,MM,DD,Date,plant,leaf,ph_em,Ln,Lgn,L,Lg
1998,12,21,21/12/1998,5,5,-0.935388706,0.014230769,NA,0.222,NA
1998,12,23,23/12/1998,5,5,-0.896181971,0.012820513,NA,0.2,NA
1998,12,28,28/12/1998,5,5,-0.652596001,0.038461538,NA,0.6,NA
1999,1,8,08/01/1999,5,5,0.020873131,0.153846154,0.006410256,2.4,0.1
1999,1,11,11/01/1999,5,5,0.11875957,0.41025641,0.012820513,6.4,0.2
1999,1,14,14/01/1999,5,5,0.158574836,0.256410256,0.006410256,4,0.1
1999,1,18,18/01/1999,5,5,0.33530941,0.403846154,0.006410256,6.3,0.1
1999,1,20,20/01/1999,5,5,0.43293505,0.451923077,0.016025641,7.05,0.25
1999,1,22,22/01/1999,5,5,0.550816054,0.621794872,0.025641026,9.7,0.4
1999,1,25,25/01/1999,5,5,0.743198549,0.66025641,0.038461538,10.3,0.6
1999,1,27,27/01/1999,5,5,0.867512588,0.647435897,0.032051282,10.1,0.5
1999,1,29,29/01/1999,5,5,0.970701934,0.788461538,0.057692308,12.3,0.9
1999,2,1,01/02/1999,5,5,1.008170011,0.762820513,0.064102564,11.9,1
1999,2,3,03/02/1999,5,5,1.072935017,0.762820513,0.012820513,11.9,0.2
1999,2,5,05/02/1999,5,5,1.18264433,0.756410256,0.057692308,11.8,0.9
1999,2,8,08/02/1999,5,5,1.308610094,0.833333333,0.192307692,13,3
1999,2,11,11/02/1999,5,5,1.337211016,0.935897436,0.121794872,14.6,1.9
1999,2,15,15/02/1999,5,5,1.361117562,0.916666667,0.16025641,14.3,2.5
1999,2,18,18/02/1999,5,5,1.531766833,1.064102564,0.262820513,16.6,4.1
1999,2,22,22/02/1999,5,5,1.837335957,0.929487179,0.224358974,14.5,3.5
1999,2,24,24/02/1999,5,5,1.905665212,0.993589744,0.288461538,15.5,4.5
1999,2,26,26/02/1999,5,5,1.977645648,1.025641026,0.288461538,16,4.5
1999,3,1,01/03/1999,5,5,2.13568965,0.942307692,0.256410256,14.7,4
1999,3,3,03/03/1999,5,5,2.286431288,1.019230769,0.275641026,15.9,4.3
1999,3,5,05/03/1999,5,5,2.403703763,1.038461538,0.288461538,16.2,4.5
1999,3,8,08/03/1999,5,5,2.523671157,0.916666667,0.224358974,14.3,3.5
1999,3,10,10/03/1999,5,5,2.633815134,NA,0.288461538,NA,4.5
1999,3,12,12/03/1999,5,5,2.776124282,1.012820513,0.256410256,15.8,4
1999,3,15,15/03/1999,5,5,3.058308457,0.980769231,0.256410256,15.3,4
1999,3,17,17/03/1999,5,5,3.217830317,0.935897436,0.237179487,14.6,3.7
1999,3,19,19/03/1999,5,5,3.359878667,1.019230769,0.269230769,15.9,4.2
1999,3,22,22/03/1999,5,5,3.570864801,1.237179487,0.33974359,19.3,5.3
1999,4,19,19/04/1999,5,5,6.366887479,NA,0.256410256,NA,4
1999,4,21,21/04/1999,5,5,6.57596109,NA,0.256410256,NA,4
1999,4,23,23/04/1999,5,5,6.775819814,NA,0.262820513,NA,4.1
1998,12,3,03/12/1998,5,6,-2.67836683,0.000803011,NA,0.016,NA
1998,12,17,17/12/1998,5,6,-2.077573598,0.007528231,NA,0.15,NA
1998,12,21,21/12/1998,5,6,-1.890494009,0.003412798,NA,0.068,NA
1998,12,23,23/12/1998,5,6,-1.851287274,0.00250941,NA,0.05,NA
1998,12,28,28/12/1998,5,6,-1.607701304,0.007528231,NA,0.15,NA
1998,12,31,31/12/1998,5,6,-1.442007208,0.007528231,NA,0.15,NA
1999,1,4,04/01/1999,5,6,-1.213547562,0.007528231,NA,0.15,NA
1999,1,6,06/01/1999,5,6,-1.062197393,0.007528231,NA,0.15,NA
1999,1,8,08/01/1999,5,6,-0.934232172,0.012547051,NA,0.25,NA
1999,1,11,11/01/1999,5,6,-0.836345734,0.030112923,NA,0.6,NA
1999,1,14,14/01/1999,5,6,-0.796530468,0.017565872,NA,0.35,NA
1999,1,18,18/01/1999,5,6,-0.619795894,0.035131744,NA,0.7,NA
1999,1,20,20/01/1999,5,6,-0.522170254,0.045169385,NA,0.9,NA
1999,1,22,22/01/1999,5,6,-0.404289249,0.09033877,NA,1.8,NA
1999,2,11,11/02/1999,5,6,0.382105712,0.316185696,0.010037641,6.3,0.2
1999,2,22,22/02/1999,5,6,0.882230653,0.52195734,0.020075282,10.4,0.4
1999,2,24,24/02/1999,5,6,0.950559908,0.52195734,0.020075282,10.4,0.4
1999,2,26,26/02/1999,5,6,1.022540344,0.752823087,0.075282309,15,1.5
1999,3,1,01/03/1999,5,6,1.180584346,0.86825596,0.210790464,17.3,4.2
1999,3,3,03/03/1999,5,6,1.331325985,0.767879548,0.09033877,15.3,1.8
1999,3,5,05/03/1999,5,6,1.448598459,0.978670013,0.250941029,19.5,5
1999,3,8,08/03/1999,5,6,1.568565853,0.95859473,0.301129235,19.1,6
1999,3,10,10/03/1999,5,6,1.67870983,1.033877039,0.321204517,20.6,6.4
1999,3,12,12/03/1999,5,6,1.821018978,1.013801757,0.301129235,20.2,6
1999,3,15,15/03/1999,5,6,2.103203153,0.928481807,0.281053952,18.5,5.6
1999,3,17,17/03/1999,5,6,2.262725014,0.898368883,0.286072773,17.9,5.7
1999,3,19,19/03/1999,5,6,2.404773363,1.013801757,0.35131744,20.2,7
1999,3,22,22/03/1999,5,6,2.615759498,1.194479297,0.376411543,23.8,7.5
1999,3,24,24/03/1999,5,6,2.749549222,1.033877039,0.306148055,20.6,6.1
1999,3,26,26/03/1999,5,6,2.921154755,0.983688833,0.296110414,19.6,5.9
1999,3,29,29/03/1999,5,6,3.129185171,1.003764115,0.316185696,20,6.3
1999,3,31,31/03/1999,5,6,3.334259869,1.003764115,0.336260979,20,6.7
1999,4,2,02/04/1999,5,6,3.721806711,0.968632371,0.301129235,19.3,6
1999,4,6,06/04/1999,5,6,4.329641508,0.86825596,0.240903388,17.3,4.8
1999,4,8,08/04/1999,5,6,4.553145979,0.878293601,0.301129235,17.5,6
1999,4,14,14/04/1999,5,6,5.12116551,1.053952321,0.35131744,21,7
1999,4,16,16/04/1999,5,6,5.186712912,0.998745295,0.321204517,19.9,6.4
1999,4,19,19/04/1999,5,6,5.411782176,0.983688833,0.326223338,19.6,6.5
1999,4,21,21/04/1999,5,6,5.620855786,0.95357591,0.26097867,19,5.2
1999,4,23,23/04/1999,5,6,5.82071451,1.003764115,0.311166876,20,6.2
1998,12,3,03/12/1998,5,7,-3.6110555,0.000272639,NA,0.007,NA
1998,12,21,21/12/1998,5,7,-2.82318268,0.001246349,NA,0.032,NA
1999,1,4,04/01/1999,5,7,-2.146236232,0.003894839,NA,0.1,NA
1999,1,6,06/01/1999,5,7,-1.994886063,0.002375852,NA,0.061,NA
1999,1,8,08/01/1999,5,7,-1.866920843,0.003894839,NA,0.1,NA
1999,1,11,11/01/1999,5,7,-1.769034404,0.003894839,NA,0.1,NA
1999,1,14,14/01/1999,5,7,-1.729219138,0.003894839,NA,0.1,NA
1999,1,18,18/01/1999,5,7,-1.552484564,0.003894839,NA,0.1,NA
1999,1,20,20/01/1999,5,7,-1.454858924,0.005842259,NA,0.15,NA
1999,1,22,22/01/1999,5,7,-1.336977919,0.009737098,NA,0.25,NA
1999,1,25,25/01/1999,5,7,-1.144595424,0.011684518,NA,0.3,NA
1999,1,27,27/01/1999,5,7,-1.020281385,0.009737098,NA,0.25,NA
1999,1,29,29/01/1999,5,7,-0.91709204,0.015579357,NA,0.4,NA
1999,2,1,01/02/1999,5,7,-0.879623963,0.025316456,NA,0.65,NA
1999,2,3,03/02/1999,5,7,-0.814858956,0.011684518,NA,0.3,NA
1999,2,5,05/02/1999,5,7,-0.705149644,0.019474197,NA,0.5,NA
1999,2,8,08/02/1999,5,7,-0.57918388,0.050632911,NA,1.3,NA
1999,2,11,11/02/1999,5,7,-0.550582958,0.025316456,NA,0.65,NA
1999,2,15,15/02/1999,5,7,-0.526676412,0.046738072,NA,1.2,NA
1999,3,8,08/03/1999,5,7,0.635877183,0.549172347,0.023369036,14.1,0.6
1999,3,10,10/03/1999,5,7,0.74602116,0.592015579,0.038948393,15.2,1
1999,3,12,12/03/1999,5,7,0.888330308,0.693281402,0.05842259,17.8,1.5
1999,3,15,15/03/1999,5,7,1.170514483,0.732229796,0.140214216,18.8,3.6
1999,3,17,17/03/1999,5,7,1.330036344,0.841285297,0.23369036,21.6,6
1999,3,19,19/03/1999,5,7,1.472084693,0.969814995,0.331061344,24.9,8.5
1999,3,22,22/03/1999,5,7,1.683070827,1.051606621,0.303797468,27,7.8
1999,3,24,24/03/1999,5,7,1.816860552,1.012658228,0.327166504,26,8.4
1999,3,26,26/03/1999,5,7,1.988466085,1.047711782,0.416747809,26.9,10.7
1999,3,29,29/03/1999,5,7,2.196496501,0.981499513,0.35053554,25.2,9
1999,3,31,31/03/1999,5,7,2.401571198,1.11781889,0.436222006,28.7,11.2
1999,4,2,02/04/1999,5,7,2.789118041,1.024342746,0.362220058,26.3,9.3
1999,4,6,06/04/1999,5,7,3.396952838,0.899707887,0.311587147,23.1,8
1999,4,8,08/04/1999,5,7,3.620457309,0.993184031,0.35053554,25.5,9
1999,4,14,14/04/1999,5,7,4.18847684,1.078870497,0.40895813,27.7,10.5
1999,4,16,16/04/1999,5,7,4.254024242,1.039922103,0.377799416,26.7,9.7
1999,4,19,19/04/1999,5,7,4.479093506,0.969814995,0.327166504,24.9,8.4
1999,4,21,21/04/1999,5,7,4.688167116,0.993184031,0.35053554,25.5,9
1999,4,23,23/04/1999,5,7,4.88802584,1.008763389,0.35443038,25.9,9.1
1999,4,26,26/04/1999,5,7,5.165515639,NA,0.311587147,NA,8
1999,4,28,28/04/1999,5,7,5.407884548,1.207400195,0.506329114,31,13
1999,4,30,30/04/1999,5,7,5.645993745,0.977604674,0.346640701,25.1,8.9
1999,5,3,03/05/1999,5,7,6.094393614,1.012658228,0.389483934,26,10
1999,5,5,05/05/1999,5,7,6.361016801,0.985394352,0.370009737,25.3,9.5
1999,5,7,07/05/1999,5,7,6.655458513,1.129503408,0.447906524,29,11.5
1999,5,10,10/05/1999,5,7,7.065173244,1.082765336,0.381694255,27.8,9.8
1998,12,21,21/12/1998,5,8,-3.803724992,0.000534591,NA,0.017,NA
1999,1,22,22/01/1999,5,8,-2.317520232,0.003144654,NA,0.1,NA
1999,1,25,25/01/1999,5,8,-2.125137737,0.001572327,NA,0.05,NA
1999,1,27,27/01/1999,5,8,-2.000823698,0.003144654,NA,0.1,NA
1999,1,29,29/01/1999,5,8,-1.897634353,0.003144654,NA,0.1,NA
1999,2,11,11/02/1999,5,8,-1.53112527,0.006289308,NA,0.2,NA
1999,2,24,24/02/1999,5,8,-0.962671075,0.01572327,NA,0.5,NA
1999,3,19,19/03/1999,5,8,0.49154238,0.477987421,0.025157233,15.2,0.8
1999,3,24,24/03/1999,5,8,0.836318239,0.647798742,0.072327044,20.6,2.3
1999,3,26,26/03/1999,5,8,1.007923772,0.811320755,0.194968553,25.8,6.2
1999,3,29,29/03/1999,5,8,1.215954188,0.911949686,0.34591195,29,11
1999,3,31,31/03/1999,5,8,1.421028886,1.128930818,0.493710692,35.9,15.7
1999,4,2,02/04/1999,5,8,1.808575728,1.006289308,0.36163522,32,11.5
1999,4,6,06/04/1999,5,8,2.416410525,0.927672956,0.371069182,29.5,11.8
1999,4,8,08/04/1999,5,8,2.639914996,1.003144654,0.36163522,31.9,11.5
1999,4,14,14/04/1999,5,8,3.207934527,1.053459119,0.393081761,33.5,12.5
1999,4,16,16/04/1999,5,8,3.27348193,1.034591195,0.393081761,32.9,12.5
1999,4,19,19/04/1999,5,8,3.498551193,1.025157233,0.386792453,32.6,12.3
1999,4,21,21/04/1999,5,8,3.707624804,0.943396226,0.317610063,30,10.1
1999,4,23,23/04/1999,5,8,3.907483528,0.977987421,0.377358491,31.1,12
1999,4,26,26/04/1999,5,8,4.184973326,0.921383648,0.355345912,29.3,11.3
1999,4,28,28/04/1999,5,8,4.427342235,1.169811321,0.506289308,37.2,16.1
1999,4,30,30/04/1999,5,8,4.665451433,0.974842767,0.36163522,31,11.5
1999,5,3,03/05/1999,5,8,5.113851301,1.031446541,0.389937107,32.8,12.4
1999,5,5,05/05/1999,5,8,5.380474488,1.01572327,0.374213836,32.3,11.9
1999,5,7,07/05/1999,5,8,5.674916201,1.132075472,0.377358491,36,12
1999,5,10,10/05/1999,5,8,6.084630931,1.025157233,0.377358491,32.6,12
1999,5,12,12/05/1999,5,8,6.346385876,0.962264151,0.377358491,30.6,12
1998,12,21,21/12/1998,5,9,-4.776665272,0.000253968,NA,0.01,NA
1999,3,12,12/03/1999,5,9,-1.065152284,0.02031746,NA,0.8,NA
1999,3,29,29/03/1999,5,9,0.243013909,0.563809524,0.068571429,22.2,2.7
1999,3,31,31/03/1999,5,9,0.448088606,0.685714286,0.071111111,27,2.8
1999,4,2,02/04/1999,5,9,0.835635449,0.673015873,0.063492063,26.5,2.5
1999,4,6,06/04/1999,5,9,1.443470246,0.947301587,0.304761905,37.3,12
1999,4,8,08/04/1999,5,9,1.666974717,0.932063492,0.322539683,36.7,12.7
1999,4,14,14/04/1999,5,9,2.234994248,1.015873016,0.368253968,40,14.5
1999,4,16,16/04/1999,5,9,2.30054165,1.038730159,0.368253968,40.9,14.5
1999,4,19,19/04/1999,5,9,2.525610913,1.026031746,0.365714286,40.4,14.4
1999,4,21,21/04/1999,5,9,2.734684524,0.985396825,0.347936508,38.8,13.7
1999,4,23,23/04/1999,5,9,2.934543248,0.995555556,0.360634921,39.2,14.2
1999,4,26,26/04/1999,5,9,3.212033046,0.965079365,0.345396825,38,13.6
1999,4,28,28/04/1999,5,9,3.454401956,1.107301587,0.446984127,43.6,17.6
1999,4,30,30/04/1999,5,9,3.692511153,0.98031746,0.353015873,38.6,13.9
1999,5,3,03/05/1999,5,9,4.140911022,1.048888889,0.380952381,41.3,15
1999,5,5,05/05/1999,5,9,4.407534208,1.000634921,0.34031746,39.4,13.4
1999,5,7,07/05/1999,5,9,4.701975921,1.043809524,0.368253968,41.1,14.5
1999,5,10,10/05/1999,5,9,5.111690652,1.003174603,0.355555556,39.5,14
1999,5,12,12/05/1999,5,9,5.373445597,1.028571429,0.368253968,40.5,14.5
1999,3,29,29/03/1999,5,10,-0.74578203,0.119565217,NA,5.5,NA
1999,4,2,02/04/1999,5,10,-0.15316049,0.195652174,0.010869565,9,0.5
1999,4,6,06/04/1999,5,10,0.454674307,0.458695652,0.032608696,21.1,1.5
1999,4,8,08/04/1999,5,10,0.678178778,0.684782609,0.130434783,31.5,6
1999,4,14,14/04/1999,5,10,1.246198309,0.826086957,0.195652174,38,9
1999,4,16,16/04/1999,5,10,1.311745712,0.906521739,0.267391304,41.7,12.3
1999,4,19,19/04/1999,5,10,1.536814975,0.960869565,0.291304348,44.2,13.4
1999,4,21,21/04/1999,5,10,1.745888585,0.904347826,0.339130435,41.6,15.6
1999,4,23,23/04/1999,5,10,1.945747309,0.989130435,0.358695652,45.5,16.5
1999,4,26,26/04/1999,5,10,2.223237108,1.015217391,0.37173913,46.7,17.1
1999,4,28,28/04/1999,5,10,2.465606017,0.882608696,0.256521739,40.6,11.8
1999,4,30,30/04/1999,5,10,2.703715214,1.004347826,0.369565217,46.2,17
1999,5,3,03/05/1999,5,10,3.152115083,0.976086957,0.356521739,44.9,16.4
1999,5,5,05/05/1999,5,10,3.41873827,1.02173913,0.369565217,47,17
1999,5,7,07/05/1999,5,10,3.713179983,0.973913043,0.358695652,44.8,16.5
1999,5,10,10/05/1999,5,10,4.122894713,0.973913043,0.358695652,44.8,16.5
1999,5,12,12/05/1999,5,10,4.384649658,1.023913043,0.376086957,47.1,17.3
1999,3,29,29/03/1999,5,11,-1.609476145,0.021040327,NA,0.9,NA
1999,4,2,02/04/1999,5,11,-1.016854604,0.023378141,NA,1,NA
1999,4,14,14/04/1999,5,11,0.382504195,0.313267095,0.032729398,13.4,1.4
1999,4,16,16/04/1999,5,11,0.448051597,0.385739334,0.046756283,16.5,2
1999,4,19,19/04/1999,5,11,0.67312086,0.42314436,0.042080655,18.1,1.8
1999,4,21,21/04/1999,5,11,0.882194471,0.495616598,0.063120982,21.2,2.7
1999,4,23,23/04/1999,5,11,1.082053195,0.729398013,0.156633548,31.2,6.7
1999,4,26,26/04/1999,5,11,1.359542993,0.724722385,0.140268849,31,6
1999,4,30,30/04/1999,5,11,1.8400211,0.953828171,0.402104033,40.8,17.2
1999,5,3,03/05/1999,5,11,2.288420968,0.734073641,0.289888954,31.4,12.4
1999,5,5,05/05/1999,5,11,2.555044155,1.059029807,0.439509059,45.3,18.8
1999,5,7,07/05/1999,5,11,2.849485868,0.748100526,0.32729398,32,14
1999,5,10,10/05/1999,5,11,3.259200599,0.935125658,0.38340152,40,16.4
1999,5,12,12/05/1999,5,11,3.520955543,1.061367621,0.4628872,45.4,19.8
1998,12,14,14/12/1998,6,3,0.680949396,0.540322581,0.016129032,6.7,0.2
1998,12,17,17/12/1998,6,3,0.877852402,0.822580645,0.048387097,10.2,0.6
1998,12,21,21/12/1998,6,3,1.06493199,0.564516129,0.080645161,7,1
1998,12,23,23/12/1998,6,3,1.104138725,0.766129032,0.040322581,9.5,0.5
1998,12,28,28/12/1998,6,3,1.347724695,0.798387097,0.193548387,9.9,2.4
1998,12,31,31/12/1998,6,3,1.513418792,0.935483871,0.25,11.6,3.1
1999,1,4,04/01/1999,6,3,1.741878438,1.258064516,0.379032258,15.6,4.7
1999,1,6,06/01/1999,6,3,1.893228607,1.233870968,0.35483871,15.3,4.4
1999,1,8,08/01/1999,6,3,2.021193827,0.967741935,0.290322581,12,3.6
1999,1,11,11/01/1999,6,3,2.119080266,1.149193548,0.314516129,14.25,3.9
1999,1,14,14/01/1999,6,3,2.158895532,0.959677419,0.241935484,11.9,3
1999,1,18,18/01/1999,6,3,2.335630106,1.024193548,0.266129032,12.7,3.3
1999,1,20,20/01/1999,6,3,2.433255746,1.209677419,0.338709677,15,4.2
1999,1,22,22/01/1999,6,3,2.55113675,1.072580645,0.282258065,13.3,3.5
1999,1,25,25/01/1999,6,3,2.743519245,1.048387097,0.274193548,13,3.4
1999,1,27,27/01/1999,6,3,2.867833284,1.040322581,0.274193548,12.9,3.4
1999,1,29,29/01/1999,6,3,2.97102263,0.991935484,0.241935484,12.3,3
1999,2,1,01/02/1999,6,3,3.008490707,1.129032258,0.314516129,14,3.9
1998,11,20,20/11/1998,6,4,-1.053813142,0.014925373,NA,0.2,NA
1998,11,27,27/11/1998,6,4,-0.910808531,0.01,NA,0.134,NA
1998,12,7,07/12/1998,6,4,-0.643142149,0.014925373,NA,0.2,NA
1998,12,10,10/12/1998,6,4,-0.562294558,0.026119403,NA,0.35,NA
1998,12,17,17/12/1998,6,4,-0.093900123,0.111940299,0.007462687,1.5,0.1
1998,12,21,21/12/1998,6,4,0.093179465,0.253731343,0.007462687,3.4,0.1
1998,12,23,23/12/1998,6,4,0.1323862,0.104477612,0.007462687,1.4,0.1
1998,12,28,28/12/1998,6,4,0.37597217,0.305970149,0.014925373,4.1,0.2
1998,12,31,31/12/1998,6,4,0.541666267,0.432835821,0.014925373,5.8,0.2
1999,1,4,04/01/1999,6,4,0.770125913,0.626865672,0.029850746,8.4,0.4
1999,1,6,06/01/1999,6,4,0.921476082,0.805970149,0.029850746,10.8,0.4
1999,1,8,08/01/1999,6,4,1.049441302,0.895522388,0.134328358,12,1.8
1999,1,11,11/01/1999,6,4,1.147327741,0.850746269,0.044776119,11.4,0.6
1999,1,14,14/01/1999,6,4,1.187143006,0.880597015,0.149253731,11.8,2
1999,1,18,18/01/1999,6,4,1.363877581,0.992537313,0.208955224,13.3,2.8
1999,1,20,20/01/1999,6,4,1.461503221,1.194029851,0.291044776,16,3.9
1999,1,22,22/01/1999,6,4,1.579384225,1.111940299,0.305970149,14.9,4.1
1999,1,25,25/01/1999,6,4,1.77176672,1.052238806,0.291044776,14.1,3.9
1999,1,27,27/01/1999,6,4,1.896080759,1.074626866,0.276119403,14.4,3.7
1999,1,29,29/01/1999,6,4,1.999270105,1.059701493,0.276119403,14.2,3.7
1999,2,1,01/02/1999,6,4,2.036738182,1.231343284,0.335820896,16.5,4.5
1998,12,14,14/12/1998,6,5,-1.3193713,0.009615385,NA,0.15,NA
1998,12,17,17/12/1998,6,5,-1.122468294,0.012820513,NA,0.2,NA
1998,12,21,21/12/1998,6,5,-0.935388706,0.016025641,NA,0.25,NA
1998,12,23,23/12/1998,6,5,-0.896181971,0.009615385,NA,0.15,NA
1998,12,28,28/12/1998,6,5,-0.652596001,0.03525641,NA,0.55,NA
1999,1,8,08/01/1999,6,5,0.020873131,0.333333333,0.012820513,5.2,0.2
1999,1,14,14/01/1999,6,5,0.158574836,0.362179487,0.009615385,5.65,0.15
1999,1,18,18/01/1999,6,5,0.33530941,0.371794872,0.012820513,5.8,0.2
1999,1,20,20/01/1999,6,5,0.43293505,0.477564103,0.016025641,7.45,0.25
1999,1,22,22/01/1999,6,5,0.550816054,0.599358974,0.028846154,9.35,0.45
1999,1,25,25/01/1999,6,5,0.743198549,0.493589744,0.012820513,7.7,0.2
1999,1,27,27/01/1999,6,5,0.867512588,0.705128205,0.025641026,11,0.4
1999,1,29,29/01/1999,6,5,0.970701934,0.756410256,0.038461538,11.8,0.6
1999,2,1,01/02/1999,6,5,1.008170011,0.961538462,0.064102564,15,1
1998,12,21,21/12/1998,6,6,-1.890494009,0.007528231,NA,0.15,NA
1998,12,23,23/12/1998,6,6,-1.851287274,0.00250941,NA,0.05,NA
1998,12,28,28/12/1998,6,6,-1.607701304,0.005018821,NA,0.1,NA
1998,12,31,31/12/1998,6,6,-1.442007208,0.007528231,NA,0.15,NA
1999,1,4,04/01/1999,6,6,-1.213547562,0.007528231,NA,0.15,NA
1999,1,6,06/01/1999,6,6,-1.062197393,0.004918444,NA,0.098,NA
1999,1,8,08/01/1999,6,6,-0.934232172,0.025094103,NA,0.5,NA
1999,1,11,11/01/1999,6,6,-0.836345734,0.020075282,NA,0.4,NA
1999,1,14,14/01/1999,6,6,-0.796530468,0.030112923,NA,0.6,NA
1999,1,18,18/01/1999,6,6,-0.619795894,0.030112923,NA,0.6,NA
1999,1,20,20/01/1999,6,6,-0.522170254,0.045169385,NA,0.9,NA
1999,1,22,22/01/1999,6,6,-0.404289249,0.09033877,NA,1.8,NA
1999,1,4,04/01/1999,6,7,-2.146236232,0.003894839,NA,0.1,NA
1999,1,6,06/01/1999,6,7,-1.994886063,0.002687439,NA,0.069,NA
1999,1,8,08/01/1999,6,7,-1.866920843,0.005842259,NA,0.15,NA
1999,1,11,11/01/1999,6,7,-1.769034404,0.003894839,NA,0.1,NA
1999,1,14,14/01/1999,6,7,-1.729219138,0.003894839,NA,0.1,NA
1999,1,18,18/01/1999,6,7,-1.552484564,0.005842259,NA,0.15,NA
1999,1,20,20/01/1999,6,7,-1.454858924,0.007789679,NA,0.2,NA
1999,1,22,22/01/1999,6,7,-1.336977919,0.009737098,NA,0.25,NA
1999,1,25,25/01/1999,6,7,-1.144595424,0.007789679,NA,0.2,NA
1999,1,27,27/01/1999,6,7,-1.020281385,0.011684518,NA,0.3,NA
1999,1,29,29/01/1999,6,7,-0.91709204,0.015579357,NA,0.4,NA
1999,2,1,01/02/1999,6,7,-0.879623963,0.019474197,NA,0.5,NA
1999,1,22,22/01/1999,6,8,-2.317520232,0.003144654,NA,0.1,NA
1999,1,25,25/01/1999,6,8,-2.125137737,0.003144654,NA,0.1,NA
1999,1,27,27/01/1999,6,8,-2.000823698,0.003144654,NA,0.1,NA
1999,1,29,29/01/1999,6,8,-1.897634353,0.003144654,NA,0.1,NA
1998,12,7,07/12/1998,7,3,0.328610376,NA,0.02983871,NA,0.37
1998,12,14,14/12/1998,7,3,0.680949396,0.516129032,0.016129032,6.4,0.2
1998,12,17,17/12/1998,7,3,0.877852402,0.725806452,0.048387097,9,0.6
1998,12,21,21/12/1998,7,3,1.06493199,0.709677419,0.048387097,8.8,0.6
1998,12,23,23/12/1998,7,3,1.104138725,0.951612903,0.120967742,11.8,1.5
1998,12,28,28/12/1998,7,3,1.347724695,1.161290323,0.153225806,14.4,1.9
1998,12,31,31/12/1998,7,3,1.513418792,1.008064516,0.201612903,12.5,2.5
1999,1,4,04/01/1999,7,3,1.741878438,0.967741935,0.282258065,12,3.5
1999,1,6,06/01/1999,7,3,1.893228607,0.919354839,0.225806452,11.4,2.8
1999,1,8,08/01/1999,7,3,2.021193827,1.165322581,0.322580645,14.45,4
1999,1,11,11/01/1999,7,3,2.119080266,0.951612903,0.25,11.8,3.1
1999,1,14,14/01/1999,7,3,2.158895532,1.040322581,0.25,12.9,3.1
1999,1,18,18/01/1999,7,3,2.335630106,1.064516129,0.266129032,13.2,3.3
1999,1,20,20/01/1999,7,3,2.433255746,1.080645161,0.25,13.4,3.1
1999,1,22,22/01/1999,7,3,2.55113675,1.080645161,0.306451613,13.4,3.8
1999,1,25,25/01/1999,7,3,2.743519245,0.983870968,0.266129032,12.2,3.3
1999,1,27,27/01/1999,7,3,2.867833284,1.112903226,0.306451613,13.8,3.8
1999,1,29,29/01/1999,7,3,2.97102263,1.120967742,0.282258065,13.9,3.5
1999,2,1,01/02/1999,7,3,3.008490707,0.879032258,0.233870968,10.9,2.9
1998,11,27,27/11/1998,7,4,-0.910808531,0.007462687,NA,0.1,NA
1998,12,3,03/12/1998,7,4,-0.694693356,0.029850746,NA,0.4,NA
1998,12,10,10/12/1998,7,4,-0.562294558,0.037313433,NA,0.5,NA
1998,12,17,17/12/1998,7,4,-0.093900123,0.134328358,0.007462687,1.8,0.1
1998,12,21,21/12/1998,7,4,0.093179465,0.130597015,0.003731343,1.75,0.05
1998,12,23,23/12/1998,7,4,0.1323862,0.354477612,0.01119403,4.75,0.15
1998,12,28,28/12/1998,7,4,0.37597217,0.343283582,0.014925373,4.6,0.2
1998,12,31,31/12/1998,7,4,0.541666267,0.350746269,0.007462687,4.7,0.1
1999,1,4,04/01/1999,7,4,0.770125913,0.694029851,0.037313433,9.3,0.5
1999,1,6,06/01/1999,7,4,0.921476082,0.708955224,0.052238806,9.5,0.7
1999,1,8,08/01/1999,7,4,1.049441302,0.858208955,0.044776119,11.5,0.6
1999,1,11,11/01/1999,7,4,1.147327741,0.813432836,0.074626866,10.9,1
1999,1,14,14/01/1999,7,4,1.187143006,1.02238806,0.223880597,13.7,3
1999,1,18,18/01/1999,7,4,1.363877581,0.97761194,0.171641791,13.1,2.3
1999,1,20,20/01/1999,7,4,1.461503221,1.074626866,0.253731343,14.4,3.4
1999,1,22,22/01/1999,7,4,1.579384225,1.126865672,0.305970149,15.1,4.1
1999,1,25,25/01/1999,7,4,1.77176672,1.104477612,0.305970149,14.8,4.1
1999,1,27,27/01/1999,7,4,1.896080759,1.104477612,0.298507463,14.8,4
1999,1,29,29/01/1999,7,4,1.999270105,1.208955224,0.328358209,16.2,4.4
1999,2,1,01/02/1999,7,4,2.036738182,0.776119403,0.201492537,10.4,2.7
1998,12,3,03/12/1998,7,5,-1.723261527,0.0025,NA,0.039,NA
1998,12,14,14/12/1998,7,5,-1.3193713,0.012820513,NA,0.2,NA
1998,12,17,17/12/1998,7,5,-1.122468294,0.012820513,NA,0.2,NA
1998,12,21,21/12/1998,7,5,-0.935388706,0.012820513,NA,0.2,NA
1998,12,23,23/12/1998,7,5,-0.896181971,0.032051282,NA,0.5,NA
1998,12,28,28/12/1998,7,5,-0.652596001,0.025641026,NA,0.4,NA
1999,1,8,08/01/1999,7,5,0.020873131,0.195512821,0.009615385,3.05,0.15
1999,1,14,14/01/1999,7,5,0.158574836,0.448717949,0.012820513,7,0.2
1999,1,18,18/01/1999,7,5,0.33530941,0.41025641,0.012820513,6.4,0.2
