t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
29,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.33927,NA,NA,NA,0.28627,NA,0.00000,13.07200,NA,NA,NA,NA,108000.00000,NA,NA,NA,NA,114.67575,NA,NA,NA,0.00000,2667.03890,NA,NA,NA
29,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.18502,NA,NA,NA,NA,NA,NA,NA,NA,NA,19963.49521,NA,NA
29,1,MS,roots,0.35004,8.35601,0.02478,0.03304,0.01376,36.82472,0.56802,0.01017,NA,0.47881,0.38034,NA,NA,0.68393,9.06596,0.44989,NA,0.00000,NA,NA,732.88069,1.49706,68.36123,0.95803,NA,6.62462,0.55186,0.53752,264.92937,NA,0.00000,0.00000,0.00346,NA,NA,97.45281,36.26385,1.54308
30,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.35628,NA,NA,NA,0.28934,NA,0.00000,13.11365,NA,NA,NA,NA,111600.00000,NA,NA,NA,NA,114.96376,NA,NA,NA,0.00000,2674.78382,NA,NA,NA
30,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.48098,NA,NA,NA,NA,NA,NA,NA,NA,NA,20009.38138,NA,NA
30,1,MS,roots,0.73176,9.49702,0.06117,0.10692,0.04108,40.83059,1.35492,0.01018,NA,0.22043,0.15703,NA,NA,0.28729,18.95248,0.20633,NA,0.00000,NA,NA,732.04090,1.55775,70.60223,0.39554,NA,5.05307,0.50908,0.53957,264.97672,NA,0.00000,0.00000,0.01121,NA,NA,35.41850,75.80991,0.66475
31,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.37612,NA,NA,NA,0.29035,NA,0.00000,13.16224,NA,NA,NA,NA,115200.00000,NA,NA,NA,NA,115.25373,NA,NA,NA,0.00000,2682.55570,NA,NA,NA
31,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.26563,NA,NA,NA,NA,NA,NA,NA,NA,NA,20184.62949,NA,NA
31,1,MS,roots,0.73176,10.79946,0.06565,0.10706,0.03790,44.82704,0.86969,0.01018,NA,0.42776,0.32309,NA,NA,0.57339,18.95248,0.40039,NA,0.00000,NA,NA,732.41103,1.61080,73.02004,0.81384,NA,5.42320,0.46965,0.53957,265.32933,NA,0.00000,0.00000,0.01121,NA,NA,67.34320,75.80991,1.32424
32,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.40118,NA,NA,NA,0.29024,NA,0.00000,13.22358,NA,NA,NA,NA,118800.00000,NA,NA,NA,NA,115.54439,NA,NA,NA,0.00000,2690.36003,NA,NA,NA
32,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.10449,NA,NA,NA,NA,NA,NA,NA,NA,NA,20553.01411,NA,NA
32,1,MS,roots,0.77175,13.54502,0.06030,0.12206,0.03944,53.68843,4.36635,0.01019,NA,0.11619,0.07944,NA,NA,0.14174,19.98837,0.10832,NA,0.00000,NA,NA,732.12592,1.70607,77.73108,0.20011,NA,4.36635,0.42836,0.54173,265.13416,NA,0.00000,0.00000,0.01279,NA,NA,13.54502,79.95349,0.33737
33,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.42944,NA,NA,NA,0.28708,NA,0.00000,13.29276,NA,NA,NA,NA,122400.00000,NA,NA,NA,NA,115.83317,NA,NA,NA,0.00000,2698.20288,NA,NA,NA
33,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.57944,NA,NA,NA,NA,NA,NA,NA,NA,NA,21094.97704,NA,NA
33,1,MS,roots,0.77175,15.54213,0.05713,0.12216,0.03597,58.81564,1.35374,0.01019,NA,0.41120,0.30048,NA,NA,0.52064,19.98837,0.38336,NA,0.00000,NA,NA,731.89632,1.74349,80.72988,0.75687,NA,4.13674,0.39070,0.54173,265.36758,NA,0.00000,0.00000,0.01279,NA,NA,47.49338,79.95349,1.23231
34,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.46165,NA,NA,NA,0.28426,NA,0.00000,13.37162,NA,NA,NA,NA,126000.00000,NA,NA,NA,NA,116.11939,NA,NA,NA,0.00000,2706.09005,NA,NA,NA
34,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.58670,NA,NA,NA,NA,NA,NA,NA,NA,NA,21807.29801,NA,NA
34,1,MS,roots,0.69066,10.69190,0.05684,0.12768,0.03418,63.03295,3.93382,0.01020,NA,0.10768,0.07346,NA,NA,0.12838,17.88805,0.10003,NA,0.00000,NA,NA,732.38405,1.76722,83.13048,0.18504,NA,3.93382,0.35483,0.54366,265.08440,NA,0.00000,0.00000,0.01338,NA,NA,10.69190,71.55220,0.30951
35,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.49421,NA,NA,NA,0.27855,NA,0.00000,13.45134,NA,NA,NA,NA,129600.00000,NA,NA,NA,NA,116.40080,NA,NA,NA,0.00000,2714.02395,NA,NA,NA
35,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.19971,NA,NA,NA,NA,NA,NA,NA,NA,NA,22609.83931,NA,NA
35,1,MS,roots,0.69066,18.98936,0.05218,0.12780,0.03104,67.90116,1.48353,0.01020,NA,0.46019,0.33662,NA,NA,0.57305,17.88805,0.42751,NA,0.00000,NA,NA,732.06125,1.78215,86.06163,0.84791,NA,3.61102,0.32226,0.54366,265.34200,NA,0.00000,0.00000,0.01338,NA,NA,46.22148,71.55220,1.36987
36,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.52716,NA,NA,NA,0.27249,NA,0.00000,13.53202,NA,NA,NA,NA,133200.00000,NA,NA,NA,NA,116.67625,NA,NA,NA,0.00000,2722.00573,NA,NA,NA
36,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.20231,NA,NA,NA,NA,NA,NA,NA,NA,NA,23449.69491,NA,NA
36,1,MS,roots,0.79331,5.39436,0.04989,0.12941,0.02856,74.45508,3.40398,0.01021,NA,0.06447,0.04371,NA,NA,0.07507,20.54665,0.05965,NA,0.00000,NA,NA,732.64752,1.79904,89.34085,0.11009,NA,3.40398,0.29228,0.54588,264.89967,NA,0.00000,0.00000,0.01357,NA,NA,5.39436,82.18658,0.18325
37,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.55879,NA,NA,NA,0.26701,NA,0.00000,13.60944,NA,NA,NA,NA,136800.00000,NA,NA,NA,NA,116.94590,NA,NA,NA,0.00000,2730.03394,NA,NA,NA
37,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.64353,NA,NA,NA,NA,NA,NA,NA,NA,NA,24294.01707,NA,NA
37,1,MS,roots,0.79331,22.90398,0.04482,0.12954,0.02590,77.75184,1.61855,0.01021,NA,0.49253,0.35990,NA,NA,0.60332,20.54665,0.45569,NA,0.00000,NA,NA,732.30145,1.79457,91.46742,0.90655,NA,3.05791,0.26509,0.54588,265.15427,NA,0.00000,0.00000,0.01357,NA,NA,43.27236,82.18658,1.45574
38,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.58819,NA,NA,NA,0.26286,NA,0.00000,13.68143,NA,NA,NA,NA,140400.00000,NA,NA,NA,NA,117.21066,NA,NA,NA,0.00000,2738.10648,NA,NA,NA
38,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.46622,NA,NA,NA,NA,NA,NA,NA,NA,NA,25059.55385,NA,NA
38,1,MS,roots,0.79089,5.40254,0.04274,0.12903,0.02345,79.70349,2.92266,0.01022,NA,0.06850,0.04667,NA,NA,0.07917,20.48396,0.06312,NA,0.00000,NA,NA,732.95709,1.77826,92.55568,0.11755,NA,2.92266,0.24048,0.54810,264.67769,NA,0.00000,0.00000,0.01354,NA,NA,5.40254,81.93583,0.19435
39,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.61567,NA,NA,NA,0.25997,NA,0.00000,13.74871,NA,NA,NA,NA,144000.00000,NA,NA,NA,NA,117.47199,NA,NA,NA,0.00000,2746.22001,NA,NA,NA
39,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.53085,NA,NA,NA,NA,NA,NA,NA,NA,NA,25730.31914,NA,NA
39,1,MS,roots,0.79089,22.72392,0.04007,0.12915,0.02127,77.30558,1.41985,0.01022,NA,0.49131,0.36108,NA,NA,0.60052,20.48396,0.45273,NA,0.00000,NA,NA,732.77429,1.74146,92.09784,0.90953,NA,2.73987,0.21815,0.54810,264.93390,NA,0.00000,0.00000,0.01354,NA,NA,43.85015,81.93583,1.45292
40,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.64084,NA,NA,NA,0.25837,NA,0.00000,13.81034,NA,NA,NA,NA,147600.00000,NA,NA,NA,NA,117.73103,NA,NA,NA,0.00000,2754.37165,NA,NA,NA
40,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.70939,NA,NA,NA,NA,NA,NA,NA,NA,NA,26282.69830,NA,NA
40,1,MS,roots,0.73788,8.92364,0.03641,0.12421,0.01865,73.51163,2.58504,0.01023,NA,0.10261,0.07072,NA,NA,0.11951,19.11097,0.09419,NA,0.00000,NA,NA,733.35735,1.69450,90.57395,0.17813,NA,2.58504,0.19861,0.55016,264.55809,NA,0.00000,0.00000,0.01304,NA,NA,8.92364,76.44386,0.29283
41,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.66440,NA,NA,NA,0.25777,NA,0.00000,13.86801,NA,NA,NA,NA,151200.00000,NA,NA,NA,NA,117.98906,NA,NA,NA,0.00000,2762.55856,NA,NA,NA
41,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.86966,NA,NA,NA,NA,NA,NA,NA,NA,NA,26731.61226,NA,NA
41,1,MS,roots,0.73788,18.90550,0.03694,0.12433,0.01698,67.62280,1.06532,0.01023,NA,0.44981,0.33358,NA,NA,0.55544,19.11097,0.41293,NA,0.00000,NA,NA,733.39469,1.64125,88.29958,0.84025,NA,2.62239,0.18082,0.55016,264.80715,NA,0.00000,0.00000,0.01304,NA,NA,46.53778,76.44386,1.33883
42,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.68539,NA,NA,NA,0.25857,NA,0.00000,13.91940,NA,NA,NA,NA,154800.00000,NA,NA,NA,NA,118.24706,NA,NA,NA,0.00000,2770.77774,NA,NA,NA
42,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.91164,NA,NA,NA,NA,NA,NA,NA,NA,NA,27019.08320,NA,NA
42,1,MS,roots,0.64091,15.38962,0.02793,0.10699,0.01349,61.72088,2.30276,0.01024,NA,0.14527,0.10177,NA,NA,0.17290,16.59956,0.13293,NA,0.00000,NA,NA,733.71597,1.58858,85.51693,0.25635,NA,2.30276,0.16677,0.55196,264.60801,NA,0.00000,0.00000,0.01123,NA,NA,15.38962,66.39825,0.41995
43,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.70426,NA,NA,NA,0.26058,NA,0.00000,13.96560,NA,NA,NA,NA,158400.00000,NA,NA,NA,NA,118.50661,NA,NA,NA,0.00000,2779.02578,NA,NA,NA
43,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.63491,NA,NA,NA,NA,NA,NA,NA,NA,NA,27152.96325,NA,NA
43,1,MS,roots,0.64091,13.22957,0.03214,0.10709,0.01244,52.04239,0.68102,0.01024,NA,0.37633,0.28245,NA,NA,0.47835,16.59956,0.34435,NA,0.00000,NA,NA,734.06315,1.50761,80.79971,0.71147,NA,2.64993,0.15383,0.55196,264.84289,NA,0.00000,0.00000,0.01123,NA,NA,51.47800,66.39825,1.13713
44,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.72175,NA,NA,NA,0.26329,NA,0.00000,14.00841,NA,NA,NA,NA,162000.00000,NA,NA,NA,NA,118.76848,NA,NA,NA,0.00000,2787.29998,NA,NA,NA
44,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.11533,NA,NA,NA,NA,NA,NA,NA,NA,NA,27194.00520,NA,NA
44,1,MS,roots,0.50185,11.55225,0.02043,0.07795,0.00854,47.24917,0.99543,0.01025,NA,0.18793,0.13491,NA,NA,0.23350,12.99793,0.17153,NA,0.00000,NA,NA,734.22911,1.46809,78.11002,0.33983,NA,2.31405,0.14504,0.55336,264.83851,NA,0.00000,0.00000,0.00818,NA,NA,26.85520,51.99173,0.55634
45,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.73837,NA,NA,NA,0.26654,NA,0.00000,14.04911,NA,NA,NA,NA,165600.00000,NA,NA,NA,NA,119.03338,NA,NA,NA,0.00000,2795.59885,NA,NA,NA
45,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.40770,NA,NA,NA,NA,NA,NA,NA,NA,NA,27166.68358,NA,NA
45,1,MS,roots,0.50185,10.73051,0.02541,0.07804,0.00805,44.65510,0.49778,0.01025,NA,0.37857,0.28993,NA,NA,0.49551,12.99793,0.34552,NA,0.00000,NA,NA,734.79221,1.45464,76.67274,0.73029,NA,2.87715,0.13675,0.55336,265.14780,NA,0.00000,0.00000,0.00818,NA,NA,62.02188,51.99173,1.16401
46,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.75458,NA,NA,NA,0.26986,NA,0.00000,14.08879,NA,NA,NA,NA,169200.00000,NA,NA,NA,NA,119.30158,NA,NA,NA,0.00000,2803.92133,NA,NA,NA
46,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.32957,NA,NA,NA,NA,NA,NA,NA,NA,NA,27113.05754,NA,NA
46,1,MS,roots,0.43315,8.49445,0.01670,0.05559,0.00550,37.61344,0.55344,0.01025,NA,0.21920,0.16169,NA,NA,0.28543,11.21850,0.19962,NA,0.00000,NA,NA,735.00442,1.38563,72.34093,0.40728,NA,2.65621,0.13113,0.55457,265.26256,NA,0.00000,0.00000,0.00582,NA,NA,40.76915,44.87402,0.66632
47,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.77069,NA,NA,NA,0.27332,NA,0.00000,14.12825,NA,NA,NA,NA,172800.00000,NA,NA,NA,NA,119.57318,NA,NA,NA,0.00000,2812.26737,NA,NA,NA
47,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.21837,NA,NA,NA,NA,NA,NA,NA,NA,NA,27045.60870,NA,NA
47,1,MS,roots,0.43315,9.24488,0.02087,0.05568,0.00527,40.04246,0.40870,0.01025,NA,0.39855,0.31225,NA,NA,0.53672,11.21850,0.36295,NA,0.00000,NA,NA,735.66729,1.42846,73.83815,0.78652,NA,3.31908,0.12575,0.55457,265.65993,NA,0.00000,0.00000,0.00582,NA,NA,75.07844,44.87402,1.24751
48,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.78669,NA,NA,NA,0.27676,NA,0.00000,14.16742,NA,NA,NA,NA,176400.00000,NA,NA,NA,NA,119.84823,NA,NA,NA,0.00000,2820.63653,NA,NA,NA
48,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.93130,NA,NA,NA,NA,NA,NA,NA,NA,NA,26973.80767,NA,NA
48,1,MS,roots,0.51055,8.57623,0.01978,0.05773,0.00523,38.03133,0.59456,0.01026,NA,0.23577,0.17495,NA,NA,0.30740,13.22335,0.21416,NA,0.00000,NA,NA,735.89500,1.41535,72.45236,0.44068,NA,3.03624,0.12041,0.55600,265.79661,NA,0.00000,0.00000,0.00603,NA,NA,43.79590,52.89339,0.71812
49,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.80277,NA,NA,NA,0.28019,NA,0.00000,14.20679,NA,NA,NA,NA,180000.00000,NA,NA,NA,NA,120.12673,NA,NA,NA,0.00000,2829.02907,NA,NA,NA
49,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.51146,NA,NA,NA,NA,NA,NA,NA,NA,NA,26899.16774,NA,NA
49,1,MS,roots,0.51055,8.30132,0.02407,0.05781,0.00501,37.06745,0.39494,0.01026,NA,0.37852,0.29793,NA,NA,0.51609,13.22335,0.34383,NA,0.00000,NA,NA,736.55368,1.41692,71.84393,0.75045,NA,3.69491,0.11529,0.55600,266.17778,NA,0.00000,0.00000,0.00603,NA,NA,77.66491,52.89339,1.19254
50,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.81880,NA,NA,NA,0.28358,NA,0.00000,14.24604,NA,NA,NA,NA,183600.00000,NA,NA,NA,NA,120.40863,NA,NA,NA,0.00000,2837.44474,NA,NA,NA
50,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.97096,NA,NA,NA,NA,NA,NA,NA,NA,NA,26824.55190,NA,NA
50,1,MS,roots,0.49174,8.03443,0.02183,0.05505,0.00457,36.33650,0.58387,0.01027,NA,0.24593,0.18408,NA,NA,0.32427,12.73611,0.22284,NA,0.00000,NA,NA,736.87123,1.41806,71.23750,0.46368,NA,3.52072,0.11062,0.55738,266.34244,NA,0.00000,0.00000,0.00574,NA,NA,48.44743,50.94446,0.75428
51,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.83495,NA,NA,NA,0.28694,NA,0.00000,14.28558,NA,NA,NA,NA,187200.00000,NA,NA,NA,NA,120.69392,NA,NA,NA,0.00000,2845.88384,NA,NA,NA
51,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537.29167,NA,NA,NA,NA,NA,NA,NA,NA,NA,26749.95035,NA,NA
51,1,MS,roots,0.49174,7.61099,0.02593,0.05513,0.00439,34.84198,0.38858,0.01027,NA,0.37100,0.29410,NA,NA,0.51228,12.73611,0.33617,NA,0.00000,NA,NA,737.53242,1.41141,70.26919,0.74080,NA,4.18191,0.10614,0.55738,266.72918,NA,0.00000,0.00000,0.00574,NA,NA,81.90890,50.94446,1.17738
52,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.85107,NA,NA,NA,0.29025,NA,0.00000,14.32504,NA,NA,NA,NA,190800.00000,NA,NA,NA,NA,120.98253,NA,NA,NA,0.00000,2854.34619,NA,NA,NA
52,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.51179,NA,NA,NA,NA,NA,NA,NA,NA,NA,26676.33333,NA,NA
52,1,MS,roots,0.47514,7.44481,0.02405,0.05213,0.00399,34.41795,0.56194,0.01027,NA,0.25746,0.19478,NA,NA,0.34439,12.30622,0.23273,NA,0.00000,NA,NA,737.93098,1.41548,69.85931,0.49063,NA,4.10533,0.10208,0.55871,266.92587,NA,0.00000,0.00000,0.00543,NA,NA,54.38907,49.22487,0.79663
53,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.86729,NA,NA,NA,0.29359,NA,0.00000,14.36473,NA,NA,NA,NA,194400.00000,NA,NA,NA,NA,121.27447,NA,NA,NA,0.00000,2862.83201,NA,NA,NA
53,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.69517,NA,NA,NA,NA,NA,NA,NA,NA,NA,26601.41538,NA,NA
53,1,MS,roots,0.47514,7.76683,0.02799,0.05222,0.00383,35.49059,0.42232,0.01027,NA,0.39961,0.31980,NA,NA,0.55354,12.30622,0.36123,NA,0.00000,NA,NA,738.60329,1.44206,70.55567,0.80553,NA,4.77764,0.09817,0.55871,267.36338,NA,0.00000,0.00000,0.00543,NA,NA,87.86477,49.22487,1.27294
54,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.88397,NA,NA,NA,0.29666,NA,0.00000,14.40559,NA,NA,NA,NA,198000.00000,NA,NA,NA,NA,121.56965,NA,NA,NA,0.00000,2871.34132,NA,NA,NA
54,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.96827,NA,NA,NA,NA,NA,NA,NA,NA,NA,26560.81890,NA,NA
54,1,MS,roots,0.58383,8.63976,0.04008,0.08311,0.00573,38.67503,0.78672,0.01028,NA,0.25444,0.19006,NA,NA,0.33140,15.12123,0.22933,NA,0.00000,NA,NA,738.70888,1.49104,72.40482,0.47874,NA,4.29940,0.09225,0.56035,267.50067,NA,0.00000,0.00000,0.00863,NA,NA,47.21576,60.48493,0.77590
55,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.90171,NA,NA,NA,0.29916,NA,0.00000,14.44900,NA,NA,NA,NA,201600.00000,NA,NA,NA,NA,121.86760,NA,NA,NA,0.00000,2879.87569,NA,NA,NA
55,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.27590,NA,NA,NA,NA,NA,NA,NA,NA,NA,26577.24882,NA,NA
55,1,MS,roots,0.58383,9.21034,0.04577,0.08325,0.00539,40.51266,0.55428,0.01028,NA,0.42792,0.33899,NA,NA,0.57698,15.12123,0.38569,NA,0.00000,NA,NA,739.32031,1.52309,73.56234,0.85388,NA,4.91083,0.08670,0.56035,267.92081,NA,0.00000,0.00000,0.00863,NA,NA,81.60237,60.48493,1.34389
56,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.92059,NA,NA,NA,0.30090,NA,0.00000,14.49524,NA,NA,NA,NA,205200.00000,NA,NA,NA,NA,122.16772,NA,NA,NA,0.00000,2888.43642,NA,NA,NA
56,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.64345,NA,NA,NA,NA,NA,NA,NA,NA,NA,26670.36268,NA,NA
56,1,MS,roots,0.62671,9.82164,0.04426,0.10289,0.00617,42.75592,1.02034,0.01029,NA,0.22469,0.16484,NA,NA,0.28453,16.23168,0.20189,NA,0.00000,NA,NA,738.87897,1.55230,74.77800,0.41521,NA,3.84279,0.08029,0.56210,267.97315,NA,0.00000,0.00000,0.01067,NA,NA,36.99010,64.92671,0.67407
57,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.94103,NA,NA,NA,0.30187,NA,0.00000,14.54529,NA,NA,NA,NA,208800.00000,NA,NA,NA,NA,122.46916,NA,NA,NA,0.00000,2897.02648,NA,NA,NA
57,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.28983,NA,NA,NA,NA,NA,NA,NA,NA,NA,26852.47173,NA,NA
57,1,MS,roots,0.62671,12.52491,0.05044,0.10306,0.00571,51.17049,0.75326,0.01029,NA,0.48952,0.38232,NA,NA,0.63322,16.23168,0.43984,NA,0.00000,NA,NA,739.41498,1.65071,79.53784,0.96303,NA,4.37880,0.07436,0.56210,268.41786,NA,0.00000,0.00000,0.01067,NA,NA,72.80900,64.92671,1.50506
58,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.96376,NA,NA,NA,0.30132,NA,0.00000,14.60094,NA,NA,NA,NA,212400.00000,NA,NA,NA,NA,122.77093,NA,NA,NA,0.00000,2905.64679,NA,NA,NA
58,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.12866,NA,NA,NA,NA,NA,NA,NA,NA,NA,27190.23444,NA,NA
